,0,1
i0_c0,0.982,0.4588
i0_c1,0.982,0.4683
i0_g,0.8958,0.5295
i1_c0,0.9778,0.4602
i1_c1,0.9788,0.4665
i1_g,0.8878,0.5344
i2_c0,0.98,0.4674
i2_c1,0.9784,0.4635
i2_g,0.8954,0.5308
i3_c0,0.9796,0.4605
i3_c1,0.9834,0.4686
i3_g,0.8924,0.5346
i4_c0,0.9788,0.4596
i4_c1,0.9824,0.4688
i4_g,0.8877,0.531
