,0,1
i0_c0,0.034,0.0226
i0_c1,0.0272,0.0225
i0_c2,0.0272,0.0253
i0_c3,0.0316,0.0225
i0_g,0.0293,0.0225
i1_c0,0.0544,0.0392
i1_c1,0.0344,0.0261
i1_c2,0.0252,0.0247
i1_c3,0.034,0.0288
i1_g,0.0293,0.0225
i2_c0,0.0336,0.0225
i2_c1,0.042,0.0372
i2_c2,0.0236,0.025
i2_c3,0.0496,0.0305
i2_g,0.0293,0.0225
i3_c0,0.0336,0.0225
i3_c1,0.024,0.0224
i3_c2,0.0252,0.0247
i3_c3,0.0316,0.0225
i3_g,0.0293,0.0225
i4_c0,0.0336,0.0225
i4_c1,0.046,0.037
i4_c2,0.0484,0.0454
i4_c3,0.0316,0.0225
i4_g,0.0293,0.0225
