,train_acc,test_acc
i0_c0,0.13782051282051283,0.129
i0_c1,0.15064102564102563,0.181
i0_c2,0.16666666666666666,0.1465
i0_c3,0.16666666666666666,0.1418
i0_c4,0.14743589743589744,0.1432
i0_c5,0.20192307692307693,0.1585
i0_c6,0.14743589743589744,0.1571
i0_c7,0.16987179487179488,0.163
i0_c8,0.13782051282051283,0.1364
i0_c9,0.14743589743589744,0.1183
i0_c10,0.15064102564102563,0.1645
i0_c11,0.10897435897435898,0.1428
i0_c12,0.1346153846153846,0.1669
i0_c13,0.125,0.1456
i0_c14,0.14423076923076922,0.1505
i0_c15,0.14743589743589744,0.1435
i0_c16,0.12179487179487179,0.1327
i0_c17,0.1282051282051282,0.1409
i0_c18,0.15705128205128205,0.122
i0_c19,0.14423076923076922,0.1493
i0_c20,0.16987179487179488,0.162
i0_c21,0.17307692307692307,0.1694
i0_c22,0.15064102564102563,0.1708
i0_c23,0.16987179487179488,0.1623
i0_c24,0.15705128205128205,0.1397
i0_c25,0.1858974358974359,0.1463
i0_c26,0.19230769230769232,0.1343
i0_c27,0.13141025641025642,0.1181
i0_c28,0.14102564102564102,0.1466
i0_c29,0.1955128205128205,0.1473
i0_c30,0.14423076923076922,0.1472
i0_c31,0.1891025641025641,0.1825
i0_g,0.1626,0.163
i1_c0,0.15384615384615385,0.1573
i1_c1,0.15705128205128205,0.1672
i1_c2,0.13141025641025642,0.124
i1_c3,0.16666666666666666,0.1648
i1_c4,0.13141025641025642,0.1443
i1_c5,0.11217948717948718,0.1282
i1_c6,0.1282051282051282,0.1252
i1_c7,0.22115384615384615,0.1856
i1_c8,0.10256410256410256,0.1475
i1_c9,0.15064102564102563,0.1458
i1_c10,0.14743589743589744,0.1682
i1_c11,0.15705128205128205,0.1704
i1_c12,0.14423076923076922,0.2031
i1_c13,0.15384615384615385,0.1383
i1_c14,0.10256410256410256,0.1237
i1_c15,0.16346153846153846,0.1664
i1_c16,0.15064102564102563,0.1485
i1_c17,0.16666666666666666,0.1523
i1_c18,0.1987179487179487,0.1666
i1_c19,0.1762820512820513,0.1495
i1_c20,0.16987179487179488,0.1605
i1_c21,0.14423076923076922,0.1201
i1_c22,0.16987179487179488,0.145
i1_c23,0.16025641025641027,0.159
i1_c24,0.15705128205128205,0.1498
i1_c25,0.16987179487179488,0.1736
i1_c26,0.17307692307692307,0.1651
i1_c27,0.14423076923076922,0.1465
i1_c28,0.16987179487179488,0.1626
i1_c29,0.15384615384615385,0.1578
i1_c30,0.15384615384615385,0.1427
i1_c31,0.15384615384615385,0.1473
i1_g,0.1855,0.1848
i2_c0,0.16666666666666666,0.188
i2_c1,0.2467948717948718,0.2031
i2_c2,0.1794871794871795,0.1599
i2_c3,0.18269230769230768,0.1484
i2_c4,0.15064102564102563,0.1678
i2_c5,0.15384615384615385,0.172
i2_c6,0.13141025641025642,0.1445
i2_c7,0.17307692307692307,0.1663
i2_c8,0.16666666666666666,0.1535
i2_c9,0.1987179487179487,0.1803
i2_c10,0.11858974358974358,0.1497
i2_c11,0.14102564102564102,0.1341
i2_c12,0.19230769230769232,0.1731
i2_c13,0.20192307692307693,0.1859
i2_c14,0.22115384615384615,0.185
i2_c15,0.17307692307692307,0.1892
i2_c16,0.15384615384615385,0.1314
i2_c17,0.13782051282051283,0.1383
i2_c18,0.16346153846153846,0.1667
i2_c19,0.11538461538461539,0.1219
i2_c20,0.13782051282051283,0.1428
i2_c21,0.15064102564102563,0.1626
i2_c22,0.15064102564102563,0.1402
i2_c23,0.1762820512820513,0.1752
i2_c24,0.1891025641025641,0.168
i2_c25,0.15384615384615385,0.1535
i2_c26,0.16025641025641027,0.1538
i2_c27,0.15705128205128205,0.1664
i2_c28,0.10256410256410256,0.1348
i2_c29,0.1794871794871795,0.1727
