,train_acc,test_acc,train_acc_outDP,test_acc_out_DP
i0_c0,0.9935897435897436,0.437,0.16346153846153846,0.1845
i0_c1,0.9903846153846154,0.4521,0.1891025641025641,0.1863
i0_c2,0.9935897435897436,0.4471,0.21474358974358973,0.1813
i0_c3,0.9967948717948718,0.4453,0.09935897435897435,0.1345
i0_c4,1.0,0.4191,0.16346153846153846,0.1599
i0_c5,0.9967948717948718,0.4633,0.14743589743589744,0.144
i0_c6,0.9839743589743589,0.4629,0.1987179487179487,0.1503
i0_c7,1.0,0.4463,0.1346153846153846,0.1496
i0_c8,0.9967948717948718,0.4383,0.20833333333333334,0.2074
i0_c9,0.9967948717948718,0.4497,0.1891025641025641,0.1389
i0_c10,0.9935897435897436,0.4432,0.16346153846153846,0.1452
i0_c11,0.9903846153846154,0.4507,0.15064102564102563,0.1476
i0_c12,0.9967948717948718,0.4288,0.14423076923076922,0.1445
i0_c13,0.9935897435897436,0.4245,0.16666666666666666,0.1786
i0_c14,0.9903846153846154,0.4566,0.10576923076923077,0.129
i0_c15,0.9967948717948718,0.4471,0.1858974358974359,0.15
i0_c16,1.0,0.4404,0.1762820512820513,0.1782
i0_c17,0.9967948717948718,0.4447,0.22435897435897437,0.1902
i0_c18,0.9871794871794872,0.445,0.15705128205128205,0.1496
i0_c19,0.9967948717948718,0.4283,0.16025641025641027,0.1475
i0_c20,1.0,0.4369,0.23397435897435898,0.1835
i0_c21,0.9935897435897436,0.4192,0.15064102564102563,0.1346
i0_c22,0.9807692307692307,0.4421,0.16025641025641027,0.1511
i0_c23,0.9935897435897436,0.4601,0.13782051282051283,0.1297
i0_c24,0.9935897435897436,0.4472,0.14743589743589744,0.13
i0_c25,0.9935897435897436,0.4305,0.14102564102564102,0.1325
i0_c26,0.9967948717948718,0.4214,0.20833333333333334,0.16
i0_c27,0.9967948717948718,0.4446,0.16987179487179488,0.137
i0_c28,0.9967948717948718,0.4303,0.20833333333333334,0.1803
i0_c29,0.9935897435897436,0.4535,0.16666666666666666,0.1588
i0_c30,0.9839743589743589,0.4769,0.15064102564102563,0.1755
i0_c31,0.9903846153846154,0.43,0.14102564102564102,0.1213
i0_g,0.2456,0.2309,,
i1_c0,0.9967948717948718,0.4071,0.20192307692307693,0.196
i1_c1,0.9967948717948718,0.4238,0.21794871794871795,0.1803
i1_c2,1.0,0.4176,0.18269230769230768,0.1525
i1_c3,1.0,0.4189,0.16346153846153846,0.1433
i1_c4,1.0,0.3893,0.21474358974358973,0.174
i1_c5,0.9935897435897436,0.4203,0.1955128205128205,0.1747
i1_c6,0.9935897435897436,0.4285,0.15705128205128205,0.1712
i1_c7,1.0,0.4205,0.16987179487179488,0.1585
i1_c8,1.0,0.4202,0.1858974358974359,0.1882
i1_c9,1.0,0.4065,0.21794871794871795,0.1711
i1_c10,1.0,0.4016,0.19230769230769232,0.1604
i1_c11,0.9967948717948718,0.4203,0.20512820512820512,0.1943
i1_c12,1.0,0.4153,0.21153846153846154,0.1889
i1_c13,0.9967948717948718,0.3984,0.1762820512820513,0.1634
i1_c14,1.0,0.4117,0.1762820512820513,0.2032
i1_c15,1.0,0.4099,0.16025641025641027,0.1734
i1_c16,1.0,0.4288,0.1955128205128205,0.1858
i1_c17,1.0,0.4194,0.16346153846153846,0.1703
i1_c18,1.0,0.4032,0.125,0.1584
i1_c19,1.0,0.421,0.22115384615384615,0.1872
i1_c20,1.0,0.4068,0.1987179487179487,0.1875
i1_c21,0.9967948717948718,0.4034,0.21474358974358973,0.2065
i1_c22,0.9967948717948718,0.4081,0.18269230769230768,0.1757
i1_c23,0.9967948717948718,0.4218,0.23397435897435898,0.1771
i1_c24,1.0,0.4242,0.25,0.2238
i1_c25,1.0,0.4088,0.18269230769230768,0.1721
i1_c26,1.0,0.4072,0.1794871794871795,0.1626
i1_c27,0.9967948717948718,0.4019,0.16666666666666666,0.1499
i1_c28,0.9935897435897436,0.4119,0.1891025641025641,0.1873
i1_c29,1.0,0.4168,0.2532051282051282,0.2115
i1_c30,0.9935897435897436,0.4302,0.14423076923076922,0.1567
i1_c31,0.9967948717948718,0.4201,0.15705128205128205,0.1594
i1_g,0.2892,0.2878,,
i2_c0,1.0,0.4035,0.1762820512820513,0.1681
i2_c1,0.9967948717948718,0.4358,0.15064102564102563,0.1487
i2_c2,1.0,0.4133,0.22115384615384615,0.1686
i2_c3,0.9967948717948718,0.4327,0.16025641025641027,0.1699
i2_c4,1.0,0.4086,0.1987179487179487,0.1921
i2_c5,1.0,0.439,0.12179487179487179,0.1478
i2_c6,0.9935897435897436,0.4387,0.22435897435897437,0.2042
i2_c7,1.0,0.4314,0.20192307692307693,0.1953
i2_c8,1.0,0.4134,0.16025641025641027,0.1925
i2_c9,1.0,0.421,0.1955128205128205,0.1916
i2_c10,1.0,0.4189,0.15064102564102563,0.1522
i2_c11,0.9935897435897436,0.4328,0.1955128205128205,0.1898
i2_c12,1.0,0.4217,0.21794871794871795,0.1697
i2_c13,1.0,0.4266,0.1955128205128205,0.2028
i2_c14,1.0,0.4185,0.22115384615384615,0.2078
i2_c15,1.0,0.4241,0.1794871794871795,0.1603
i2_c16,1.0,0.4297,0.1794871794871795,0.1686
i2_c17,1.0,0.4239,0.2564102564102564,0.2284
i2_c18,0.9967948717948718,0.4242,0.20512820512820512,0.1635
i2_c19,1.0,0.4246,0.21794871794871795,0.1784
i2_c20,1.0,0.4085,0.1858974358974359,0.1717
i2_c21,0.9967948717948718,0.4217,0.2467948717948718,0.2029
i2_c22,0.9967948717948718,0.4232,0.1762820512820513,0.172
i2_c23,1.0,0.4359,0.16666666666666666,0.1772
i2_c24,0.9935897435897436,0.4321,0.1762820512820513,0.159
i2_c25,1.0,0.417,0.22115384615384615,0.1768
i2_c26,1.0,0.4135,0.21153846153846154,0.2092
i2_c27,1.0,0.4056,0.1891025641025641,0.1734
i2_c28,0.9967948717948718,0.429,0.1987179487179487,0.194
i2_c29,0.9935897435897436,0.4273,0.16025641025641027,0.1538
i2_c30,0.9967948717948718,0.4358,0.20833333333333334,0.1892
i2_c31,1.0,0.4382,0.1858974358974359,0.1787
i2_g,0.318,0.3075,,
i3_c0,1.0,0.4239,0.1955128205128205,0.2074
i3_c1,1.0,0.4472,0.2564102564102564,0.2038
i3_c2,0.9967948717948718,0.4356,0.21153846153846154,0.1692
i3_c3,1.0,0.4473,0.1987179487179487,0.2238
i3_c4,1.0,0.4158,0.27884615384615385,0.195
i3_c5,0.9967948717948718,0.4544,0.20512820512820512,0.2065
i3_c6,0.9935897435897436,0.4397,0.2564102564102564,0.2363
i3_c7,1.0,0.4446,0.20833333333333334,0.1881
i3_c8,1.0,0.4271,0.20512820512820512,0.188
i3_c9,1.0,0.4376,0.22435897435897437,0.203
i3_c10,1.0,0.4349,0.16666666666666666,0.1777
i3_c11,1.0,0.4546,0.1891025641025641,0.1993
i3_c12,1.0,0.4241,0.25,0.2007
i3_c13,1.0,0.4294,0.1858974358974359,0.1788
i3_c14,1.0,0.4372,0.2564102564102564,0.2178
i3_c15,1.0,0.4461,0.1794871794871795,0.1824
i3_c16,1.0,0.4491,0.1891025641025641,0.1786
i3_c17,1.0,0.4385,0.22435897435897437,0.2134
i3_c18,1.0,0.4343,0.20833333333333334,0.1863
i3_c19,1.0,0.4365,0.2403846153846154,0.1777
i3_c20,1.0,0.4079,0.25961538461538464,0.2099
i3_c21,1.0,0.4224,0.22115384615384615,0.1696
i3_c22,0.9967948717948718,0.4554,0.23717948717948717,0.1985
i3_c23,1.0,0.4355,0.1858974358974359,0.1935
i3_c24,1.0,0.4361,0.1987179487179487,0.1947
i3_c25,1.0,0.4358,0.20512820512820512,0.1838
i3_c26,1.0,0.4288,0.22756410256410256,0.2087
i3_c27,1.0,0.4338,0.21794871794871795,0.2079
i3_c28,0.9967948717948718,0.4444,0.27884615384615385,0.2198
i3_c29,1.0,0.4407,0.21153846153846154,0.1771
i3_c30,1.0,0.4295,0.21153846153846154,0.1733
i3_c31,1.0,0.4327,0.21474358974358973,0.218
i3_g,0.3825,0.3604,,
i4_c0,1.0,0.4406,0.20833333333333334,0.1905
i4_c1,1.0,0.4527,0.20833333333333334,0.1955
i4_c2,1.0,0.4535,0.1987179487179487,0.1856
i4_c3,1.0,0.4492,0.22115384615384615,0.2029
i4_c4,1.0,0.4472,0.28205128205128205,0.2216
i4_c5,1.0,0.4629,0.266025641025641,0.2297
i4_c6,0.9935897435897436,0.4615,0.20192307692307693,0.1825
i4_c7,1.0,0.4608,0.23717948717948717,0.2093
i4_c8,1.0,0.4448,0.21153846153846154,0.2168
i4_c9,1.0,0.4389,0.23076923076923078,0.2262
i4_c10,1.0,0.4699,0.20512820512820512,0.1932
i4_c11,1.0,0.4611,0.22435897435897437,0.2311
i4_c12,1.0,0.4508,0.2724358974358974,0.2065
i4_c13,1.0,0.4594,0.23717948717948717,0.2118
i4_c14,1.0,0.4522,0.1794871794871795,0.194
i4_c15,1.0,0.4603,0.25,0.2278
i4_c16,1.0,0.4657,0.20192307692307693,0.2049
i4_c17,0.9935897435897436,0.4475,0.2724358974358974,0.242
i4_c18,0.9967948717948718,0.4485,0.1987179487179487,0.1918
i4_c19,1.0,0.4553,0.24358974358974358,0.201
i4_c20,1.0,0.4346,0.25,0.2144
i4_c21,1.0,0.4425,0.2403846153846154,0.2291
i4_c22,0.9967948717948718,0.4619,0.22115384615384615,0.1652
i4_c23,1.0,0.4604,0.22115384615384615,0.2028
i4_c24,1.0,0.4534,0.21474358974358973,0.1813
i4_c25,1.0,0.4612,0.21794871794871795,0.1773
i4_c26,1.0,0.4485,0.21794871794871795,0.2018
i4_c27,1.0,0.461,0.20833333333333334,0.1656
i4_c28,0.9935897435897436,0.4679,0.1762820512820513,0.1665
i4_c29,1.0,0.4734,0.25,0.2309
i4_c30,1.0,0.4546,0.22115384615384615,0.1911
i4_c31,1.0,0.4551,0.21794871794871795,0.2279
i4_g,0.3816,0.3731,,
i5_c0,1.0,0.4657,0.20512820512820512,0.2002
i5_c1,1.0,0.4814,0.25,0.2348
i5_c2,1.0,0.4702,0.25961538461538464,0.2064
i5_c3,1.0,0.4719,0.2403846153846154,0.215
i5_c4,1.0,0.4642,0.1891025641025641,0.1905
i5_c5,0.9967948717948718,0.4905,0.2692307692307692,0.2073
i5_c6,0.9967948717948718,0.4804,0.1987179487179487,0.1824
i5_c7,1.0,0.4847,0.1891025641025641,0.1749
i5_c8,1.0,0.4577,0.23397435897435898,0.2306
i5_c9,1.0,0.4751,0.25,0.2056
i5_c10,1.0,0.503,0.2467948717948718,0.2306
i5_c11,1.0,0.471,0.23397435897435898,0.2128
i5_c12,1.0,0.4753,0.23397435897435898,0.2147
i5_c13,1.0,0.4665,0.2532051282051282,0.1997
i5_c14,1.0,0.4831,0.2532051282051282,0.2219
i5_c15,1.0,0.4765,0.21153846153846154,0.1972
i5_c16,1.0,0.4896,0.16666666666666666,0.1648
i5_c17,1.0,0.4747,0.1955128205128205,0.1903
i5_c18,0.9967948717948718,0.462,0.2532051282051282,0.2258
