,train_acc,test_acc,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,0.8272,0.4927,0,c0,0.6684,0.012348279232346486,0.6402810879160126,0.006554206602507998,0.7717333333333333,0.0789513492953449
i0_c1.npy,0.8288,0.5006,0,c1,0.6533333333333334,0.015626757678915887,0.6252977782873449,0.0003238835812440548,0.7653333333333334,0.07895134929534489
i0_c2.npy,0.8496,0.4737,0,c2,0.6686666666666667,0.007453559924999306,0.6348614370320705,0.00733987002336088,0.7970666666666667,0.063802472957994
i0_c3.npy,0.8208,0.4956,0,c3,0.6579999999999999,0.011636723479284595,0.6301162881302674,0.003438334392585785,0.7666666666666667,0.0695304889159345
i0_c4.npy,0.8576,0.49,0,c4,0.668,0.016112934762688855,0.6386676119749843,0.0009029975069862771,0.7741333333333333,0.07717915665658845
i0_c5.npy,0.8384,0.481,0,c5,0.6662666666666668,0.012465775369208135,0.6373107381811367,0.004280141222763279,0.7736000000000001,0.07334302966199309
i0_c6.npy,0.848,0.4684,0,c6,0.6835999999999999,0.014136477637657824,0.6559105942812924,0.004554068515432002,0.7741333333333333,0.07358502263066552
i0_c7.npy,0.8368,0.4896,0,c7,0.6622666666666667,0.007816791043786563,0.6352387569557477,0.009910516006890998,0.7669333333333334,0.07251176149808772
i0_c8.npy,0.8048,0.487,0,c8,0.6506666666666666,0.016222891919205482,0.6275376591909054,0.0010084437857250108,0.7418666666666667,0.08349009255927049
i0_c9.npy,0.8304,0.4867,0,c9,0.6681333333333334,0.014732579166218288,0.6437580870734378,0.008250330896860229,0.7573333333333334,0.09182785827599134
i0_c10.npy,0.848,0.4687,0,c10,0.6791999999999999,0.021825978404949764,0.6435839961659587,0.004572390074627421,0.8013333333333335,0.08146088359179242
i0_c11.npy,0.8304,0.5018,0,c11,0.66,0.012167716849653131,0.6308908167579933,0.006815795509750755,0.7749333333333334,0.0839589317596539
i0_c12.npy,0.8176,0.4882,0,c12,0.6685333333333334,0.016695974231998454,0.6415387135822919,0.001953768745528662,0.7648,0.08228730157199224
i0_c13.npy,0.8384,0.4834,0,c13,0.6828,0.020931634750619273,0.6550627291686154,0.0019537593317407523,0.7714666666666666,0.08240862953733802
i0_c14.npy,0.8224,0.5019,0,c14,0.666,0.01699411662899839,0.6375486860335369,0.0004146902606671623,0.7696000000000001,0.08014387063275641
i0_c15.npy,0.8176,0.4731,0,c15,0.6690666666666667,0.008347987115999206,0.6426233723730042,0.007710218731589851,0.7648,0.06439875775199393
i0_g.npy,0.6473,0.614,0,g,0.518225,0.0018920337382474603,0.5166215082037394,0.00328461625204431,0.5912833333333333,0.12753998610457645
i1_c0.npy,0.8704,0.536,1,c0,0.6621333333333334,0.010619897467594615,0.6217291285829214,0.005176310207827875,0.8309333333333333,0.07751702321999274
i1_c1.npy,0.8752,0.5464,1,c1,0.6572000000000001,0.005200000000000025,0.6184644732728255,0.009060489060281923,0.8256,0.06941123828314837
i1_c2.npy,0.8944,0.5271,1,c2,0.6551999999999999,0.005406169315390212,0.613262124940965,0.006317791349086757,0.8434666666666666,0.061659999639600664
i1_c3.npy,0.8672,0.5527,1,c3,0.6626666666666666,0.014792190131582542,0.6229886614501114,0.001980442274373075,0.8250666666666667,0.08347987115999218
