,0,1
i0_c0,0.5928,0.0922
i0_c1,0.5632,0.0796
i0_c2,0.5752,0.0849
i0_c3,0.5976,0.0894
i0_c4,0.5584,0.0837
i0_c5,0.564,0.0865
i0_c6,0.572,0.0856
i0_c7,0.5736,0.0808
i0_g,0.3872,0.265
