,0,1
i0_c0,1.0,0.4353
i0_c1,1.0,0.4372
i0_g,0.9745,0.5214
i1_c0,1.0,0.4394
i1_c1,1.0,0.4373
i1_g,0.9771,0.5243
i2_c0,1.0,0.4368
i2_c1,1.0,0.4379
i2_g,0.9769,0.5211
i3_c0,1.0,0.4362
i3_c1,1.0,0.4375
i3_g,0.9749,0.5206
i4_c0,1.0,0.4372
i4_c1,1.0,0.4376
i4_g,0.9762,0.5219
