,train_acc,test_acc,train_acc_outDP,test_acc_out_DP
i5_c12,0.7952,0.4924,0.224,0.1975
i5_c13,0.7792,0.4851,0.2528,0.2327
i5_c14,0.7952,0.4953,0.2128,0.2215
i5_c15,0.784,0.4975,0.2352,0.2366
i5_g,0.3791,0.3754,,
i6_c0,0.8592,0.5055,0.2288,0.2059
i6_c1,0.848,0.5136,0.2672,0.2558
i6_c2,0.84,0.4989,0.2672,0.2386
i6_c3,0.8208,0.5012,0.2176,0.2226
i6_c4,0.8256,0.504,0.2192,0.2166
i6_c5,0.8368,0.5105,0.2176,0.2077
i6_c6,0.8432,0.5002,0.2288,0.2339
i6_c7,0.8432,0.5067,0.2096,0.2155
i6_c8,0.8032,0.5157,0.2144,0.2098
i6_c9,0.8192,0.4908,0.2192,0.2017
i6_c10,0.8432,0.4917,0.2896,0.2272
i6_c11,0.8432,0.5256,0.2464,0.238
i6_c12,0.808,0.5251,0.3136,0.2814
i6_c13,0.8352,0.4979,0.2464,0.2228
i6_c14,0.8144,0.5208,0.2624,0.239
i6_c15,0.808,0.5081,0.2432,0.2183
i6_g,0.3946,0.3932,,
i7_c0,0.8704,0.5078,0.2672,0.2576
i7_c1,0.8368,0.5234,0.2512,0.2137
i7_c2,0.8624,0.5172,0.2432,0.255
i7_c3,0.8464,0.514,0.2192,0.2093
i7_c4,0.8368,0.5124,0.2592,0.2678
i7_c5,0.8384,0.5067,0.2384,0.244
i7_c6,0.8528,0.5222,0.2208,0.2045
i7_c7,0.8336,0.5279,0.2688,0.2359
i7_c8,0.8368,0.5278,0.2432,0.2307
i7_c9,0.8448,0.5155,0.2432,0.2405
i7_c10,0.8736,0.4992,0.3008,0.239
i7_c11,0.8512,0.5182,0.2368,0.2482
i7_c12,0.8256,0.5189,0.2,0.2094
i7_c13,0.8256,0.5102,0.2256,0.2195
i7_c14,0.8288,0.514,0.272,0.2491
i7_c15,0.8144,0.5148,0.2528,0.2375
i7_g,0.4248,0.4207,,
i8_c0,0.8656,0.5259,0.2512,0.2313
i8_c1,0.8592,0.5424,0.2352,0.1988
i8_c2,0.8752,0.5442,0.24,0.2479
i8_c3,0.8608,0.527,0.2496,0.2467
i8_c4,0.8736,0.5232,0.2752,0.2716
i8_c5,0.8224,0.521,0.2512,0.2545
i8_c6,0.8608,0.5342,0.1984,0.1873
i8_c7,0.8704,0.5426,0.2672,0.2476
i8_c8,0.8512,0.5369,0.2768,0.231
i8_c9,0.8528,0.5141,0.296,0.257
i8_c10,0.9104,0.5051,0.2448,0.2292
i8_c11,0.8672,0.5413,0.24,0.2314
i8_c12,0.8176,0.5354,0.264,0.256
i8_c13,0.8288,0.5301,0.3072,0.2885
i8_c14,0.8624,0.5267,0.2544,0.2493
i8_c15,0.8352,0.5398,0.28,0.2663
i8_g,0.4181,0.4011,,
i9_c0,0.8656,0.5281,0.2976,0.25
i9_c1,0.84,0.5502,0.2304,0.2372
i9_c2,0.8704,0.5271,0.256,0.235
i9_c3,0.8336,0.5419,0.2672,0.2546
i9_c4,0.8768,0.529,0.2624,0.2733
i9_c5,0.8352,0.5258,0.2592,0.2415
i9_c6,0.8384,0.5339,0.2944,0.2723
i9_c7,0.8448,0.5438,0.2448,0.2373
i9_c8,0.824,0.5334,0.28,0.2509
i9_c9,0.848,0.5172,0.2032,0.2118
i9_c10,0.8896,0.5206,0.2624,0.2417
i9_c11,0.848,0.5348,0.2928,0.2735
i9_c12,0.8448,0.5323,0.2512,0.2457
i9_c13,0.832,0.5201,0.2384,0.2288
i9_c14,0.8368,0.5292,0.2704,0.2525
i9_c15,0.8384,0.521,0.288,0.278
i9_g,0.4183,0.4038,,
