,0,1
i0_c0,0.6452,0.3499
i0_c1,0.6488,0.3601
i0_g,0.5486,0.3783
i1_c0,0.6528,0.3474
i1_c1,0.6408,0.3475
i1_g,0.5428,0.3736
i2_c0,0.6456,0.3515
i2_c1,0.6302,0.3452
i2_g,0.5301,0.3709
i3_c0,0.6424,0.3467
i3_c1,0.6462,0.3488
i3_g,0.5396,0.3686
i4_c0,0.6472,0.3545
i4_c1,0.6506,0.3564
i4_g,0.5409,0.3742
