,0,1
i0_c0,0.9944,0.3891
i0_c1,0.9956,0.404
i0_c2,0.9988,0.3975
i0_c3,0.9952,0.4007
i0_g,0.815,0.5196
i1_c0,0.9944,0.4024
i1_c1,0.9944,0.3941
i1_c2,0.9968,0.4036
i1_c3,0.9952,0.4044
i1_g,0.825,0.5228
i2_c0,0.9944,0.3883
i2_c1,0.9968,0.4002
i2_c2,0.9952,0.3997
i2_c3,0.9956,0.3968
i2_g,0.8185,0.5196
i3_c0,0.996,0.394
i3_c1,0.9948,0.4026
i3_c2,0.9972,0.3993
i3_c3,0.9964,0.4033
i3_g,0.8241,0.5227
i4_c0,0.9956,0.3962
i4_c1,0.9952,0.4061
i4_c2,0.9972,0.3998
i4_c3,0.9964,0.4054
i4_g,0.8276,0.5237
