,0,1
i0_c0,0.8828,0.4524
i0_c1,0.8806,0.4544
i0_g,0.7741,0.4982
i1_c0,0.8782,0.4511
i1_c1,0.8914,0.4606
i1_g,0.7747,0.5003
i2_c0,0.874,0.4487
i2_c1,0.8844,0.457
i2_g,0.7704,0.4971
i3_c0,0.879,0.451
i3_c1,0.8852,0.4551
i3_g,0.7716,0.4989
i4_c0,0.8766,0.4481
i4_c1,0.8866,0.4577
i4_g,0.774,0.5007
