,0,1
i0_c0,0.711,0.3827
i0_c1,0.7112,0.3843
i0_g,0.5983,0.4031
i1_c0,0.6982,0.374
i1_c1,0.71,0.3795
i1_g,0.589,0.3963
i2_c0,0.7,0.3726
i2_c1,0.709,0.3855
i2_g,0.5924,0.4017
i3_c0,0.706,0.3817
i3_c1,0.7176,0.3822
i3_g,0.594,0.4037
i4_c0,0.6954,0.3788
i4_c1,0.7114,0.3862
i4_g,0.5923,0.4026
