,train_acc,test_acc,train_acc_outDP,test_acc_out_DP
i0_c0,1.0,0.3777,0.16025641025641027,0.1254
i0_c1,1.0,0.3763,0.11538461538461539,0.1402
i0_c2,1.0,0.3727,0.16666666666666666,0.1439
i0_c3,1.0,0.4151,0.11538461538461539,0.1596
i0_c4,1.0,0.3758,0.16025641025641027,0.1524
i0_c5,1.0,0.3795,0.16025641025641027,0.1513
i0_c6,1.0,0.3798,0.1346153846153846,0.1413
i0_c7,1.0,0.3763,0.09615384615384616,0.1173
i0_c8,1.0,0.3725,0.14102564102564102,0.1329
i0_c9,1.0,0.3863,0.14102564102564102,0.1445
i0_c10,1.0,0.3994,0.1282051282051282,0.1339
i0_c11,1.0,0.3878,0.1282051282051282,0.1331
i0_c12,1.0,0.3867,0.15384615384615385,0.1493
i0_c13,1.0,0.3793,0.1346153846153846,0.1682
i0_c14,1.0,0.3827,0.1794871794871795,0.1746
i0_c15,1.0,0.3719,0.10256410256410256,0.119
i0_c16,1.0,0.376,0.12179487179487179,0.122
i0_c17,1.0,0.3778,0.11538461538461539,0.122
i0_c18,1.0,0.3857,0.10897435897435898,0.1425
i0_c19,1.0,0.3889,0.1346153846153846,0.1607
i0_c20,1.0,0.3853,0.17307692307692307,0.161
i0_c21,1.0,0.3953,0.1794871794871795,0.1485
i0_c22,1.0,0.3666,0.1282051282051282,0.1572
i0_c23,1.0,0.3842,0.17307692307692307,0.1346
i0_c24,1.0,0.3764,0.11538461538461539,0.1169
i0_c25,1.0,0.3966,0.09615384615384616,0.1489
i0_c26,1.0,0.3901,0.11538461538461539,0.1601
i0_c27,1.0,0.3811,0.12179487179487179,0.1639
i0_c28,1.0,0.3717,0.14102564102564102,0.1683
i0_c29,1.0,0.4125,0.1794871794871795,0.1719
i0_c30,1.0,0.3912,0.11538461538461539,0.1329
i0_c31,1.0,0.3481,0.23076923076923078,0.1451
i0_c32,1.0,0.3994,0.11538461538461539,0.1274
i0_c33,1.0,0.3561,0.1346153846153846,0.1434
i0_c34,1.0,0.3588,0.15384615384615385,0.1398
i0_c35,1.0,0.4005,0.14102564102564102,0.1233
i0_c36,1.0,0.3635,0.19230769230769232,0.1541
i0_c37,1.0,0.3715,0.07692307692307693,0.1498
i0_c38,1.0,0.3731,0.14743589743589744,0.1631
i0_c39,1.0,0.3819,0.10897435897435898,0.1337
i0_c40,1.0,0.3729,0.1282051282051282,0.1463
i0_c41,1.0,0.3852,0.2564102564102564,0.1803
i0_c42,1.0,0.3867,0.1987179487179487,0.1664
i0_c43,1.0,0.3689,0.16666666666666666,0.1431
i0_c44,1.0,0.3886,0.1987179487179487,0.138
i0_c45,1.0,0.3681,0.14743589743589744,0.1667
i0_c46,1.0,0.3887,0.11538461538461539,0.1244
i0_c47,1.0,0.3832,0.12179487179487179,0.1252
i0_c48,1.0,0.3945,0.17307692307692307,0.1685
i0_c49,1.0,0.383,0.1346153846153846,0.151
i0_c50,1.0,0.3841,0.17307692307692307,0.1382
i0_c51,1.0,0.3777,0.14102564102564102,0.178
i0_c52,1.0,0.3764,0.1794871794871795,0.1471
i0_c53,1.0,0.3679,0.14102564102564102,0.135
i0_c54,1.0,0.3747,0.12179487179487179,0.1155
i0_c55,1.0,0.3864,0.1346153846153846,0.1385
i0_c56,1.0,0.3783,0.09615384615384616,0.151
i0_c57,1.0,0.3715,0.16666666666666666,0.1527
i0_c58,1.0,0.3858,0.16666666666666666,0.1138
i0_c59,1.0,0.3959,0.14743589743589744,0.1449
i0_c60,1.0,0.3771,0.11538461538461539,0.1531
i0_c61,1.0,0.3961,0.17307692307692307,0.1984
i0_c62,1.0,0.3677,0.11538461538461539,0.1468
i0_c63,1.0,0.3862,0.16025641025641027,0.1302
i0_g,0.1874,0.1775,,
i1_c0,0.20512820512820512,0.1829,0.17307692307692307,0.149
i1_c1,0.23076923076923078,0.1847,0.23717948717948717,0.164
i1_c2,0.1987179487179487,0.1837,0.16666666666666666,0.1611
i1_c3,0.19230769230769232,0.1839,0.16666666666666666,0.1756
i1_c4,0.20512820512820512,0.182,0.14102564102564102,0.1349
i1_c5,0.23076923076923078,0.1823,0.16025641025641027,0.1492
i1_c6,0.21794871794871795,0.1815,0.14743589743589744,0.1589
i1_c7,0.17307692307692307,0.1845,0.14743589743589744,0.1645
i1_c8,0.1794871794871795,0.1822,0.15384615384615385,0.1292
i1_c9,0.23717948717948717,0.183,0.1794871794871795,0.1691
i1_c10,0.1987179487179487,0.1827,0.14102564102564102,0.1458
i1_c11,0.19230769230769232,0.1853,0.16025641025641027,0.1514
i1_c12,0.16025641025641027,0.1829,0.14743589743589744,0.1547
i1_c13,0.2692307692307692,0.1802,0.10256410256410256,0.1413
i1_c14,0.1794871794871795,0.1838,0.16666666666666666,0.1559
i1_c15,0.16666666666666666,0.1832,0.10897435897435898,0.168
i1_c16,0.22435897435897437,0.1802,0.14743589743589744,0.1324
i1_c17,0.25,0.1827,0.09615384615384616,0.1241
i1_c18,0.20512820512820512,0.1823,0.15384615384615385,0.1594
i1_c19,0.1346153846153846,0.1814,0.08333333333333333,0.1453
i1_c20,0.20512820512820512,0.1828,0.1282051282051282,0.1293
i1_c21,0.21153846153846154,0.1816,0.1987179487179487,0.1799
i1_c22,0.1794871794871795,0.1821,0.14102564102564102,0.1555
i1_c23,0.23717948717948717,0.1831,0.14102564102564102,0.1525
i1_c24,0.1858974358974359,0.1817,0.09615384615384616,0.127
i1_c25,0.16666666666666666,0.1822,0.16025641025641027,0.1647
i1_c26,0.21153846153846154,0.1833,0.11538461538461539,0.1281
i1_c27,0.16666666666666666,0.1836,0.16666666666666666,0.1435
i1_c28,0.15384615384615385,0.1838,0.15384615384615385,0.1421
i1_c29,0.16025641025641027,0.1846,0.11538461538461539,0.1544
i1_c30,0.2564102564102564,0.1814,0.07692307692307693,0.115
i1_c31,0.22435897435897437,0.1812,0.15384615384615385,0.1364
i1_c32,0.19230769230769232,0.1822,0.1282051282051282,0.1454
i1_c33,0.1858974358974359,0.1809,0.15384615384615385,0.1488
i1_c34,0.1987179487179487,0.1816,0.1858974358974359,0.18
i1_c35,0.21153846153846154,0.182,0.1282051282051282,0.1352
i1_c36,0.25,0.183,0.11538461538461539,0.1814
i1_c37,0.19230769230769232,0.1832,0.14743589743589744,0.1452
i1_c38,0.23717948717948717,0.1818,0.1346153846153846,0.1602
i1_c39,0.21153846153846154,0.1824,0.14102564102564102,0.1588
i1_c40,0.1794871794871795,0.183,0.16666666666666666,0.1586
i1_c41,0.21153846153846154,0.1844,0.14743589743589744,0.1455
i1_c42,0.2692307692307692,0.1816,0.16025641025641027,0.1497
i1_c43,0.1858974358974359,0.1824,0.12179487179487179,0.1078
i1_c44,0.22435897435897437,0.1818,0.12179487179487179,0.1143
i1_c45,0.21794871794871795,0.183,0.16025641025641027,0.1554
i1_c46,0.16666666666666666,0.1835,0.16025641025641027,0.1734
i1_c47,0.20512820512820512,0.1822,0.16666666666666666,0.1558
i1_c48,0.22435897435897437,0.1826,0.14743589743589744,0.165
i1_c49,0.23717948717948717,0.1821,0.14743589743589744,0.1331
i1_c50,0.23076923076923078,0.1835,0.1282051282051282,0.1692
i1_c51,0.21153846153846154,0.1827,0.14102564102564102,0.1725
i1_c52,0.27564102564102566,0.1809,0.14102564102564102,0.1378
i1_c53,0.23717948717948717,0.1841,0.14102564102564102,0.1332
i1_c54,0.1794871794871795,0.1833,0.11538461538461539,0.141
i1_c55,0.21794871794871795,0.1822,0.1282051282051282,0.152
i1_c56,0.21153846153846154,0.1825,0.16025641025641027,0.1424
i1_c57,0.26282051282051283,0.1826,0.14102564102564102,0.1574
i1_c58,0.19230769230769232,0.1825,0.11538461538461539,0.1643
i1_c59,0.20512820512820512,0.1807,0.08974358974358974,0.1256
i1_c60,0.20512820512820512,0.1833,0.14102564102564102,0.159
i1_c61,0.21794871794871795,0.184,0.14743589743589744,0.1392
i1_c62,0.17307692307692307,0.182,0.17307692307692307,0.1513
i1_c63,0.25,0.1826,0.1794871794871795,0.1742
i1_g,0.1929,0.1888,,
i2_c0,0.1987179487179487,0.1896,0.14102564102564102,0.1733
i2_c1,0.25,0.1915,0.11538461538461539,0.1658
i2_c2,0.16025641025641027,0.1895,0.16025641025641027,0.144
i2_c3,0.1794871794871795,0.1903,0.16666666666666666,0.1473
i2_c4,0.1987179487179487,0.1894,0.11538461538461539,0.1416
i2_c5,0.21794871794871795,0.1903,0.16666666666666666,0.1662
