,train_acc,test_acc,train_acc_outDP,test_acc_out_DP,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,1.0,0.2681,0.0112,0.0129,0,c0,0.5176,0.009295160030897776,0.5502458752450721,0.035065359316014254,0.2696,0.14242921048717502
i0_c1.npy,1.0,0.2502,0.0176,0.008,0,c1,0.4991999999999999,0.011046568094510907,0.5029956085188775,0.015860312184342997,0.292,0.10063372529458833
i0_c2.npy,1.0,0.2413,0.0064,0.0119,0,c2,0.4909333333333334,0.010917061061577969,0.4538454379415789,0.03937105095717148,0.18933333333333335,0.13655937251694672
i0_c3.npy,1.0,0.2541,0.0144,0.0109,0,c3,0.49839999999999995,0.011500724614852173,0.49009753043062604,0.03469291593217404,0.19920000000000002,0.11250457768464357
i0_c4.npy,1.0,0.257,0.0096,0.0082,0,c4,0.49920000000000003,0.010327955589886448,0.49400753152561183,0.018262282179796432,0.31333333333333335,0.12772776605821548
i0_c5.npy,1.0,0.2539,0.008,0.0111,0,c5,0.4978666666666667,0.009585173736326094,0.4893293841797286,0.02504695687206748,0.2074666666666667,0.10807075871339522
i0_c6.npy,1.0,0.237,0.0144,0.0112,0,c6,0.4930666666666667,0.00589085920916654,0.4881763305051892,0.008519659480097867,0.3178666666666667,0.15424770842886307
i0_c7.npy,1.0,0.2586,0.008,0.0094,0,c7,0.5229333333333334,0.007955431408094016,0.5384192083001202,0.011498565341252218,0.33359999999999995,0.10399487166843052
i0_c8.npy,1.0,0.2677,0.0208,0.013,0,c8,0.5064,0.006196773353931848,0.5124080159534998,0.01163356949118182,0.2752,0.09083905180776235
i0_c9.npy,1.0,0.2512,0.008,0.013,0,c9,0.4949333333333333,0.004446221866808817,0.49104897375026385,0.009907879882074056,0.23546666666666669,0.1395166258511468
i0_c10.npy,1.0,0.2484,0.0064,0.0085,0,c10,0.5178666666666666,0.006845598748263165,0.5307417987634809,0.014236089324648482,0.3213333333333333,0.05819996181747506
i0_c11.npy,1.0,0.2506,0.0096,0.0096,0,c11,0.49533333333333335,0.010301240486249974,0.494214480289404,0.018102155735302855,0.29119999999999996,0.096017776131992
i0_c12.npy,1.0,0.2421,0.0048,0.0056,0,c12,0.49973333333333336,0.004324606597393841,0.5008887634648852,0.02001441849318976,0.15706666666666666,0.09805105246191338
