,train_acc,test_acc,train_acc_outDP,test_acc_out_DP
i4_c3,0.3344,0.2779,0.1648,0.1704
i4_c4,0.312,0.2771,0.1616,0.1762
i4_c5,0.3344,0.2764,0.1872,0.1719
i4_c6,0.352,0.2857,0.2304,0.232
i4_c7,0.3408,0.27,0.1968,0.1989
i4_c8,0.3328,0.2771,0.2032,0.1919
i4_c9,0.3424,0.2852,0.2176,0.2169
i4_c10,0.32,0.2758,0.1872,0.1935
i4_c11,0.3312,0.2868,0.2,0.2168
i4_c12,0.3296,0.2811,0.2272,0.2158
i4_c13,0.3264,0.283,0.208,0.1896
i4_c14,0.3152,0.2787,0.1824,0.1882
i4_c15,0.328,0.2847,0.168,0.1761
i4_g,0.2661,0.2615,,
i5_c0,0.344,0.2899,0.2224,0.1839
i5_c1,0.3216,0.2985,0.192,0.1941
i5_c2,0.3648,0.2974,0.1584,0.1463
i5_c3,0.3536,0.295,0.2016,0.1944
i5_c4,0.328,0.2923,0.1952,0.2182
i5_c5,0.3248,0.2952,0.2144,0.2169
i5_c6,0.36,0.2979,0.192,0.1717
i5_c7,0.3392,0.2868,0.1776,0.1704
i5_c8,0.3344,0.2907,0.1968,0.2151
i5_c9,0.3552,0.2965,0.216,0.2314
i5_c10,0.3296,0.2923,0.2096,0.2067
i5_c11,0.3408,0.3002,0.2368,0.2087
i5_c12,0.3552,0.2964,0.2528,0.2021
i5_c13,0.3472,0.2919,0.1792,0.1805
i5_c14,0.3488,0.2939,0.2,0.1961
i5_c15,0.3312,0.2966,0.1776,0.1716
i5_g,0.2816,0.2685,,
i6_c0,0.3648,0.2951,0.1712,0.1656
i6_c1,0.3168,0.3011,0.2224,0.2097
i6_c2,0.3536,0.3041,0.2256,0.2233
i6_c3,0.3584,0.307,0.144,0.1508
i6_c4,0.3648,0.3023,0.1744,0.1571
i6_c5,0.336,0.3013,0.2304,0.2496
i6_c6,0.3584,0.3087,0.1568,0.1693
i6_c7,0.3216,0.2971,0.2192,0.2089
i6_c8,0.3648,0.3032,0.2432,0.2179
i6_c9,0.3744,0.3118,0.1792,0.1842
i6_c10,0.3632,0.3026,0.1648,0.1705
i6_c11,0.3568,0.3067,0.2608,0.2173
i6_c12,0.3536,0.3034,0.232,0.2042
i6_c13,0.3488,0.3053,0.2016,0.1901
i6_c14,0.3232,0.3034,0.2384,0.211
i6_c15,0.336,0.3026,0.1856,0.1952
i6_g,0.2806,0.2704,,
i7_c0,0.3952,0.3051,0.2,0.1953
i7_c1,0.3376,0.3084,0.1904,0.1968
i7_c2,0.344,0.3108,0.1856,0.2147
i7_c3,0.36,0.313,0.208,0.1997
i7_c4,0.3408,0.3101,0.1776,0.1803
i7_c5,0.3552,0.3007,0.1888,0.1938
i7_c6,0.3904,0.3109,0.2176,0.2068
i7_c7,0.3504,0.2992,0.2,0.174
i7_c8,0.3776,0.3025,0.2512,0.2
i7_c9,0.376,0.3102,0.2048,0.2062
i7_c10,0.3808,0.3105,0.24,0.204
i7_c11,0.3696,0.3114,0.2448,0.2045
i7_c12,0.3888,0.3078,0.1776,0.1924
i7_c13,0.3504,0.3025,0.208,0.2118
i7_c14,0.3488,0.3037,0.1856,0.18
i7_c15,0.3696,0.3134,0.2336,0.2191
i7_g,0.3,0.2817,,
i8_c0,0.3968,0.314,0.1872,0.1794
i8_c1,0.3584,0.3092,0.1808,0.1941
i8_c2,0.32,0.3158,0.2832,0.2281
i8_c3,0.3632,0.3096,0.2288,0.1987
i8_c4,0.3632,0.3108,0.208,0.1817
i8_c5,0.376,0.3042,0.2224,0.1952
i8_c6,0.3952,0.315,0.2608,0.225
i8_c7,0.3632,0.3104,0.1872,0.1887
i8_c8,0.376,0.3065,0.1936,0.1999
i8_c9,0.3872,0.311,0.2496,0.2074
i8_c10,0.416,0.3086,0.2304,0.1833
i8_c11,0.3824,0.314,0.2624,0.2238
i8_c12,0.3616,0.3105,0.2272,0.2003
i8_c13,0.3616,0.3063,0.264,0.2296
i8_c14,0.3424,0.313,0.2016,0.2084
i8_c15,0.3632,0.3091,0.1984,0.2032
i8_g,0.2978,0.2811,,
i9_c0,0.3632,0.3074,0.2192,0.2181
i9_c1,0.3488,0.3102,0.184,0.1993
i9_c2,0.3392,0.3195,0.2,0.1783
i9_c3,0.3792,0.3092,0.2304,0.1862
i9_c4,0.336,0.3104,0.216,0.1642
i9_c5,0.3776,0.3138,0.1488,0.1697
i9_c6,0.3936,0.315,0.1984,0.1828
i9_c7,0.3712,0.3046,0.2272,0.2254
i9_c8,0.3616,0.3073,0.1904,0.1665
i9_c9,0.3712,0.3149,0.1984,0.2081
i9_c10,0.3968,0.3122,0.2144,0.19
i9_c11,0.3712,0.3151,0.2272,0.1892
i9_c12,0.3792,0.3099,0.224,0.1947
i9_c13,0.392,0.3093,0.2112,0.1828
i9_c14,0.3568,0.3183,0.2352,0.222
i9_c15,0.3424,0.308,0.2144,0.2165
i9_g,0.269,0.2584,,
