file_name,train_acc,test_acc,train_acc_outDP,test_acc_out_DP,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,0.909,0.8287,0.1422,0.1528,0,c0,0.49710000000000004,0.0005916079783099574,0.49062809901206145,0.001114504885272036,0.15069999999999997,0.012596163437068186
i0_c1.npy,0.9016,0.8236,0.148,0.1497,0,c1,0.4996666666666667,0.00029249881291307017,0.498981070936151,0.0007978791719829499,0.15693333333333334,0.012053584068188551
i0_g.npy,0.1404,0.1504,,,0,g,0.495075,0.00011456439237388337,0.4839722923499479,0.0010364977881711416,0.1496833333333333,0.014903290091639348
i1_c0.npy,0.1528,0.1641,0.1452,0.1489,1,c0,0.4982,0.0007637626158259717,0.4943593906706997,0.0018142474773617553,0.15436666666666665,0.01144867774995096
i1_c1.npy,0.159,0.1652,0.1556,0.159,1,c1,0.4991999999999999,0.0003214550253664367,0.4976086156244744,0.0009400944234220909,0.1673,0.016999509796853947
i1_g.npy,0.1391,0.1454,,,1,g,0.49712500000000004,0.00017736497211494624,0.49056232898572166,0.0005150517147463119,0.15003333333333332,0.014489383086322973
i2_c0.npy,0.1464,0.157,0.1538,0.1549,2,c0,0.49938333333333335,0.000805018978382234,0.498318331335368,0.0019766158561944558,0.16529999999999997,0.014027473043994779
i2_c1.npy,0.153,0.1561,0.1424,0.1531,2,c1,0.4959166666666666,0.0005047001309908849,0.4870224407583354,0.0010067161243419603,0.1532,0.013607350954539243
i2_g.npy,0.144,0.1496,,,2,g,0.49770000000000003,0.00021408720964442117,0.4925918699346347,0.001168860797827788,0.1551,0.015783535725559093
i3_c0.npy,0.1508,0.1581,0.1666,0.1742,3,c0,0.4976,0.0002708012801545295,0.49338234195274683,0.00033572740620142955,0.1787,0.014442414387259949
i3_c1.npy,0.1578,0.1574,0.1398,0.1431,3,c1,0.4989666666666666,0.001571269833252366,0.4969787615089672,0.004229930484694405,0.1489666666666667,0.013444412304828434
i3_g.npy,0.1623,0.169,,,3,g,0.4969333333333333,0.00027638539919628305,0.4912751145277047,0.0004044424680838755,0.17280000000000004,0.014825091343169975
i4_c0.npy,0.1742,0.1765,0.1452,0.1485,4,c0,0.4960333333333333,0.0007386173268720118,0.4876065442253483,0.0011975418789807318,0.155,0.01314534138012399
i4_c1.npy,0.1688,0.1757,0.1466,0.1463,4,c1,0.5000166666666667,0.0004561310727801247,0.5001610573182461,0.0012591149636306687,0.15793333333333334,0.013895642802291983
i4_g.npy,0.1454,0.146,,,4,g,0.4998583333333333,0.0009714322187139669,0.4997711572324201,0.0026743632565523505,0.15638333333333332,0.014460107960254731
i5_c0.npy,0.156,0.1542,0.1602,0.1629,5,c0,0.4982333333333333,0.0003944053188733065,0.49486111672298755,0.000938632671626492,0.1690666666666667,0.009584478192485082
i5_c1.npy,0.1522,0.1541,0.1498,0.1477,5,c1,0.50245,0.0011940826325398564,0.5081186241260096,0.0038759127656900283,0.16146666666666665,0.016149991400066503
i5_g.npy,0.1557,0.1565,,,5,g,0.5002,0.00038188130791298584,0.5006147041144662,0.001154024675091925,0.1663,0.01402283851436648
i6_c0.npy,0.1642,0.1638,0.165,0.1711,6,c0,0.4952166666666667,0.0006229410530343499,0.486690094205505,0.0021920288328554876,0.17623333333333335,0.011612875995587349
i6_c1.npy,0.1648,0.1639,0.2008,0.1978,6,c1,0.4983333333333333,0.0011100550536897761,0.49620310729406075,0.0021857805961691657,0.21120000000000003,0.01132843031197762
i6_g.npy,0.1856,0.1857,,,6,g,0.5000166666666667,0.000321022671404289,0.5000873550179845,0.0007435508987162694,0.19596666666666665,0.011684842983778405
i7_c0.npy,0.1898,0.1929,0.1656,0.1772,7,c0,0.4921166666666667,0.00039334745737352664,0.47841204478960647,0.0017242699167517622,0.17536666666666667,0.010160325891536263
i7_c1.npy,0.193,0.1927,0.1822,0.1844,7,c1,0.49923333333333336,0.00014907119849999026,0.49804168108593866,0.0002469471981616581,0.19363333333333332,0.011595640943427363
i7_g.npy,0.1784,0.1849,,,7,g,0.4968166666666667,0.00046248123085037803,0.4917404977929081,0.0006751171502100596,0.18863333333333332,0.010882656946822415
i8_c0.npy,0.178,0.1892,0.1918,0.1951,8,c0,0.49905,0.0005590169943749479,0.4977592155628123,0.0011040849246176986,0.20496666666666663,0.012212789289192788
i8_c1.npy,0.1844,0.1897,0.1772,0.1735,8,c1,0.5000166666666667,0.0002034425935955537,0.5000509256258244,0.0005102734993638398,0.18813333333333335,0.00990869427433414
i8_g.npy,0.1843,0.1866,,,8,g,0.49900833333333333,0.000586242744565382,0.4975502983499451,0.0012401138696082105,0.19556666666666667,0.010965653448634765
i9_c0.npy,0.1878,0.1902,0.1816,0.1716,9,c0,0.5036999999999999,0.0003741657386773925,0.509940832714817,0.0014484059323917663,0.19160000000000002,0.012745195173083854
i9_c1.npy,0.1904,0.19,0.1678,0.1713,9,c1,0.49678333333333335,0.0005177408189003144,0.4912310849656671,0.0013497332541175836,0.18089999999999998,0.013645878498652994
i9_g.npy,0.1701,0.1733,,,9,g,0.49870833333333336,0.00022438186696393186,0.49650713411809555,0.0004442154009045769,0.18318333333333334,0.013734435635373674
