file_name,train_acc,test_acc,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,0.6388,0.573,0,c0,0.5340833333333334,0.0005489889697333469,0.5313034160757402,0.007236796249883777,0.5984,0.08559704044728027
i0_c1.npy,0.6502,0.5695,0,c1,0.5443,0.002326657115548678,0.5396646823252931,0.004836165457270532,0.6125999999999999,0.08327176392191213
i0_g.npy,0.6318,0.5928,0,g,0.5251,0.0025091499224505097,0.5226919220688394,0.0025720041685853893,0.5893666666666667,0.10150377113957666
i1_c0.npy,0.6972,0.629,1,c0,0.5389333333333334,0.00047842333648027394,0.5309528669998612,0.005204233461922492,0.6808,0.07656665941082534
i1_c1.npy,0.7056,0.6256,1,c1,0.5434833333333333,0.0002409472049133548,0.5346313036600794,0.004791084503275958,0.6812666666666667,0.07230174425435547
i1_g.npy,0.6932,0.6498,1,g,0.5263166666666667,0.0008188745664359056,0.5207647143330617,0.0029051497291216004,0.6723,0.08872896933921864
i2_c0.npy,0.735,0.6624,2,c0,0.5383999999999999,0.001704894913672608,0.5286587870934517,0.005226852864291444,0.7213999999999999,0.06985566071073503
i2_c1.npy,0.7356,0.662,2,c1,0.5397666666666666,0.0020539934004005214,0.5297994672308751,0.0054788509320675485,0.7195666666666667,0.06635163064227499
i2_g.npy,0.7256,0.6802,2,g,0.5267416666666667,0.00015115297622683805,0.5197676889383848,0.0030145306538142073,0.7153666666666667,0.08008195108068289
i3_c0.npy,0.755,0.6849,3,c0,0.5383333333333333,0.0013719410418171262,0.5274897798144679,0.0042786232683525455,0.7459333333333333,0.0652640448911616
i3_c1.npy,0.7628,0.6944,3,c1,0.5392,0.0013453624047073877,0.5280039663189524,0.004072514723712211,0.7482333333333333,0.06146255409235411
i3_g.npy,0.7504,0.7078,3,g,0.5261916666666666,0.0001945436254987911,0.5185344267174633,0.0021720217885974813,0.7412666666666667,0.0727927117841401
i4_c0.npy,0.7738,0.7092,4,c0,0.5328166666666667,0.0031698668040716954,0.5227396509439067,0.004803414602977501,0.7675000000000001,0.05889920769133202
i4_c1.npy,0.776,0.7122,4,c1,0.5398166666666667,0.0015312485827657912,0.527540901525764,0.0039207634493864645,0.7713666666666666,0.05955853330034992
i4_g.npy,0.7696,0.7243,4,g,0.5260833333333332,0.0007575545451575662,0.5178076224943814,0.001322549055410764,0.7634166666666666,0.06771724095252422
i5_c0.npy,0.7916,0.7273,5,c0,0.5343833333333333,0.0013532881765865225,0.5231251555417077,0.0031826087949802097,0.7859999999999999,0.05822885882446948
i5_c1.npy,0.7892,0.725,5,c1,0.5369166666666667,0.002230408532583713,0.525055396337438,0.00387052579238216,0.7821666666666668,0.05311753215485658
i5_g.npy,0.7864,0.7444,5,g,0.525025,0.0006176231321229105,0.5167743880589505,0.002094221998764158,0.7786833333333333,0.06130678093725758
i6_c0.npy,0.8054,0.7362,6,c0,0.5334,0.0017483325389257883,0.5221155955792561,0.00318137025246405,0.7965666666666668,0.05418885699313303
i6_c1.npy,0.7974,0.7351,6,c1,0.5372833333333333,0.001002358330250321,0.5247832453669815,0.002677598107841421,0.7950666666666667,0.050839311123928047
i6_g.npy,0.7956,0.7554,6,g,0.5254,0.00026140645235597884,0.5166663649212218,0.00169347546148151,0.7934833333333332,0.05951849619142683
i7_c0.npy,0.8126,0.7426,7,c0,0.5362999999999999,0.0007461009761866734,0.5236615778348872,0.0023907872930143625,0.8087333333333332,0.05247357006680177
i7_c1.npy,0.813,0.7472,7,c1,0.5354666666666666,0.0016739839372653042,0.5232020075402913,0.0029461781659902457,0.8061666666666668,0.048733071134725546
i7_g.npy,0.8025,0.7618,7,g,0.5252416666666667,0.0003359274061791083,0.516378599134092,0.0015733912331107253,0.8011166666666667,0.054972217730615724
i8_c0.npy,0.8242,0.7518,8,c0,0.5376,0.0006271629240742336,0.5241499398970759,0.002163353328352945,0.8205333333333332,0.04934459330959052
i8_c1.npy,0.8188,0.7591,8,c1,0.5345666666666665,0.002298308556791755,0.5222700302675986,0.003237473799005638,0.8178333333333333,0.04715342570328857
i8_g.npy,0.8133,0.7739,8,g,0.5253,0.0004974937185532961,0.516169509175901,0.001618210457586718,0.8130333333333333,0.053462219266402405
i9_c0.npy,0.829,0.7611,9,c0,0.5334,0.0010408329997330336,0.5212129683789039,0.0021465603046010597,0.8254333333333332,0.04626177928076505
i9_c1.npy,0.824,0.7617,9,c1,0.5373500000000001,0.0012352462642458606,0.523877258350951,0.002434394754964485,0.8241666666666667,0.04479946676269956
i9_g.npy,0.8175,0.7769,9,g,0.5241750000000001,0.0004607511982259599,0.5152988948041743,0.001458661249544252,0.8192166666666667,0.05148505986098191
