,train_acc,test_acc,train_acc_outDP,test_acc_out_DP,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,1.0,0.1926,0.0064102564102564,0.0129,0,c0,0.516292735042735,0.012427767226636589,0.5400040485628811,0.03110481250848097,0.2622863247863248,0.14520582882017688
i0_c1.npy,1.0,0.1777,0.0032051282051282,0.008,0,c1,0.4946581196581197,0.006714639471141306,0.4890272921523527,0.012787914355043974,0.2938034188034188,0.11934769716081986
i0_c2.npy,1.0,0.1611,0.0064102564102564,0.0119,0,c2,0.4954594017094018,0.00958938198238046,0.48660163851457466,0.0313719135216511,0.20405982905982903,0.12419843075051805
i0_c3.npy,1.0,0.1788,0.0128205128205128,0.0108,0,c3,0.5096153846153847,0.010093185698552994,0.5210746322122682,0.021839796364027535,0.2094017094017094,0.1135699338967377
i0_c4.npy,1.0,0.188,0.0128205128205128,0.0081,0,c4,0.484508547008547,0.014590278080926975,0.4696915871996256,0.02911002832712301,0.30769230769230765,0.12274706509696644
i0_c5.npy,1.0,0.1716,0.0064102564102564,0.011,0,c5,0.49412393162393164,0.010576383479285967,0.4722125239028457,0.05153921177796607,0.20138888888888887,0.10866624155064479
i0_c6.npy,1.0,0.1772,0.0096153846153846,0.0112,0,c6,0.49652777777777773,0.012358691561174431,0.4896838027585768,0.019248439838667107,0.30982905982905984,0.15750486856566115
i0_c7.npy,1.0,0.1809,0.0096153846153846,0.0094,0,c7,0.5224358974358975,0.010947596972179065,0.5368085196570399,0.017012975799578518,0.3263888888888889,0.10896519359814565
i0_c8.npy,1.0,0.1753,0.0192307692307692,0.0128,0,c8,0.48370726495726496,0.017710971848397847,0.4610851929502167,0.052116667953215595,0.25106837606837606,0.098644152311001
i0_c9.npy,1.0,0.1728,0.0064102564102564,0.013,0,c9,0.49786324786324787,0.00825834659922024,0.49539793986693387,0.01745920401816975,0.23664529914529916,0.1424199798907178
i0_c10.npy,1.0,0.193,0.016025641025641,0.0085,0,c10,0.5251068376068376,0.0065205959485756726,0.5406431150882706,0.008244363112882958,0.33707264957264954,0.07469660368999238
i0_c11.npy,1.0,0.1743,0.0032051282051282,0.0096,0,c11,0.5237713675213674,0.014758001905492877,0.5416985192881095,0.02497131149179159,0.3301282051282051,0.10688033333675043
i0_c12.npy,1.0,0.1742,0.0128205128205128,0.0056,0,c12,0.498931623931624,0.01620272530780247,0.5067176253705374,0.07259817076605775,0.1581196581196581,0.08708411911245655
i0_c13.npy,1.0,0.1721,0.0128205128205128,0.0108,0,c13,0.5088141025641025,0.009333015603448808,0.5221888808622525,0.022463268875512508,0.24679487179487178,0.07443445918098443
