,train_acc,test_acc,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,0.0032051282051282,0.0097,0,c0,0.4726107226107226,0.002209462541973066,0.46353577969148296,0.0031218196426091352,0.3484848484848485,0.009074831877853984
i0_c1.npy,0.0288461538461538,0.0187,0,c1,0.488490675990676,0.00263045892850637,0.48262394719666557,0.004114165678702314,0.3202214452214452,0.006028018900226459
i0_c2.npy,0.032051282051282,0.013,0,c2,0.46882284382284384,0.0026784347772217613,0.4479428196769088,0.004584261414168624,0.26835664335664333,0.004551427550062149
i0_c3.npy,0.0032051282051282,0.0117,0,c3,0.5011655011655012,0.0022757137750310684,0.5008446997918287,0.0016500123586613191,0.6911421911421912,0.00393086758835431
i0_c4.npy,0.0,0.0101,0,c4,0.5010198135198135,0.0038819675391824535,0.5008725196655647,0.0033185072757577604,0.5923659673659672,0.005435535578723067
i0_c5.npy,0.0,0.0052,0,c5,0.47465034965034963,0.005105307537277171,0.4632531159410517,0.006764953435614838,0.31818181818181823,0.005309110477356822
i0_c6.npy,0.0096153846153846,0.0104,0,c6,0.49169580419580416,0.0020291940963263694,0.48991836095710606,0.002486794381904694,0.40384615384615385,0.006262874493066625
i0_c7.npy,0.0192307692307692,0.0131,0,c7,0.5157342657342657,0.0026304589285064137,0.5167725823900523,0.0028049117618668138,0.4848484848484848,0.004551427550062146
i0_c8.npy,0.0128205128205128,0.0106,0,c8,0.49621212121212127,0.0022942913385815217,0.49484783703331436,0.0031160610462478483,0.36451048951048953,0.0036392762228428964
i0_c9.npy,0.0096153846153846,0.0099,0,c9,0.486451048951049,0.0052204175020888486,0.48747709653151217,0.0048862122610093366,0.5291375291375292,0.009803382191876842
i0_c10.npy,0.0096153846153846,0.0124,0,c10,0.5084498834498834,0.0018196381114214382,0.5085751484082306,0.0018484332037419858,0.5011655011655012,0.002824988261897618
i0_c11.npy,0.0224358974358974,0.012,0,c11,0.5174825174825175,0.002312719677504038,0.5128256796410465,0.001763399728261594,0.6995920745920746,0.0027642287239234187
i0_c12.npy,0.0192307692307692,0.0109,0,c12,0.5265151515151515,0.0026784347772217613,0.5196416608759035,0.0020897616759021696,0.7019230769230768,0.0019327650293446653
i0_c13.npy,0.016025641025641,0.012,0,c13,0.5150058275058276,0.00369713797798649,0.5310739470757607,0.00878672092903027,0.259032634032634,0.010917828668528673
i0_c14.npy,0.0096153846153846,0.0091,0,c14,0.4985431235431235,0.006780347481480223,0.4982159696232863,0.00867859411210711,0.39219114219114226,0.004588582677163053
i0_c15.npy,0.0032051282051282,0.0067,0,c15,0.49533799533799533,0.006814694384339451,0.4954907679340306,0.006625281908900118,0.5367132867132868,0.02356720017936037
i0_c16.npy,0.016025641025641,0.0134,0,c16,0.5067016317016316,0.0029643050625547396,0.5061877858916346,0.0027371153671837656,0.5489510489510491,0.0024027422060709062
i0_c17.npy,0.016025641025641,0.0093,0,c17,0.4803321678321678,0.002472401332820087,0.4707686597954991,0.003434208290271348,0.3164335664335664,0.006567265541716002
i0_c18.npy,0.0128205128205128,0.0065,0,c18,0.4899475524475525,0.005427720282691482,0.484902903677299,0.008089453971398864,0.3205128205128205,0.00361587227447287
i0_c19.npy,0.016025641025641,0.0131,0,c19,0.5104895104895104,0.0028474388528106054,0.5144079415579427,0.004049186823127625,0.3767482517482517,0.013623158190630485
i0_c20.npy,0.0288461538461538,0.0099,0,c20,0.5397727272727272,0.00353874061815008,0.547693125541191,0.00400987834648656,0.4565850815850816,0.006013918251908593
i0_c21.npy,0.016025641025641,0.0114,0,c21,0.46328671328671334,0.0033093871479022608,0.45478784958008817,0.00390103125618932,0.3691724941724942,0.004282324725145417
i0_c22.npy,0.0256410256410256,0.0094,0,c22,0.4766899766899767,0.001854300999615088,0.4779688577082974,0.0017991974219966089,0.5058275058275058,0.005435535578723091
i0_c23.npy,0.016025641025641,0.0133,0,c23,0.4976689976689977,0.003826901380117633,0.49810658717074785,0.003104257953954705,0.608100233100233,0.007979640989294394
i0_c24.npy,0.0096153846153846,0.0096,0,c24,0.48208041958041964,0.0027177677893615334,0.47783216963931757,0.0028691501817859587,0.3849067599067599,0.00961096882428358
i0_c25.npy,0.0064102564102564,0.0106,0,c25,0.5237470862470863,0.005285069098839467,0.5203101411206853,0.004485450771741329,0.6081002331002331,0.006845769303304642
i0_c26.npy,0.0064102564102564,0.0129,0,c26,0.48630536130536134,0.0026784347772217617,0.4885052852671701,0.0023701977301345397,0.5833333333333334,0.009663825146723206
