,0,1
i0_c0,0.794,0.2327
i0_c1,0.8074,0.2261
i0_g,0.6294,0.318
i1_c0,0.802,0.2426
i1_c1,0.7944,0.2294
i1_g,0.6242,0.3307
i2_c0,0.7958,0.2356
i2_c1,0.8014,0.2288
i2_g,0.6271,0.3219
i3_c0,0.8038,0.2247
i3_c1,0.7916,0.2315
i3_g,0.6195,0.3211
i4_c0,0.7938,0.2371
i4_c1,0.803,0.227
i4_g,0.6288,0.3238
