,train_acc,test_acc,train_acc_outDP,test_acc_out_DP,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,0.9935897435897436,0.4389,0.9903846153846154,0.4386,0,c0,0.7638888888888888,0.0023889615144228856,0.68487071977638,0.005922220569339067,0.9780982905982905,0.013139288329325684
i0_c1.npy,0.9967948717948718,0.4547,0.9967948717948718,0.4551,0,c1,0.7735042735042735,0.001194480757211422,0.6906582090499244,0.0024138243824175613,0.9909188034188036,0.013139288329325684
i0_c2.npy,0.9935897435897436,0.4457,0.9935897435897436,0.4452,0,c2,0.7580128205128204,0.0016025641025640969,0.6771775009027339,0.005370018560735514,0.9866452991452991,0.01552824984374857
i0_c3.npy,0.9903846153846154,0.4492,0.9903846153846154,0.4492,0,c3,0.7801816239316239,0.0011012568444491576,0.6986649752951554,0.004033890687463244,0.985576923076923,0.010750326814902837
i0_c4.npy,1.0,0.4166,1.0,0.4171,0,c4,0.765758547008547,0.008035047519493242,0.6822830352191324,0.010330765107408484,0.9957264957264957,0.009555846057691417
i0_c5.npy,0.9935897435897436,0.4593,0.9935897435897436,0.4585,0,c5,0.7537393162393163,0.001194480757211422,0.6741236939669699,0.0053320461546380185,0.982905982905983,0.016722730600959988
i0_c6.npy,0.9839743589743588,0.4619,0.9839743589743588,0.4629,0,c6,0.7649572649572649,0.0007554559628061902,0.6888419227506022,0.004505058887133563,0.9668803418803419,0.016722730600959947
i0_c7.npy,1.0,0.4465,0.9967948717948718,0.4471,0,c7,0.7799145299145299,0.0038889475904276137,0.6963617212829183,0.006262895448041028,0.9930555555555557,0.008361365300479996
i0_c8.npy,0.9967948717948718,0.4384,0.9967948717948718,0.4387,0,c8,0.7727029914529915,0.0028392483474184325,0.6905631885236262,0.006548028675675,0.9887820512820512,0.013692313694419114
i0_c9.npy,1.0,0.4507,1.0,0.4508,0,c9,0.7975427350427352,0.0011944807572114634,0.7151506675617215,0.004132064156228626,0.9893162393162394,0.016722730600959988
i0_c10.npy,0.9839743589743588,0.4463,0.9871794871794872,0.4455,0,c10,0.7505341880341879,0.0019987486040459017,0.6716627398654077,0.005366017139367978,0.9807692307692308,0.014333769086537145
i0_c11.npy,0.9903846153846154,0.4467,0.9903846153846154,0.4473,0,c11,0.780448717948718,0.0035834422716342655,0.6995201723462593,0.007992213198075032,0.9839743589743589,0.014333769086537149
i0_c12.npy,0.9871794871794872,0.4301,0.9871794871794872,0.4303,0,c12,0.7833867521367521,0.002153380808840417,0.7034995078989027,0.0010439843192507053,0.9797008547008547,0.009555846057691376
i0_c13.npy,0.9935897435897436,0.4225,0.9935897435897436,0.4222,0,c13,0.7831196581196581,0.002388961514422844,0.7021444029116664,0.006818621611498476,0.9839743589743589,0.014333769086537149
i0_c14.npy,0.9967948717948718,0.4622,0.9935897435897436,0.4609,0,c14,0.7513354700854701,0.0029862018930285543,0.6720061022120519,0.005457984384438845,0.982371794871795,0.01075032681490284
i0_c15.npy,0.9903846153846154,0.4424,0.9967948717948718,0.4404,0,c15,0.7796474358974358,0.0017917211358171323,0.6979277564495489,0.006396254282833222,0.9866452991452991,0.01552824984374857
i0_c16.npy,0.9903846153846154,0.441,0.9903846153846154,0.4409,0,c16,0.7638888888888888,0.004103176147365733,0.6833725418328139,0.0005605867598299012,0.9834401709401709,0.01552824984374857
i0_c17.npy,0.9935897435897436,0.4403,0.9935897435897436,0.4394,0,c17,0.7895299145299145,0.003420472349055997,0.708196764602314,0.002518345401461875,0.9850427350427351,0.019111692115382835
i0_c18.npy,0.9935897435897436,0.4449,0.9935897435897436,0.4451,0,c18,0.7767094017094017,0.001194480757211422,0.6987025689392393,0.0037204695528161736,0.9732905982905983,0.016722730600959947
i0_c19.npy,0.9967948717948718,0.426,0.9967948717948718,0.4259,0,c19,0.7836538461538461,0.0,0.7011844376576816,0.003153238868815262,0.9887820512820512,0.010750326814902837
i0_c20.npy,0.9967948717948718,0.4344,0.9967948717948718,0.436,0,c20,0.7975427350427351,0.0017717012768992907,0.714324368825319,0.005238318900318119,0.9919871794871794,0.010750326814902837
