,0,1
i0_c0,0.2574,0.1234
i0_c1,0.2518,0.1123
i0_g,0.2766,0.1778
i1_c0,0.265,0.1296
i1_c1,0.249,0.1166
i1_g,0.2809,0.189
i2_c0,0.251,0.1155
i2_c1,0.251,0.1197
i2_g,0.2735,0.1837
i3_c0,0.2562,0.1171
i3_c1,0.2524,0.1154
i3_g,0.2804,0.1811
i4_c0,0.2592,0.124
i4_c1,0.255,0.1136
i4_g,0.2828,0.1787
