,0,1
i0_c0,0.8138,0.4272
i0_c1,0.8198,0.4283
i0_g,0.7043,0.466
i1_c0,0.8124,0.4283
i1_c1,0.825,0.4262
i1_g,0.7055,0.468
i2_c0,0.8104,0.426
i2_c1,0.8246,0.4252
i2_g,0.7045,0.4651
i3_c0,0.8072,0.4232
i3_c1,0.8162,0.4271
i3_g,0.6977,0.4613
i4_c0,0.8178,0.4234
i4_c1,0.8166,0.4327
i4_g,0.7082,0.4676
