,train_acc,test_acc
i2_c32,1.0,0.4569
i2_c33,1.0,0.4328
i2_c34,1.0,0.4165
i2_c35,1.0,0.4658
i2_c36,1.0,0.4426
i2_c37,1.0,0.4398
i2_c38,1.0,0.45
i2_c39,1.0,0.4536
i2_c40,1.0,0.45
i2_c41,1.0,0.4637
i2_c42,1.0,0.455
i2_c43,1.0,0.4312
i2_c44,1.0,0.4562
i2_c45,1.0,0.4416
i2_c46,1.0,0.4604
i2_c47,1.0,0.457
i2_c48,1.0,0.4677
i2_c49,1.0,0.4501
i2_c50,1.0,0.4588
i2_c51,1.0,0.45
i2_c52,1.0,0.455
i2_c53,1.0,0.441
i2_c54,1.0,0.4478
i2_c55,1.0,0.4567
i2_c56,1.0,0.4486
i2_c57,1.0,0.4455
i2_c58,1.0,0.4588
i2_c59,1.0,0.4544
i2_c60,1.0,0.4396
i2_c61,1.0,0.4631
i2_c62,1.0,0.4344
i2_c63,1.0,0.4579
i2_g,0.6391,0.6057
i3_c0,1.0,0.4716
i3_c1,1.0,0.4575
i3_c2,1.0,0.4709
i3_c3,1.0,0.4929
i3_c4,1.0,0.461
i3_c5,1.0,0.4664
i3_c6,1.0,0.4647
i3_c7,1.0,0.4708
i3_c8,1.0,0.4629
i3_c9,1.0,0.4811
i3_c10,1.0,0.4772
i3_c11,1.0,0.471
i3_c12,1.0,0.4767
i3_c13,1.0,0.4806
i3_c14,1.0,0.4743
i3_c15,1.0,0.4601
i3_c16,1.0,0.4679
i3_c17,1.0,0.4573
i3_c18,1.0,0.4621
i3_c19,1.0,0.4761
i3_c20,1.0,0.4729
i3_c21,1.0,0.4788
i3_c22,1.0,0.4587
i3_c23,1.0,0.4755
i3_c24,1.0,0.4621
i3_c25,1.0,0.4773
i3_c26,1.0,0.4775
i3_c27,1.0,0.4792
i3_c28,1.0,0.4659
i3_c29,1.0,0.4927
i3_c30,1.0,0.4708
i3_c31,1.0,0.4519
i3_c32,1.0,0.4732
i3_c33,1.0,0.4544
i3_c34,1.0,0.4336
i3_c35,1.0,0.4843
i3_c36,1.0,0.4635
i3_c37,1.0,0.4587
i3_c38,1.0,0.4692
i3_c39,1.0,0.4698
i3_c40,1.0,0.4727
i3_c41,1.0,0.4874
i3_c42,1.0,0.4716
i3_c43,1.0,0.4502
i3_c44,1.0,0.4736
i3_c45,1.0,0.4596
i3_c46,1.0,0.4803
i3_c47,1.0,0.4743
i3_c48,1.0,0.4881
i3_c49,1.0,0.4651
i3_c50,1.0,0.479
i3_c51,1.0,0.4717
i3_c52,1.0,0.4736
i3_c53,1.0,0.4615
i3_c54,1.0,0.4708
i3_c55,1.0,0.4752
i3_c56,1.0,0.466
i3_c57,1.0,0.4666
i3_c58,1.0,0.4817
i3_c59,1.0,0.4728
i3_c60,1.0,0.4612
i3_c61,1.0,0.4831
i3_c62,1.0,0.4542
i3_c63,1.0,0.4801
i3_g,0.6562,0.6267
i4_c0,1.0,0.487
i4_c1,1.0,0.4748
i4_c2,1.0,0.4889
i4_c3,1.0,0.5064
i4_c4,1.0,0.4791
i4_c5,1.0,0.4787
i4_c6,1.0,0.4802
i4_c7,1.0,0.4855
i4_c8,1.0,0.4771
i4_c9,1.0,0.4992
i4_c10,1.0,0.4934
i4_c11,1.0,0.4826
i4_c12,1.0,0.4921
i4_c13,1.0,0.4964
i4_c14,1.0,0.4903
i4_c15,1.0,0.4748
i4_c16,1.0,0.4854
i4_c17,1.0,0.474
i4_c18,1.0,0.4789
i4_c19,1.0,0.4903
i4_c20,1.0,0.4918
i4_c21,1.0,0.4907
i4_c22,1.0,0.4748
i4_c23,1.0,0.4913
i4_c24,1.0,0.4787
i4_c25,1.0,0.4927
i4_c26,1.0,0.491
i4_c27,1.0,0.4934
i4_c28,1.0,0.4796
i4_c29,1.0,0.5062
i4_c30,1.0,0.4875
i4_c31,1.0,0.4702
i4_c32,1.0,0.4869
i4_c33,1.0,0.4724
i4_c34,1.0,0.4472
i4_c35,1.0,0.4996
i4_c36,1.0,0.4797
i4_c37,1.0,0.4716
i4_c38,1.0,0.4858
i4_c39,1.0,0.4843
i4_c40,1.0,0.4899
i4_c41,1.0,0.5013
i4_c42,1.0,0.488
i4_c43,1.0,0.4648
i4_c44,1.0,0.4853
i4_c45,1.0,0.4786
i4_c46,1.0,0.4954
i4_c47,1.0,0.4894
i4_c48,1.0,0.5058
i4_c49,1.0,0.4778
i4_c50,1.0,0.4934
i4_c51,1.0,0.4882
i4_c52,1.0,0.4895
i4_c53,1.0,0.479
i4_c54,1.0,0.4863
i4_c55,1.0,0.4892
i4_c56,1.0,0.4823
i4_c57,1.0,0.4864
i4_c58,1.0,0.4968
i4_c59,1.0,0.488
i4_c60,1.0,0.4806
i4_c61,1.0,0.4982
i4_c62,1.0,0.4662
i4_c63,1.0,0.494
i4_g,0.6738,0.6413
i5_c0,1.0,0.504
i5_c1,1.0,0.4904
i5_c2,1.0,0.5039
i5_c3,1.0,0.5187
i5_c4,1.0,0.4944
i5_c5,1.0,0.491
i5_c6,1.0,0.4933
i5_c7,1.0,0.4993
i5_c8,1.0,0.4891
i5_c9,1.0,0.5122
i5_c10,1.0,0.5074
i5_c11,1.0,0.4959
i5_c12,1.0,0.5059
i5_c13,1.0,0.5084
i5_c14,1.0,0.5038
i5_c15,1.0,0.4879
i5_c16,1.0,0.4985
i5_c17,1.0,0.486
i5_c18,1.0,0.4941
i5_c19,1.0,0.5043
i5_c20,1.0,0.5053
i5_c21,1.0,0.5019
i5_c22,1.0,0.4888
i5_c23,1.0,0.5071
i5_c24,1.0,0.4922
i5_c25,1.0,0.5035
i5_c26,1.0,0.5055
i5_c27,1.0,0.5059
i5_c28,1.0,0.4959
i5_c29,1.0,0.5179
i5_c30,1.0,0.4991
i5_c31,1.0,0.4855
i5_c32,1.0,0.4976
i5_c33,1.0,0.4843
i5_c34,1.0,0.4576
i5_c35,1.0,0.5156
i5_c36,1.0,0.4951
i5_c37,1.0,0.4843
i5_c38,1.0,0.4998
i5_c39,1.0,0.4972
i5_c40,1.0,0.5057
i5_c41,1.0,0.5121
i5_c42,1.0,0.4996
i5_c43,1.0,0.4786
i5_c44,1.0,0.4972
i5_c45,1.0,0.491
i5_c46,1.0,0.5093
i5_c47,1.0,0.5019
i5_c48,1.0,0.5203
i5_c49,1.0,0.4912
i5_c50,1.0,0.5066
i5_c51,1.0,0.5025
i5_c52,1.0,0.5024
i5_c53,1.0,0.4916
i5_c54,1.0,0.4994
i5_c55,1.0,0.5031
i5_c56,1.0,0.4941
i5_c57,1.0,0.5014
i5_c58,1.0,0.5116
i5_c59,1.0,0.5019
i5_c60,1.0,0.4945
i5_c61,1.0,0.5118
i5_c62,1.0,0.4786
i5_c63,1.0,0.5095
i5_g,0.6886,0.652
i6_c0,1.0,0.5189
i6_c1,1.0,0.5027
i6_c2,1.0,0.5167
i6_c3,1.0,0.528
i6_c4,1.0,0.5061
i6_c5,1.0,0.5015
i6_c6,1.0,0.5046
i6_c7,1.0,0.5093
i6_c8,1.0,0.5003
i6_c9,1.0,0.5238
i6_c10,1.0,0.5215
i6_c11,1.0,0.508
i6_c12,1.0,0.5196
i6_c13,1.0,0.5202
i6_c14,1.0,0.5159
i6_c15,1.0,0.5014
i6_c16,1.0,0.5093
i6_c17,1.0,0.4957
i6_c18,1.0,0.5093
i6_c19,1.0,0.5162
i6_c20,1.0,0.5157
i6_c21,1.0,0.5146
i6_c22,1.0,0.4986
i6_c23,1.0,0.5208
i6_c24,1.0,0.5046
i6_c25,1.0,0.5136
i6_c26,1.0,0.516
i6_c27,1.0,0.5194
i6_c28,1.0,0.5058
i6_c29,1.0,0.529
i6_c30,1.0,0.51
i6_c31,1.0,0.4974
i6_c32,1.0,0.508
i6_c33,1.0,0.4967
i6_c34,1.0,0.4695
i6_c35,1.0,0.5252
i6_c36,1.0,0.5049
i6_c37,1.0,0.4941
i6_c38,1.0,0.5135
i6_c39,1.0,0.5077
i6_c40,1.0,0.5197
i6_c41,1.0,0.524
i6_c42,1.0,0.5127
i6_c43,1.0,0.4915
i6_c44,1.0,0.5079
i6_c45,1.0,0.4989
i6_c46,1.0,0.5208
i6_c47,1.0,0.5158
i6_c48,1.0,0.5315
i6_c49,1.0,0.5042
i6_c50,1.0,0.5188
i6_c51,1.0,0.5135
i6_c52,1.0,0.5139
i6_c53,1.0,0.5034
i6_c54,1.0,0.5128
i6_c55,1.0,0.5153
i6_c56,1.0,0.5056
i6_c57,1.0,0.5139
i6_c58,1.0,0.521
i6_c59,1.0,0.5129
i6_c60,1.0,0.5073
i6_c61,1.0,0.5244
i6_c62,1.0,0.4897
i6_c63,1.0,0.5201
i6_g,0.699,0.6647
i7_c0,1.0,0.5296
i7_c1,1.0,0.5133
i7_c2,1.0,0.5268
i7_c3,1.0,0.5377
i7_c4,1.0,0.5192
i7_c5,1.0,0.5111
i7_c6,1.0,0.5179
i7_c7,1.0,0.5189
i7_c8,1.0,0.5112
i7_c9,1.0,0.5358
i7_c10,1.0,0.5303
i7_c11,1.0,0.517
i7_c12,1.0,0.5317
i7_c13,1.0,0.5274
i7_c14,1.0,0.5246
i7_c15,1.0,0.5134
i7_c16,1.0,0.5188
i7_c17,1.0,0.5053
i7_c18,1.0,0.521
i7_c19,1.0,0.5243
i7_c20,1.0,0.5261
i7_c21,1.0,0.522
i7_c22,1.0,0.5098
i7_c23,1.0,0.529
i7_c24,1.0,0.5121
i7_c25,1.0,0.5269
i7_c26,1.0,0.5262
i7_c27,1.0,0.5279
i7_c28,1.0,0.5184
i7_c29,1.0,0.5386
i7_c30,1.0,0.5205
i7_c31,1.0,0.5077
i7_c32,1.0,0.5191
i7_c33,1.0,0.5082
i7_c34,1.0,0.4784
i7_c35,1.0,0.5338
i7_c36,1.0,0.5163
i7_c37,1.0,0.5034
i7_c38,1.0,0.5231
i7_c39,1.0,0.5182
i7_c40,1.0,0.5327
i7_c41,1.0,0.532
i7_c42,1.0,0.5221
i7_c43,1.0,0.4999
i7_c44,1.0,0.5162
i7_c45,1.0,0.5094
i7_c46,1.0,0.5299
i7_c47,1.0,0.5258
i7_c48,1.0,0.5396
i7_c49,1.0,0.5152
i7_c50,1.0,0.5284
i7_c51,1.0,0.5249
i7_c52,1.0,0.5244
i7_c53,1.0,0.5145
i7_c54,1.0,0.5238
i7_c55,1.0,0.5246
i7_c56,1.0,0.5153
i7_c57,1.0,0.5237
i7_c58,1.0,0.5328
i7_c59,1.0,0.5235
i7_c60,1.0,0.5175
i7_c61,1.0,0.5344
i7_c62,1.0,0.4973
i7_c63,1.0,0.531
i7_g,0.7099,0.674
i8_c0,1.0,0.5413
i8_c1,1.0,0.5223
i8_c2,1.0,0.5351
i8_c3,1.0,0.5426
i8_c4,1.0,0.5282
i8_c5,1.0,0.5209
i8_c6,1.0,0.5283
i8_c7,1.0,0.5272
i8_c8,1.0,0.5198
i8_c9,1.0,0.5462
i8_c10,1.0,0.5408
i8_c11,1.0,0.5281
i8_c12,1.0,0.5419
i8_c13,1.0,0.5359
i8_c14,1.0,0.5342
i8_c15,1.0,0.5233
i8_c16,1.0,0.5286
i8_c17,1.0,0.5124
i8_c18,1.0,0.5327
i8_c19,1.0,0.5342
i8_c20,1.0,0.5359
i8_c21,1.0,0.531
i8_c22,1.0,0.5185
i8_c23,1.0,0.5395
i8_c24,1.0,0.5229
i8_c25,1.0,0.5363
i8_c26,1.0,0.5335
i8_c27,1.0,0.5368
i8_c28,1.0,0.5272
i8_c29,1.0,0.5473
i8_c30,1.0,0.5293
i8_c31,1.0,0.5197
i8_c32,1.0,0.5283
i8_c33,1.0,0.5181
i8_c34,1.0,0.4867
i8_c35,1.0,0.5419
i8_c36,1.0,0.5246
i8_c37,1.0,0.5111
i8_c38,1.0,0.5316
i8_c39,1.0,0.5288
i8_c40,1.0,0.5418
i8_c41,1.0,0.5417
i8_c42,1.0,0.533
i8_c43,1.0,0.5099
i8_c44,1.0,0.5258
i8_c45,1.0,0.5171
i8_c46,1.0,0.5403
i8_c47,1.0,0.5338
i8_c48,1.0,0.5467
i8_c49,1.0,0.5259
i8_c50,1.0,0.537
i8_c51,1.0,0.5351
i8_c52,1.0,0.5341
i8_c53,1.0,0.5233
i8_c54,1.0,0.5317
i8_c55,1.0,0.5336
i8_c56,1.0,0.5231
i8_c57,1.0,0.533
i8_c58,1.0,0.5398
i8_c59,1.0,0.5328
i8_c60,1.0,0.5297
i8_c61,1.0,0.5429
i8_c62,1.0,0.5056
i8_c63,1.0,0.542
i8_g,0.7175,0.6839
i9_c0,1.0,0.5499
i9_c1,1.0,0.5297
i9_c2,1.0,0.5446
i9_c3,1.0,0.5484
i9_c4,1.0,0.5393
i9_c5,1.0,0.5282
i9_c6,1.0,0.5368
i9_c7,1.0,0.5342
i9_c8,1.0,0.5298
i9_c9,1.0,0.5541
i9_c10,1.0,0.5487
i9_c11,1.0,0.5349
i9_c12,1.0,0.5507
i9_c13,1.0,0.5429
i9_c14,1.0,0.5409
i9_c15,1.0,0.5308
i9_c16,1.0,0.5369
i9_c17,1.0,0.5234
i9_c18,1.0,0.5413
i9_c19,1.0,0.543
i9_c20,1.0,0.5446
i9_c21,1.0,0.537
i9_c22,1.0,0.5284
i9_c23,1.0,0.5481
i9_c24,1.0,0.5297
i9_c25,1.0,0.5455
i9_c26,1.0,0.5407
i9_c27,1.0,0.5437
i9_c28,1.0,0.537
i9_c29,1.0,0.5532
i9_c30,1.0,0.5393
i9_c31,1.0,0.5264
i9_c32,1.0,0.5375
i9_c33,1.0,0.5266
i9_c34,1.0,0.4944
i9_c35,1.0,0.5487
i9_c36,1.0,0.5318
i9_c37,1.0,0.5217
i9_c38,1.0,0.5387
i9_c39,1.0,0.5368
i9_c40,1.0,0.5511
i9_c41,1.0,0.5501
i9_c42,1.0,0.5401
i9_c43,1.0,0.5206
i9_c44,1.0,0.532
i9_c45,1.0,0.525
i9_c46,1.0,0.5472
i9_c47,1.0,0.5429
i9_c48,1.0,0.5564
i9_c49,1.0,0.5354
i9_c50,1.0,0.5441
i9_c51,1.0,0.54
i9_c52,1.0,0.5422
i9_c53,1.0,0.5317
i9_c54,1.0,0.5388
i9_c55,1.0,0.5426
i9_c56,1.0,0.5307
i9_c57,1.0,0.5419
i9_c58,1.0,0.5504
i9_c59,1.0,0.5403
i9_c60,1.0,0.5381
i9_c61,1.0,0.5532
i9_c62,1.0,0.512
i9_c63,1.0,0.5512
i9_g,0.7254,0.6913
