,0,1
i0_c0,0.8126,0.3481
i0_c1,0.8124,0.3504
i0_g,0.7347,0.4327
i1_c0,0.811,0.3593
i1_c1,0.8252,0.3545
i1_g,0.7372,0.4421
i2_c0,0.814,0.3522
i2_c1,0.8258,0.3534
i2_g,0.7286,0.4381
i3_c0,0.8154,0.3564
i3_c1,0.8142,0.3493
i3_g,0.7386,0.4399
i4_c0,0.8088,0.3482
i4_c1,0.8242,0.3574
i4_g,0.7382,0.438
