,0,1
i0_c0,0.9812,0.3794
i0_c1,0.9776,0.3887
i0_c2,0.9824,0.3773
i0_c3,0.9748,0.3772
i0_g,0.7956,0.5058
i1_c0,0.9708,0.3766
i1_c1,0.98,0.3878
i1_c2,0.9836,0.3838
i1_c3,0.98,0.3866
i1_g,0.7942,0.5068
i2_c0,0.9752,0.3787
i2_c1,0.9796,0.3907
i2_c2,0.9812,0.3791
i2_c3,0.98,0.3763
i2_g,0.7919,0.5085
i3_c0,0.976,0.3788
i3_c1,0.9816,0.3826
i3_c2,0.9828,0.3796
i3_c3,0.9796,0.3825
i3_g,0.7941,0.5085
i4_c0,0.974,0.3771
i4_c1,0.9788,0.3888
i4_c2,0.9836,0.3805
i4_c3,0.9804,0.382
i4_g,0.7955,0.5106
