,0,1
i0_c0,0.996,0.4615
i0_c1,0.9964,0.4664
i0_g,0.9488,0.5391
i1_c0,0.9976,0.4626
i1_c1,0.9964,0.4702
i1_g,0.9537,0.5424
i2_c0,0.997,0.4635
i2_c1,0.9952,0.4609
i2_g,0.9559,0.5491
i3_c0,0.9958,0.4583
i3_c1,0.9952,0.4641
i3_g,0.9447,0.5416
i4_c0,0.9968,0.4665
i4_c1,0.9974,0.4655
i4_g,0.9513,0.547
