,0,1
i0_c0,0.7508,0.3968
i0_c1,0.7612,0.4014
i0_g,0.6516,0.4348
i1_c0,0.7598,0.4023
i1_c1,0.7678,0.4033
i1_g,0.6545,0.4351
i2_c0,0.7508,0.4018
i2_c1,0.7574,0.4038
i2_g,0.6453,0.4359
i3_c0,0.7486,0.3908
i3_c1,0.747,0.3951
i3_g,0.6422,0.4311
i4_c0,0.743,0.3958
i4_c1,0.7662,0.4
i4_g,0.6454,0.4317
