,0,1
i0_c0,0.868,0.2393
i0_c1,0.8552,0.2342
i0_c2,0.9112,0.2629
i0_c3,0.8792,0.2575
i0_c4,0.912,0.279
i0_c5,0.884,0.2405
i0_c6,0.86,0.2512
i0_c7,0.9064,0.2835
i0_g,0.4514,0.3168
