,train_acc,test_acc,train_acc_outDP,test_acc_out_DP
i0_c0,1.0,0.3453,0.10256410256410256,0.1204
i0_c1,1.0,0.3732,0.14102564102564102,0.1472
i0_c2,1.0,0.3514,0.10256410256410256,0.1377
i0_c3,1.0,0.339,0.11538461538461539,0.1551
i0_c4,1.0,0.3364,0.08974358974358974,0.1159
i0_c5,1.0,0.3289,0.1282051282051282,0.1606
i0_c6,1.0,0.3652,0.14102564102564102,0.1181
i0_c7,1.0,0.3726,0.14102564102564102,0.1244
i0_c8,1.0,0.3246,0.14102564102564102,0.1486
i0_c9,1.0,0.3423,0.14102564102564102,0.1521
i0_c10,1.0,0.343,0.16666666666666666,0.1326
i0_c11,1.0,0.3475,0.11538461538461539,0.1012
i0_c12,1.0,0.3564,0.15384615384615385,0.1501
i0_c13,1.0,0.3459,0.16666666666666666,0.1201
i0_c14,1.0,0.3534,0.10256410256410256,0.1268
i0_c15,1.0,0.3486,0.1282051282051282,0.1567
i0_c16,1.0,0.3082,0.16666666666666666,0.1558
i0_c17,1.0,0.3705,0.1282051282051282,0.1453
i0_c18,1.0,0.3575,0.1282051282051282,0.1252
i0_c19,1.0,0.3408,0.19230769230769232,0.1778
i0_c20,1.0,0.3352,0.14102564102564102,0.1567
i0_c21,1.0,0.3564,0.3076923076923077,0.1745
i0_c22,1.0,0.348,0.14102564102564102,0.1467
i0_c23,1.0,0.3748,0.11538461538461539,0.1287
i0_c24,1.0,0.334,0.15384615384615385,0.1596
i0_c25,1.0,0.3539,0.08974358974358974,0.1258
i0_c26,1.0,0.3349,0.1282051282051282,0.1359
i0_c27,1.0,0.348,0.16666666666666666,0.1426
i0_c28,1.0,0.3487,0.20512820512820512,0.156
i0_c29,1.0,0.3484,0.07692307692307693,0.1262
i0_c30,1.0,0.3345,0.10256410256410256,0.1471
i0_c31,1.0,0.3343,0.16666666666666666,0.1748
i0_c32,1.0,0.3591,0.1794871794871795,0.1235
i0_c33,1.0,0.332,0.1282051282051282,0.1294
i0_c34,1.0,0.3536,0.11538461538461539,0.1408
i0_c35,1.0,0.3432,0.21794871794871795,0.1458
i0_c36,1.0,0.3413,0.16666666666666666,0.1727
i0_c37,1.0,0.354,0.15384615384615385,0.14
i0_c38,1.0,0.3456,0.1794871794871795,0.1108
i0_c39,1.0,0.363,0.08974358974358974,0.1322
i0_c40,1.0,0.3472,0.19230769230769232,0.1688
i0_c41,1.0,0.3452,0.1282051282051282,0.138
i0_c42,1.0,0.3458,0.11538461538461539,0.1448
i0_c43,1.0,0.3549,0.0641025641025641,0.1191
i0_c44,1.0,0.338,0.1282051282051282,0.1315
i0_c45,1.0,0.3396,0.16666666666666666,0.1686
i0_c46,1.0,0.3413,0.14102564102564102,0.149
i0_c47,1.0,0.3587,0.08974358974358974,0.1291
i0_c48,1.0,0.3317,0.16666666666666666,0.1447
i0_c49,1.0,0.3441,0.038461538461538464,0.1231
i0_c50,1.0,0.343,0.21794871794871795,0.1583
i0_c51,1.0,0.3445,0.19230769230769232,0.1577
i0_c52,1.0,0.3508,0.10256410256410256,0.1503
i0_c53,1.0,0.3607,0.19230769230769232,0.1509
i0_c54,1.0,0.3558,0.14102564102564102,0.1225
i0_c55,1.0,0.3507,0.1282051282051282,0.116
i0_c56,1.0,0.3188,0.1794871794871795,0.1385
i0_c57,1.0,0.3539,0.11538461538461539,0.1484
i0_c58,1.0,0.3772,0.19230769230769232,0.1665
i0_c59,1.0,0.3492,0.16666666666666666,0.1424
i0_c60,1.0,0.3494,0.15384615384615385,0.1895
i0_c61,1.0,0.3448,0.19230769230769232,0.1269
i0_c62,1.0,0.3294,0.14102564102564102,0.1463
i0_c63,1.0,0.33,0.1282051282051282,0.1529
i0_c64,1.0,0.3498,0.11538461538461539,0.122
i0_c65,1.0,0.3742,0.10256410256410256,0.1336
