,train_acc,test_acc,train_acc_outDP,test_acc_out_DP
i3_c3,1.0,0.4675,1.0,0.4498
i3_c4,1.0,0.4621,1.0,0.455
i3_c5,1.0,0.4634,1.0,0.4497
i3_c6,1.0,0.4568,1.0,0.4519
i3_c7,1.0,0.4569,1.0,0.436
i3_c8,1.0,0.4718,1.0,0.4602
i3_c9,1.0,0.4624,1.0,0.4481
i3_c10,1.0,0.4676,1.0,0.445
i3_c11,1.0,0.4468,1.0,0.4361
i3_c12,1.0,0.4547,1.0,0.4465
i3_c13,1.0,0.46,1.0,0.4504
i3_c14,1.0,0.4548,1.0,0.438
i3_c15,1.0,0.4754,1.0,0.4667
i3_g,0.8809,0.55,,
i4_c0,1.0,0.4783,1.0,0.4689
i4_c1,1.0,0.4592,1.0,0.4516
i4_c2,1.0,0.4715,1.0,0.4543
i4_c3,1.0,0.4869,1.0,0.4781
i4_c4,1.0,0.4803,1.0,0.4724
i4_c5,1.0,0.4794,1.0,0.4711
i4_c6,1.0,0.4786,1.0,0.4754
i4_c7,1.0,0.4821,1.0,0.477
i4_c8,1.0,0.494,1.0,0.4816
i4_c9,1.0,0.4799,1.0,0.4719
i4_c10,1.0,0.4856,1.0,0.4829
i4_c11,1.0,0.4711,1.0,0.4631
i4_c12,1.0,0.4774,1.0,0.4622
i4_c13,1.0,0.4828,1.0,0.4768
i4_c14,1.0,0.4686,1.0,0.4543
i4_c15,1.0,0.4948,1.0,0.4774
i4_g,0.9052,0.5539,,
i5_c0,1.0,0.4906,1.0,0.4746
i5_c1,1.0,0.4745,1.0,0.4677
i5_c2,1.0,0.4857,1.0,0.4745
i5_c3,1.0,0.4983,1.0,0.4899
i5_c4,1.0,0.4937,1.0,0.4916
i5_c5,1.0,0.4954,1.0,0.4814
i5_c6,1.0,0.4925,1.0,0.4743
i5_c7,1.0,0.4927,1.0,0.4808
i5_c8,1.0,0.5079,1.0,0.4922
i5_c9,1.0,0.496,1.0,0.4888
i5_c10,1.0,0.5008,1.0,0.4989
i5_c11,1.0,0.4835,1.0,0.4787
i5_c12,1.0,0.4934,1.0,0.4886
i5_c13,1.0,0.4969,1.0,0.4851
i5_c14,1.0,0.4871,1.0,0.4811
i5_c15,1.0,0.5054,1.0,0.5035
i5_g,0.9185,0.557,,
i6_c0,1.0,0.4988,1.0,0.4917
i6_c1,1.0,0.48,1.0,0.4809
i6_c2,1.0,0.4914,1.0,0.4822
i6_c3,1.0,0.5073,1.0,0.4977
i6_c4,1.0,0.5066,1.0,0.4947
i6_c5,1.0,0.5052,1.0,0.4941
i6_c6,1.0,0.4989,1.0,0.4807
i6_c7,1.0,0.501,1.0,0.4896
i6_c8,1.0,0.5133,1.0,0.5046
i6_c9,1.0,0.5042,1.0,0.4947
i6_c10,1.0,0.5121,1.0,0.5051
i6_c11,1.0,0.489,1.0,0.4837
i6_c12,1.0,0.4977,1.0,0.4889
i6_c13,1.0,0.5008,1.0,0.4926
i6_c14,1.0,0.4937,1.0,0.4863
i6_c15,1.0,0.5196,1.0,0.5111
i6_g,0.9294,0.5566,,
i7_c0,1.0,0.5067,1.0,0.4933
i7_c1,1.0,0.4902,1.0,0.4886
i7_c2,1.0,0.4999,1.0,0.488
i7_c3,1.0,0.512,1.0,0.5013
i7_c4,1.0,0.5106,1.0,0.505
i7_c5,1.0,0.5117,1.0,0.4974
i7_c6,1.0,0.5033,1.0,0.4986
i7_c7,1.0,0.5082,1.0,0.5026
i7_c8,1.0,0.5174,1.0,0.5105
i7_c9,1.0,0.5086,1.0,0.5012
i7_c10,1.0,0.5146,1.0,0.5048
i7_c11,1.0,0.497,1.0,0.4961
i7_c12,1.0,0.5043,1.0,0.5057
i7_c13,1.0,0.5082,1.0,0.4988
i7_c14,1.0,0.5,1.0,0.4888
i7_c15,1.0,0.5214,1.0,0.5075
i7_g,0.9402,0.5578,,
i8_c0,1.0,0.5076,1.0,0.4961
i8_c1,1.0,0.4971,1.0,0.4937
i8_c2,1.0,0.5032,1.0,0.4965
i8_c3,1.0,0.5178,1.0,0.5055
i8_c4,1.0,0.5072,1.0,0.5047
i8_c5,1.0,0.5151,1.0,0.5024
i8_c6,1.0,0.5095,1.0,0.5021
i8_c7,1.0,0.51,1.0,0.5041
i8_c8,1.0,0.5193,1.0,0.509
i8_c9,1.0,0.5097,1.0,0.5035
i8_c10,1.0,0.5203,1.0,0.5146
i8_c11,1.0,0.5009,1.0,0.4956
i8_c12,1.0,0.5104,1.0,0.4979
i8_c13,1.0,0.5126,1.0,0.5033
i8_c14,1.0,0.5026,1.0,0.4934
i8_c15,1.0,0.5287,1.0,0.526
i8_g,0.9479,0.5588,,
i9_c0,1.0,0.509,1.0,0.5004
i9_c1,1.0,0.4999,1.0,0.4912
i9_c2,1.0,0.507,1.0,0.4935
i9_c3,1.0,0.5188,1.0,0.5109
i9_c4,1.0,0.5136,1.0,0.5021
i9_c5,1.0,0.5141,1.0,0.5085
i9_c6,1.0,0.5171,1.0,0.5116
i9_c7,1.0,0.5122,1.0,0.5109
i9_c8,1.0,0.5243,1.0,0.5169
i9_c9,1.0,0.5148,1.0,0.5108
i9_c10,1.0,0.5232,1.0,0.5143
i9_c11,1.0,0.5054,1.0,0.5006
i9_c12,1.0,0.5076,1.0,0.5074
i9_c13,1.0,0.5149,1.0,0.5048
i9_c14,1.0,0.5058,1.0,0.4996
i9_c15,1.0,0.5287,1.0,0.5223
i9_g,0.9531,0.5597,,
