,0,1
i0_c0,1.0,0.386
i0_c1,0.9992,0.3895
i0_c2,0.9996,0.3907
i0_c3,0.9996,0.3952
i0_g,0.855,0.5227
i1_c0,1.0,0.3933
i1_c1,1.0,0.3963
i1_c2,1.0,0.3877
i1_c3,0.9992,0.3922
i1_g,0.8552,0.5231
i2_c0,1.0,0.3901
i2_c1,0.9996,0.3899
i2_c2,1.0,0.3918
i2_c3,0.9996,0.3944
i2_g,0.8541,0.523
i3_c0,1.0,0.3887
i3_c1,0.9996,0.3904
i3_c2,1.0,0.3907
i3_c3,1.0,0.3944
i3_g,0.8536,0.5215
i4_c0,1.0,0.3909
i4_c1,1.0,0.3948
i4_c2,1.0,0.392
i4_c3,1.0,0.3916
i4_g,0.852,0.5182
