,train_acc,test_acc,train_acc_outDP,test_acc_out_DP
i4_c4,0.9952,0.6429,0.9024,0.6133
i4_c5,0.9984,0.641,0.8928,0.6065
i4_c6,1.0,0.6329,0.8832,0.5959
i4_c7,0.9936,0.6596,0.8896,0.6143
i4_c8,0.9888,0.634,0.8576,0.6031
i4_c9,0.9936,0.6337,0.8528,0.6026
i4_c10,0.9968,0.6258,0.8944,0.5954
i4_c11,0.9936,0.6478,0.8896,0.6209
i4_c12,0.9968,0.6553,0.9072,0.6255
i4_c13,0.9952,0.6367,0.8896,0.6132
i4_c14,0.992,0.663,0.864,0.6215
i4_c15,0.9968,0.6378,0.8816,0.6115
i4_g,0.822,0.7878,,
i5_c0,0.9968,0.6665,0.912,0.6384
i5_c1,1.0,0.6389,0.8976,0.6117
i5_c2,0.9984,0.6431,0.9168,0.6214
i5_c3,0.9936,0.6627,0.912,0.6262
i5_c4,0.9936,0.6527,0.88,0.6105
i5_c5,1.0,0.6433,0.888,0.6031
i5_c6,1.0,0.6372,0.9008,0.5898
i5_c7,0.992,0.6615,0.8832,0.6276
i5_c8,0.9856,0.6371,0.8928,0.6141
i5_c9,0.9888,0.6362,0.888,0.6115
i5_c10,0.9984,0.6288,0.9216,0.6001
i5_c11,0.9936,0.654,0.8656,0.6199
i5_c12,0.9952,0.6571,0.872,0.613
i5_c13,0.9936,0.6441,0.8912,0.6004
i5_c14,0.9952,0.6699,0.8848,0.6389
i5_c15,0.9984,0.6406,0.9088,0.6179
i5_g,0.8184,0.7845,,
i6_c0,0.9968,0.6677,0.8656,0.6144
i6_c1,0.9984,0.6388,0.9008,0.6069
i6_c2,0.9984,0.6492,0.9168,0.6236
i6_c3,0.9936,0.6659,0.8976,0.6154
i6_c4,0.9968,0.6514,0.92,0.6168
i6_c5,0.9984,0.6484,0.8944,0.6178
i6_c6,0.9968,0.6386,0.9024,0.605
i6_c7,0.9968,0.6642,0.8896,0.6247
i6_c8,0.9808,0.6395,0.8944,0.6061
i6_c9,0.9936,0.6382,0.8704,0.5974
i6_c10,1.0,0.6334,0.9376,0.6153
i6_c11,0.9936,0.6553,0.904,0.6243
i6_c12,1.0,0.6596,0.88,0.6231
i6_c13,1.0,0.643,0.8816,0.6078
i6_c14,0.9936,0.6729,0.8864,0.6411
i6_c15,1.0,0.6453,0.8896,0.6031
i6_g,0.8242,0.7825,,
i7_c0,0.9968,0.669,0.8976,0.6281
i7_c1,0.9968,0.6397,0.8976,0.6093
i7_c2,0.9984,0.6513,0.9184,0.6219
i7_c3,0.992,0.669,0.872,0.6217
i7_c4,0.9968,0.65,0.8992,0.6199
i7_c5,1.0,0.6467,0.8832,0.6132
i7_c6,1.0,0.6427,0.8672,0.6065
i7_c7,0.9936,0.667,0.8944,0.6273
i7_c8,0.9872,0.6412,0.8896,0.6138
i7_c9,0.9936,0.6401,0.8736,0.6172
i7_c10,1.0,0.6377,0.9152,0.6146
i7_c11,0.9952,0.6594,0.8736,0.6206
i7_c12,1.0,0.6631,0.9136,0.6267
i7_c13,0.9952,0.6433,0.8688,0.5936
i7_c14,0.9984,0.6727,0.8656,0.6348
i7_c15,0.9968,0.6462,0.928,0.6197
i7_g,0.8232,0.7894,,
i8_c0,0.9968,0.6696,0.88,0.6365
i8_c1,0.9984,0.6426,0.9056,0.6099
i8_c2,1.0,0.6492,0.9184,0.6315
i8_c3,0.9904,0.6688,0.9056,0.6196
i8_c4,0.9952,0.6503,0.8944,0.6169
i8_c5,0.9984,0.6501,0.9072,0.6101
i8_c6,0.9968,0.6419,0.8752,0.6123
i8_c7,0.9952,0.6651,0.9024,0.6334
i8_c8,0.9904,0.6432,0.8816,0.6065
i8_c9,0.992,0.6406,0.8656,0.6026
i8_c10,0.9984,0.6378,0.9184,0.6005
i8_c11,0.9968,0.6554,0.8704,0.6273
i8_c12,1.0,0.662,0.8992,0.6294
i8_c13,0.9952,0.6475,0.8896,0.6202
i8_c14,0.9968,0.6703,0.8688,0.6229
i8_c15,0.9968,0.6446,0.9152,0.61
i8_g,0.8278,0.7901,,
i9_c0,0.9952,0.6693,0.888,0.6448
i9_c1,1.0,0.6433,0.8992,0.6232
i9_c2,1.0,0.6494,0.9312,0.6168
i9_c3,0.9984,0.6666,0.8896,0.615
i9_c4,0.9952,0.6541,0.8896,0.6214
i9_c5,0.9984,0.6535,0.8784,0.6107
i9_c6,0.9984,0.6437,0.9184,0.6102
i9_c7,0.992,0.666,0.88,0.6266
i9_c8,0.992,0.6403,0.8912,0.6138
i9_c9,0.9936,0.6423,0.8928,0.6075
i9_c10,0.9984,0.64,0.9264,0.6253
i9_c11,0.9984,0.6568,0.8832,0.6321
i9_c12,1.0,0.6598,0.8992,0.6334
i9_c13,0.9952,0.6468,0.8896,0.62
i9_c14,0.992,0.6741,0.8944,0.644
i9_c15,1.0,0.647,0.928,0.6155
i9_g,0.8251,0.7908,,
