,0,1
i0_c0,0.9926,0.4492
i0_c1,0.994,0.4567
i0_g,0.9414,0.5309
i1_c0,0.9944,0.453
i1_c1,0.9954,0.4589
i1_g,0.9415,0.5324
i2_c0,0.9926,0.4489
i2_c1,0.9958,0.4649
i2_g,0.9417,0.5361
i3_c0,0.995,0.4513
i3_c1,0.9954,0.4558
i3_g,0.9414,0.5366
i4_c0,0.9944,0.4579
i4_c1,0.9936,0.4597
i4_g,0.9446,0.5437
