,0,1
i0_c0,0.5528,0.3009
i0_c1,0.5868,0.3113
i0_g,0.5729,0.3892
i1_c0,0.5586,0.2965
i1_c1,0.591,0.3076
i1_g,0.5774,0.3875
i2_c0,0.5352,0.2925
i2_c1,0.5498,0.3047
i2_g,0.51,0.346
i3_c0,0.5754,0.2962
i3_c1,0.5264,0.2822
i3_g,0.5245,0.3492
i4_c0,0.5804,0.3106
i4_c1,0.4676,0.2373
i4_g,0.5318,0.3646
