file_name,train_acc,test_acc,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,0.0286,0.0268,0,c0,0.5030166666666668,0.0017276348636856766,0.5054115828590516,0.003435148632355849,0.2999,0.0801891721701461
i0_c1.npy,0.0266,0.0257,0,c1,0.5024333333333333,0.0035055511533693224,0.5051409570463169,0.007636094015029175,0.27526666666666666,0.09156321435064534
i0_g.npy,0.0401,0.0367,0,g,0.5028,0.0017621010186706088,0.5053115211620081,0.002857320662671559,0.26285000000000003,0.07182596443255508
i1_c0.npy,0.0452,0.0369,1,c0,0.50035,0.003073949685122808,0.5015163966642837,0.005405672255511953,0.2893333333333333,0.09694642277510236
i1_c1.npy,0.0428,0.0377,1,c1,0.5019,0.0016051998837112648,0.5041080400291141,0.002927866194237992,0.28763333333333335,0.09335362279466657
i1_g.npy,0.0558,0.0486,1,g,0.5015499999999999,0.0025225648323350136,0.5027797643999473,0.004434408418514085,0.28203333333333336,0.08952455280846454
i2_c0.npy,0.0502,0.0423,2,c0,0.4995666666666667,0.002746310656539473,0.49983011582241477,0.004445078000973684,0.3082333333333333,0.09720812151712883
i2_c1.npy,0.051,0.0433,2,c1,0.5096666666666666,0.003053777260304929,0.5147898238118459,0.004703485254137237,0.34696666666666665,0.09498353658514841
i2_g.npy,0.0627,0.0532,2,g,0.5056666666666666,0.0014842693675864607,0.5096215413677458,0.0037689069441185987,0.32966666666666666,0.09279923969995059
i3_c0.npy,0.0568,0.0515,3,c0,0.4966,0.0037179743588859455,0.4948327215816768,0.006283179094912984,0.3297333333333333,0.09035660216915836
i3_c1.npy,0.057,0.0442,3,c1,0.5054,0.0028495613697549966,0.5094838312253237,0.005047381025620631,0.3122333333333333,0.08703672915627184
i3_g.npy,0.0612,0.0554,3,g,0.5036166666666667,0.0026660936884429797,0.5061790788561203,0.004388164946539196,0.32638333333333336,0.0835286660707302
i4_c0.npy,0.0614,0.0537,4,c0,0.5046499999999999,0.001515200756775589,0.5080703949149135,0.0041277739285251365,0.3276,0.08723630742605591
i4_c1.npy,0.062,0.0552,4,c1,0.5013666666666666,0.0029522119767312767,0.5021112592370586,0.004533981059193533,0.33676666666666666,0.09049607112404874
i4_g.npy,0.0723,0.0637,4,g,0.5040833333333333,0.001929953943031363,0.5068430091465566,0.0032966099176960236,0.33695,0.08366012092588282
