,0,1
i0_c0,0.9916,0.4521
i0_c1,0.9922,0.4547
i0_g,0.9132,0.5267
i1_c0,0.9916,0.4587
i1_c1,0.9916,0.4532
i1_g,0.9115,0.5261
i2_c0,0.99,0.4513
i2_c1,0.9884,0.4485
i2_g,0.9066,0.5222
i3_c0,0.9908,0.4483
i3_c1,0.9906,0.4587
i3_g,0.9117,0.5241
i4_c0,0.9862,0.4431
i4_c1,0.9908,0.4537
i4_g,0.9028,0.5161
