file_name,train_acc,test_acc,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,0.8746,0.7931,0,c0,0.5414,0.0026950572040929668,0.5257370589410676,0.0011903430905253298,0.8494666666666667,0.08508996546139987
i0_c1.npy,0.8644,0.7931,0,c1,0.5401666666666667,0.003163682804721228,0.5250667776540823,0.0006984108292590778,0.8435999999999999,0.08434548002116059
i0_g.npy,0.8505,0.8118,0,g,0.5229083333333334,0.0009523727678219517,0.5142423361723885,0.0011241192927328154,0.8338333333333333,0.08592899523573064
i1_c0.npy,0.8906,0.8167,1,c0,0.5402166666666667,0.0006361778227997121,0.5241334844139266,0.001534132335236962,0.8771333333333334,0.05909389891426094
i1_c1.npy,0.8886,0.8163,1,c1,0.5391,0.0007461009761866435,0.5235745169285265,0.001471598422949542,0.8721333333333335,0.060970994925638386
i1_g.npy,0.8739,0.835,1,g,0.5222083333333333,0.0007892067043697837,0.5132530068421152,0.0005598187185359618,0.8626166666666667,0.06127793013983272
i2_c0.npy,0.9032,0.8279,2,c0,0.5398333333333333,0.0003091206165165433,0.5234750407233784,0.0014214714480073245,0.8912666666666668,0.05020792323483967
i2_c1.npy,0.8954,0.8231,2,c1,0.5392666666666668,0.0007498147919468255,0.5232189660076468,0.001115039051651416,0.8872666666666666,0.05173286082258445
i2_g.npy,0.8821,0.8434,2,g,0.5227166666666667,9.428090415823194e-05,0.5133812889785918,0.0009538045530214814,0.8751833333333333,0.051067028392974737
i3_c0.npy,0.905,0.8299,3,c0,0.5401000000000001,0.0006757711644237732,0.5234982585242554,0.0018289829740792379,0.8969333333333332,0.04531823277911688
i3_c1.npy,0.9,0.8329,3,c1,0.5354500000000001,0.0011146748404804218,0.5208562646386747,0.0019775328089529,0.8897333333333334,0.0455860602475021
i3_g.npy,0.8846,0.8476,3,g,0.52115,0.00044907311951025963,0.5123642985907545,0.0009641269157121273,0.8799666666666667,0.0456457981515154
i4_c0.npy,0.9094,0.8336,4,c0,0.5400166666666667,0.00022669117514560928,0.523276716726533,0.0013398106123904757,0.9020333333333334,0.042232912389378124
i4_c1.npy,0.9054,0.8339,4,c1,0.5378333333333333,0.00021343747458111767,0.5220964005943993,0.0012667524086302797,0.8963333333333333,0.041920824843454066
i4_g.npy,0.8895,0.8478,4,g,0.5227750000000001,0.0006848053251350657,0.5132214509197536,0.0003044799785514908,0.8850666666666666,0.04444028452754201
i5_c0.npy,0.9152,0.8394,5,c0,0.5380333333333334,0.0003944053188733034,0.5219378270767627,0.000934441792979575,0.9066666666666667,0.04251864950295995
i5_c1.npy,0.9062,0.8374,5,c1,0.5361000000000001,0.00011547005383791243,0.521001195701975,0.0010465567400864818,0.8976333333333333,0.041427915977299896
i5_g.npy,0.8937,0.8508,5,g,0.5220166666666667,0.0009026196442700502,0.5127278378003718,9.059933265681138e-05,0.8872,0.041775590959315004
i6_c0.npy,0.9154,0.8351,6,c0,0.5412833333333333,0.0009026196442700742,0.5238355514582228,0.0006378780589192491,0.9083333333333333,0.040490108531453586
i6_c1.npy,0.9076,0.8372,6,c1,0.5392,0.0014352700094407266,0.5227618232770068,0.00024583640646033076,0.9007000000000001,0.041011339895204564
i6_g.npy,0.8935,0.8536,6,g,0.5221416666666666,0.0011352006675278184,0.5127829848547346,0.0001468270113561551,0.888,0.04051921354945905
i7_c0.npy,0.9154,0.8384,7,c0,0.5411999999999999,0.0002828427124746271,0.5237633327795176,0.0010014842383095498,0.9097333333333332,0.039506567667780115
i7_c1.npy,0.9114,0.8402,7,c1,0.5377000000000001,0.0013625955623979926,0.5217862169866879,0.00026678975639015057,0.9033333333333332,0.040398624839081965
i7_g.npy,0.8927,0.8544,7,g,0.5212499999999999,0.000687386354243369,0.5122515372491506,0.00022393927748710834,0.88905,0.03879625196673856
i8_c0.npy,0.9186,0.8405,8,c0,0.5418333333333333,0.00014907119850001094,0.5240591416514576,0.0010590814400376204,0.9128666666666668,0.03759958628614004
i8_c1.npy,0.9086,0.8424,8,c1,0.5351833333333335,0.0005610010893235394,0.5203804677165148,0.0012753880161376387,0.9006333333333334,0.03606224557006339
i8_g.npy,0.895,0.8561,8,g,0.5222666666666668,0.0015957408589394632,0.512781317990406,0.00039773870384848684,0.8921666666666667,0.03907252515799591
i9_c0.npy,0.9168,0.8384,9,c0,0.5420166666666667,0.001911732780025054,0.5241089712741197,0.00020936299345149993,0.9132666666666668,0.03777471229392609
i9_c1.npy,0.913,0.8429,9,c1,0.5369833333333333,0.000240947204913374,0.5213600082950164,0.0010486722521150257,0.9045333333333333,0.03762723599852757
i9_g.npy,0.8946,0.8544,9,g,0.5226083333333333,0.0013233217883627578,0.5129973583220251,0.0002336802681479922,0.8916833333333333,0.037829239866654575
