file_name,train_acc,test_acc,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,0.9024,0.6708,0,c0,0.6144666666666667,0.0028975085082801086,0.5747959194936391,0.0024895350888562355,0.8810666666666668,0.045199803342738355
i0_c1.npy,0.8848,0.6646,0,c1,0.6134666666666666,0.0013984117975601698,0.5756943456594675,0.0037430353999450446,0.8650666666666668,0.043773152603952224
i0_c2.npy,0.9008,0.672,0,c2,0.6111333333333333,0.005520466968976049,0.5724274951683735,0.0007617047963446803,0.8788,0.0506275287434284
i0_c3.npy,0.8912,0.6602,0,c3,0.6124666666666666,0.002717024516308634,0.5735892429492975,0.0024534937133429083,0.8779999999999998,0.044185668868235224
i0_c4.npy,0.88,0.6665,0,c4,0.6032,0.004838732616433071,0.5679522501109318,0.0012978798736239725,0.8634666666666666,0.053069346665995
i0_c5.npy,0.8888,0.6699,0,c5,0.6067333333333332,0.0003590109871422607,0.5694459052193487,0.0035317734765438393,0.8770666666666668,0.03696965722799651
i0_c6.npy,0.8864,0.6741,0,c6,0.5993333333333334,0.004355328792282938,0.5645595998312016,0.0006680370374809916,0.8690666666666665,0.045199803342738355
i0_c7.npy,0.8648,0.6875,0,c7,0.5896,0.003577708763999684,0.5596572099030812,0.006792963273553179,0.8458666666666667,0.04305324868371981
i0_g.npy,0.8095,0.7727,0,g,0.5205166666666666,0.0005742144392317546,0.5131081517032109,0.0005744936414530086,0.8053666666666667,0.052355600358403774
i1_c0.npy,0.9376,0.7088,1,c0,0.6125333333333333,0.0022350739485653436,0.5694069122369702,0.0016419963293534423,0.924,0.035789011348922935
i1_c1.npy,0.9272,0.7044,1,c1,0.6063999999999999,0.0019731531449264997,0.566187604057463,0.0018863321506476355,0.9112,0.03793327475097995
i1_c2.npy,0.9328,0.7017,1,c2,0.6134666666666666,0.00037712361663282964,0.5709813416328441,0.003451560161270942,0.9144,0.03398823325799679
i1_c3.npy,0.928,0.699,1,c3,0.6133333333333333,0.000596284793999961,0.5707561623040196,0.002720166209427511,0.9154666666666667,0.033391948463996866
i1_c4.npy,0.9184,0.7102,1,c4,0.6004666666666667,0.000537483849886582,0.5628046672984571,0.0037510642220167333,0.9026666666666667,0.03911737323605572
i1_c5.npy,0.912,0.7012,1,c5,0.5882000000000001,0.0003055050463304041,0.5546376663419367,0.0019664742921139916,0.8964,0.029875296372309557
i1_c6.npy,0.9304,0.7112,1,c6,0.6091333333333333,0.0006289320754704454,0.5675358638076661,0.0034162871838107965,0.9188000000000001,0.033093806066996884
i1_c7.npy,0.9184,0.7291,1,c7,0.5903333333333333,0.004159593997281748,0.5557242729519053,0.005526306784191737,0.9045333333333333,0.03279566366999691
