file_name,train_acc,test_acc,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,0.1136,0.0841,0,c0,0.49976666666666664,0.0009357112565078792,0.6116184677828513,0.08386783801861532,0.004366666666666667,0.00701656769526399
i0_c1.npy,0.096,0.0768,0,c1,0.50035,0.0002140872096444471,0.6796581196581197,0.10021636320270187,0.0047,0.007168216886599716
i0_g.npy,0.0902,0.0794,0,g,0.4997833333333334,0.0009494150245750873,0.5854527417027416,0.06464212434880502,0.0047,0.007419119444606169
i1_c0.npy,0.1632,0.1215,1,c0,0.49974999999999997,0.0009725396307263391,0.6108854502471524,0.0847959843822367,0.0044,0.007019971509913697
i1_c1.npy,0.1984,0.1494,1,c1,0.5002666666666666,0.00014907119850001094,0.6773850574712643,0.10394375673734178,0.005233333333333334,0.008326997591502528
i1_g.npy,0.1674,0.1403,1,g,0.49974999999999997,0.0009974968671630073,0.5842588009096844,0.06549029787247687,0.004816666666666667,0.0076725520888134445
i2_c0.npy,0.2706,0.1926,2,c0,0.4998,0.0008621678104251575,0.6121288257057744,0.0823814507384672,0.0045,0.007236711960552251
i2_c1.npy,0.255,0.175,2,c1,0.5001833333333333,0.00019507833184534513,0.580448717948718,0.04107193902027202,0.005266666666666667,0.0081475285959745
i2_g.npy,0.2423,0.1855,2,g,0.49971666666666664,0.0010073342157507778,0.54893351730131,0.052027519063721675,0.004816666666666667,0.007603160892389135
i3_c0.npy,0.3378,0.2272,3,c0,0.5003333333333333,0.0006649979114419928,0.5756825912341971,0.04642960021427886,0.007300000000000001,0.0074518454090245325
i3_c1.npy,0.3284,0.2271,3,c1,0.5005999999999999,0.00029439202887760645,0.596882453186809,0.04503420705698566,0.007200000000000001,0.008484495663660078
i3_g.npy,0.315,0.2318,3,g,0.5002583333333334,0.0008852573386058675,0.6092524342480131,0.06879775686671855,0.006633333333333334,0.007698845512297427
i4_c0.npy,0.4132,0.2784,4,c0,0.5027166666666666,0.0006039223643997954,0.6204860945727818,0.0455322104774475,0.016733333333333333,0.008120481649645062
i4_c1.npy,0.398,0.27,4,c1,0.5023666666666667,0.00038151743807531506,0.6315085784054718,0.0395822157312748,0.013633333333333332,0.008227933451899627
i4_g.npy,0.3871,0.2795,4,g,0.5015166666666667,0.0007174414416676984,0.6141803428609399,0.057743826058203614,0.012066666666666665,0.007613073550734217
