,train_acc,test_acc,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,0.2179487179487179,0.1875,0,c0,0.5138888888888888,0.0046874809761710285,0.530230955321501,0.008461746055255268,0.24091880341880342,0.018909049167123777
i0_c1.npy,0.1987179487179487,0.1891,0,c1,0.49172008547008544,0.002986201893028578,0.480640995991366,0.006042716130577338,0.20299145299145296,0.0060436477024491285
i0_c2.npy,0.1955128205128205,0.1459,0,c2,0.5269764957264957,0.004932207615550033,0.574940905145656,0.01966205825800604,0.21207264957264957,0.014619585666029918
i0_c3.npy,0.2211538461538461,0.1619,0,c3,0.5422008547008547,0.0038889475904276137,0.6133089133089134,0.016815662771698766,0.23023504273504272,0.008361365300479979
i0_c4.npy,0.2115384615384615,0.1704,0,c4,0.5267094017094017,0.0031602990294335442,0.5690257126008272,0.006355215433646932,0.22008547008547008,0.012641196117734222
i0_c5.npy,0.25,0.1934,0,c5,0.5181623931623932,0.0030218238512245512,0.5372121012364914,0.004913947184298891,0.2612179487179487,0.012239785510031622
i0_c6.npy,0.1858974358974359,0.1553,0,c6,0.5291132478632479,0.0023437404880854943,0.5871221532091097,0.00703452520932848,0.19658119658119655,0.011205222736860596
i0_c7.npy,0.2115384615384615,0.1627,0,c7,0.5074786324786325,0.0057533812042035466,0.5171734234234234,0.011906154534791958,0.2232905982905983,0.017522670370573416
i0_c8.npy,0.1666666666666666,0.1531,0,c8,0.5243055555555555,0.005882135562378556,0.576974354847363,0.02050590590193974,0.1842948717948718,0.008223720255523854
i0_c9.npy,0.1794871794871795,0.1281,0,c9,0.53125,0.003430884769942597,0.6054970029595372,0.017661481599427074,0.1810897435897436,0.008223720255523844
i0_c10.npy,0.1794871794871795,0.1472,0,c10,0.5240384615384616,0.0,0.5708153600883458,0.005623265690291109,0.19497863247863248,0.01530614186099829
i0_c11.npy,0.2019230769230769,0.1791,0,c11,0.5128205128205128,0.0035834422716342655,0.53274817545302,0.010076097984443647,0.21314102564102563,0.012239785510031622
i0_c12.npy,0.1794871794871795,0.1754,0,c12,0.5136217948717947,0.0017917211358171332,0.539680210787184,0.007123093957053964,0.1875,0.011666842771282883
