,train_acc,test_acc,train_acc_outDP,test_acc_out_DP,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,1.0,0.1973,0.0128205128205128,0.0119,0,c0,0.484241452991453,0.01778332745909967,0.47681187412778353,0.02869599783673717,0.3295940170940171,0.12666565920277112
i0_c1.npy,1.0,0.1793,0.0192307692307692,0.0107,0,c1,0.49946581196581197,0.01609670851850359,0.4936153645717189,0.03166840101512508,0.26976495726495725,0.1688955242065704
i0_c2.npy,1.0,0.1646,0.0128205128205128,0.0099,0,c2,0.49652777777777785,0.017903270325714628,0.49387142173730497,0.02211312530238021,0.5010683760683761,0.11688346688739444
i0_c3.npy,1.0,0.18,0.0064102564102564,0.0103,0,c3,0.5133547008547009,0.01198058840384926,0.519004139275825,0.017060585610536125,0.3835470085470085,0.07465648068886263
i0_c4.npy,1.0,0.1838,0.0096153846153846,0.0086,0,c4,0.49145299145299143,0.011243357467868155,0.4916480730777936,0.011172663729457678,0.4273504273504274,0.05672463227546276
i0_c5.npy,1.0,0.1711,0.016025641025641,0.0118,0,c5,0.5021367521367522,0.010616777197837497,0.496604006557754,0.021301860472426538,0.3092948717948718,0.17631846943165624
i0_c6.npy,1.0,0.1779,0.0192307692307692,0.0154,0,c6,0.49011752136752135,0.008399671577733124,0.4763423817218048,0.02049619457263511,0.22115384615384615,0.08104180029279008
i0_c7.npy,1.0,0.1803,0.0096153846153846,0.0105,0,c7,0.5098824786324786,0.015214984368190295,0.5121741778659489,0.025486209190395168,0.3087606837606837,0.12884012969432626
i0_c8.npy,1.0,0.1775,0.0064102564102564,0.009,0,c8,0.5120192307692307,0.0131093922989402,0.5246845373336965,0.02955304730332636,0.3579059829059829,0.10373706063195177
i0_c9.npy,1.0,0.1755,0.0064102564102564,0.0117,0,c9,0.514957264957265,0.006714639471141335,0.5360899131408448,0.018498973846687947,0.2590811965811966,0.16750095947773688
i0_c10.npy,1.0,0.1937,0.0224358974358974,0.0083,0,c10,0.4951923076923077,0.009390168713272935,0.49502900228121827,0.017319711652114888,0.3071581196581196,0.14285210825818487
i0_c11.npy,1.0,0.176,0.0064102564102564,0.0108,0,c11,0.4922542735042735,0.014166058339931738,0.48917485857782633,0.02894884431471536,0.2553418803418804,0.12469372222620885
i0_c12.npy,1.0,0.1767,0.0,0.0133,0,c12,0.5077457264957265,0.008846418355597874,0.5132553234657502,0.012916137883665895,0.36538461538461536,0.09941065653378733
i0_c13.npy,1.0,0.1738,0.0128205128205128,0.0101,0,c13,0.4869123931623931,0.0038613334120728925,0.47907050584921534,0.011889453613494517,0.3349358974358974,0.07808835158382532
i0_c14.npy,1.0,0.1858,0.0096153846153846,0.0107,0,c14,0.4882478632478633,0.009283198288986522,0.4795216223859839,0.015271850175584552,0.32104700854700857,0.1839104748767097
i0_c15.npy,1.0,0.1866,0.0192307692307692,0.0074,0,c15,0.48931623931623935,0.023272458238025595,0.4915665534183253,0.026613935435580383,0.33386752136752135,0.07880133590606207
i0_c16.npy,1.0,0.1822,0.016025641025641,0.0109,0,c16,0.4962606837606838,0.011872922420348736,0.4971015975345015,0.01595002645366813,0.42361111111111116,0.10757358679565808
i0_c17.npy,1.0,0.1912,0.0064102564102564,0.0152,0,c17,0.49332264957264954,0.020046291235000867,0.46353840534116914,0.0515527411304106,0.25,0.14692404647582122
