,0,1
i0_c0,0.9502,0.4448
i0_c1,0.957,0.4472
i0_g,0.867,0.5199
i1_c0,0.9526,0.4445
i1_c1,0.9526,0.4442
i1_g,0.8679,0.52
i2_c0,0.9512,0.4479
i2_c1,0.9542,0.4416
i2_g,0.8707,0.5182
i3_c0,0.9524,0.4407
i3_c1,0.9562,0.4435
i3_g,0.8676,0.5141
i4_c0,0.9522,0.4418
i4_c1,0.952,0.4446
i4_g,0.8675,0.5116
