,train_acc,test_acc,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,1.0,0.3439,0,c0,0.8333333333333331,0.014333769086537142,0.7503607503607505,0.016778576454543857,1.0,0.0
i0_c1.npy,1.0,0.3744,0,c1,0.830128205128205,0.007166884543268573,0.7473809523809525,0.010115545612499046,0.9978632478632479,0.004777923028845688
i0_c2.npy,1.0,0.3514,0,c2,0.8205128205128204,0.0143337690865371,0.7361895068011474,0.016138919426758935,1.0,0.0
i0_c3.npy,1.0,0.3397,0,c3,0.7617521367521367,0.011944807572114259,0.6774619447033241,0.011288010138046478,1.0,0.0
i0_c4.npy,1.0,0.3367,0,c4,0.8493589743589743,0.007166884543268573,0.7685680332739157,0.008636031998662296,1.0,0.0
i0_c5.npy,1.0,0.326,0,c5,0.8899572649572649,0.011944807572114259,0.8199404761904763,0.01663741054687342,1.0,0.0
i0_c6.npy,1.0,0.3643,0,c6,0.8482905982905983,0.004777923028845688,0.7672549019607843,0.00569978111911714,1.0,0.0
i0_c7.npy,1.0,0.3728,0,c7,0.7884615384615384,0.014333769086537104,0.702998652291105,0.014691147426295778,1.0,0.0
i0_c8.npy,1.0,0.327,0,c8,0.7991452991452991,0.009555846057691417,0.7135506003430532,0.0099721727984553,1.0,0.0
i0_c9.npy,1.0,0.342,0,c9,0.8632478632478632,0.009555846057691417,0.7854166666666668,0.01211203487812385,1.0,0.0
i0_c10.npy,1.0,0.344,0,c10,0.8386752136752137,0.011944807572114259,0.7563131313131314,0.014116590767044112,1.0,0.0
i0_c11.npy,1.0,0.3474,0,c11,0.8322649572649571,0.011944807572114259,0.7490476190476191,0.013842325574998702,1.0,0.0
i0_c12.npy,1.0,0.3552,0,c12,0.8034188034188033,0.019111692115382835,0.7192424242424242,0.022699477953406957,0.9978632478632479,0.004777923028845688
i0_c13.npy,1.0,0.3447,0,c13,0.8194444444444443,0.011944807572114259,0.7349276159061754,0.0133172456054138,1.0,0.0
i0_c14.npy,1.0,0.3545,0,c14,0.8354700854700855,0.004777923028845688,0.7533333333333333,0.007453559924999306,0.9978632478632479,0.004777923028845688
i0_c15.npy,1.0,0.3464,0,c15,0.8675213675213674,0.004777923028845687,0.7927663734115348,0.010928973497066454,0.9957264957264957,0.009555846057691417
i0_c16.npy,1.0,0.3088,0,c16,0.8344017094017094,0.002388961514422844,0.7538659793814433,0.008644592696519817,0.9935897435897436,0.014333769086537104
i0_c17.npy,1.0,0.3696,0,c17,0.8215811965811964,0.016722730600959947,0.7374766355140187,0.019017026724530945,1.0,0.0
i0_c18.npy,1.0,0.3587,0,c18,0.798076923076923,0.021500653629805674,0.7130365659777423,0.02310722075317745,1.0,0.0
i0_c19.npy,1.0,0.3409,0,c19,0.8568376068376068,0.004777923028845721,0.7784410193596679,0.0076939334320708305,0.9978632478632479,0.004777923028845688
i0_c20.npy,1.0,0.3352,0,c20,0.8717948717948719,1.1102230246251565e-16,0.7969458616780046,0.0022975471707587284,0.9978632478632479,0.004777923028845688
i0_c21.npy,1.0,0.3558,0,c21,0.8728632478632479,0.016722730600959947,0.7978700043917436,0.02234103930088724,1.0,0.0
i0_c22.npy,1.0,0.3486,0,c22,0.844017094017094,0.009555846057691417,0.7623810924781799,0.011402916037068642,1.0,0.0
i0_c23.npy,1.0,0.3756,0,c23,0.8685897435897436,0.007166884543268531,0.7919823232323232,0.009175783998578695,1.0,0.0
i0_c24.npy,1.0,0.3349,0,c24,0.81517094017094,0.014052293202955016,0.7304277889764421,0.015526495735511734,1.0,0.0
i0_c25.npy,1.0,0.3524,0,c25,0.8226495726495725,0.004777923028845729,0.7390245406338636,0.007100598152746293,0.9978632478632479,0.004777923028845688
i0_c26.npy,1.0,0.3367,0,c26,0.8237179487179486,0.007166884543268573,0.7411536751159392,0.011861487587906262,0.9957264957264957,0.009555846057691417
i0_c27.npy,1.0,0.3472,0,c27,0.8397435897435898,0.014333769086537104,0.7576530612244898,0.01711276513392696,1.0,0.0
i0_c28.npy,1.0,0.3473,0,c28,0.798076923076923,0.007166884543268573,0.7124044180118947,0.007409231191375668,1.0,0.0
i0_c29.npy,1.0,0.3489,0,c29,0.8504273504273504,0.009555846057691417,0.7699079631852741,0.01163220636554514,1.0,0.0
i0_c30.npy,1.0,0.3345,0,c30,0.8076923076923076,0.0143337690865371,0.7225438674623675,0.015535165426648566,1.0,0.0
i0_c31.npy,1.0,0.3355,0,c31,0.8290598290598289,0.004777923028845729,0.7452612112806287,0.005375660417475212,1.0,0.0
i0_c32.npy,1.0,0.3584,0,c32,0.81517094017094,0.002388961514422844,0.7316596420499663,0.0060098339142380455,0.9957264957264957,0.009555846057691417
i0_c33.npy,1.0,0.3307,0,c33,0.8514957264957265,0.011944807572114259,0.7723426212590297,0.017076267320431836,0.9978632478632479,0.004777923028845688
