,train_acc,test_acc,train_acc_outDP,test_acc_out_DP
i0_c0,0.9935897435897436,0.434,0.12179487179487179,0.1323
i0_c1,0.9871794871794872,0.453,0.16025641025641027,0.1281
i0_c2,0.9935897435897436,0.4487,0.1346153846153846,0.1315
i0_c3,0.9903846153846154,0.4507,0.20833333333333334,0.1595
i0_c4,1.0,0.4166,0.1794871794871795,0.1754
i0_c5,0.9871794871794872,0.4535,0.14423076923076922,0.1524
i0_c6,0.9775641025641025,0.4653,0.1794871794871795,0.1532
i0_c7,0.9935897435897436,0.4452,0.16987179487179488,0.1756
i0_c8,1.0,0.4397,0.13782051282051283,0.1318
i0_c9,0.9967948717948718,0.4498,0.13782051282051283,0.1643
i0_c10,0.9807692307692307,0.4483,0.19230769230769232,0.1763
i0_c11,0.9935897435897436,0.4527,0.18269230769230768,0.1466
i0_c12,1.0,0.4298,0.14102564102564102,0.1516
i0_c13,0.9967948717948718,0.42,0.09294871794871795,0.1126
i0_c14,0.9903846153846154,0.453,0.12179487179487179,0.1501
i0_c15,0.9935897435897436,0.4482,0.13141025641025642,0.1295
i0_c16,0.9967948717948718,0.4398,0.16987179487179488,0.1314
i0_c17,0.9903846153846154,0.4424,0.11217948717948718,0.1144
i0_c18,0.9935897435897436,0.4483,0.13141025641025642,0.1409
i0_c19,0.9903846153846154,0.4305,0.1955128205128205,0.1507
i0_c20,1.0,0.44,0.19230769230769232,0.1527
i0_c21,0.9903846153846154,0.4181,0.14743589743589744,0.1639
i0_c22,0.9935897435897436,0.4426,0.15705128205128205,0.1551
i0_c23,0.9967948717948718,0.4602,0.1346153846153846,0.1937
i0_c24,0.9935897435897436,0.4472,0.11217948717948718,0.1185
i0_c25,1.0,0.4308,0.125,0.1246
i0_c26,0.9967948717948718,0.421,0.15064102564102563,0.1538
i0_c27,0.9967948717948718,0.4437,0.11538461538461539,0.116
i0_c28,0.9903846153846154,0.4345,0.10256410256410256,0.1197
i0_c29,0.9807692307692307,0.4553,0.10897435897435898,0.1053
i0_c30,0.9839743589743589,0.4746,0.15064102564102563,0.1513
i0_c31,0.9935897435897436,0.4301,0.21153846153846154,0.1857
i0_g,0.1556,0.1553,,
i1_c0,0.8910256410256411,0.3251,0.1762820512820513,0.151
i1_c1,0.8910256410256411,0.3452,0.16987179487179488,0.1638
i1_c2,0.907051282051282,0.3334,0.15064102564102563,0.1475
i1_c3,0.8653846153846154,0.3518,0.22756410256410256,0.199
i1_c4,0.9134615384615384,0.3145,0.15064102564102563,0.1664
i1_c5,0.875,0.3311,0.20192307692307693,0.1686
i1_c6,0.8365384615384616,0.3357,0.13782051282051283,0.1385
i1_c7,0.907051282051282,0.3264,0.11858974358974358,0.1405
i1_c8,0.8557692307692307,0.3151,0.15705128205128205,0.1487
i1_c9,0.8685897435897436,0.3329,0.14743589743589744,0.1845
i1_c10,0.8685897435897436,0.341,0.1762820512820513,0.1571
i1_c11,0.9134615384615384,0.3263,0.1987179487179487,0.1695
i1_c12,0.8846153846153846,0.3166,0.16025641025641027,0.1605
i1_c13,0.8910256410256411,0.3093,0.18269230769230768,0.1706
i1_c14,0.9262820512820513,0.3212,0.1891025641025641,0.1719
i1_c15,0.8653846153846154,0.3311,0.13141025641025642,0.1387
i1_c16,0.8814102564102564,0.3413,0.15384615384615385,0.127
i1_c17,0.8461538461538461,0.3154,0.20512820512820512,0.1794
