,train_acc,test_acc,train_acc_outDP,test_acc_out_DP,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,1.0,0.4768,0.027,0.0201,0,c0,0.50425,0.0031962217278113402,0.5073445237125371,0.006756708689217494,0.35556666666666664,0.11124971410699847
i0_c1.npy,1.0,0.4776,0.0176,0.016,0,c1,0.49899999999999994,0.0027598309126949457,0.49931001914940526,0.005697763120466918,0.30263333333333337,0.1409984121265989
i0_g.npy,0.0236,0.019,,,0,g,0.5030416666666667,0.0017400710394182759,0.5049343479493924,0.003557316319104426,0.3775833333333334,0.14610957550946327
i1_c0.npy,0.5258,0.1638,0.0734,0.0526,1,c0,0.5092333333333333,0.0026322782696532607,0.5209402072943603,0.012997392331173566,0.2852666666666667,0.11450651606883437
i1_c1.npy,0.5198,0.167,0.0778,0.0463,1,c1,0.5103333333333333,0.0021445020141955865,0.5174737376111035,0.004286641961216,0.3198333333333333,0.08523030890214794
i1_g.npy,0.0874,0.0713,,,1,g,0.5081666666666668,0.0019258475767539268,0.5157008691354349,0.007121750272187881,0.2930833333333333,0.07338143308918287
i2_c0.npy,0.5336,0.1859,0.105,0.0693,2,c0,0.5173666666666666,0.0024668918816104593,0.5259936855851285,0.007190642661596771,0.3739666666666667,0.10527414476287877
i2_c1.npy,0.516,0.1829,0.1254,0.0822,2,c1,0.52295,0.0034204044595144783,0.5335045025274265,0.009253585937713702,0.38653333333333334,0.08508346229177298
i2_g.npy,0.1333,0.0938,,,2,g,0.5192500000000001,0.0022605309110914624,0.5266956245308588,0.007917997181918842,0.40631666666666666,0.10111415029009979
i3_c0.npy,0.5562,0.1958,0.1288,0.0775,3,c0,0.5171,0.002650786046942802,0.5233652833148471,0.007411850768807578,0.41473333333333323,0.11743353675826831
i3_c1.npy,0.547,0.1988,0.1288,0.0826,3,c1,0.5151,0.0032274861218395284,0.5283588135988454,0.010815286680318035,0.3038,0.060475780276074156
i3_g.npy,0.1541,0.1028,,,3,g,0.5188166666666666,0.0028305869041988815,0.5293564722893,0.010541515791162779,0.3656333333333333,0.08286987121720145
i4_c0.npy,0.564,0.202,0.185,0.1094,4,c0,0.5272166666666666,0.004026336907027148,0.5417593652603395,0.01458396627064915,0.38213333333333327,0.08397838346198913
i4_c1.npy,0.5528,0.1998,0.1738,0.1059,4,c1,0.5273166666666667,0.004779266563907966,0.5428179202671891,0.01483970159810776,0.37456666666666666,0.08065840866821568
i4_g.npy,0.2112,0.1374,,,4,g,0.5301083333333334,0.0018802519039273,0.5441686251114598,0.01026587074400171,0.3869666666666666,0.07513835386952672
i5_c0.npy,0.5714,0.2106,0.1762,0.1105,5,c0,0.5257666666666666,0.004503948884651737,0.5502546729498278,0.01829008509904797,0.3103,0.07558101613500576
i5_c1.npy,0.5644,0.2098,0.1958,0.1281,5,c1,0.5261666666666667,0.004921607686744467,0.5353496255140334,0.013501906353579087,0.4247666666666667,0.08221017103876029
i5_g.npy,0.2334,0.156,,,5,g,0.5286,0.002165640782770777,0.5393203865707553,0.009850997159520411,0.41334999999999994,0.08437512962953006
i6_c0.npy,0.5818,0.2179,0.2206,0.1342,6,c0,0.5306500000000001,0.005076990578416824,0.5454334673592608,0.013803708561141124,0.38676666666666665,0.062388077564725634
i6_c1.npy,0.5902,0.2124,0.1912,0.1139,6,c1,0.5287333333333334,0.003655893263698424,0.546628988677631,0.012945219520659157,0.35379999999999995,0.06486293240364639
i6_g.npy,0.2521,0.158,,,6,g,0.535575,0.0030147899318747435,0.5481108022961702,0.010971703666276611,0.41781666666666667,0.057009952834765815
i7_c0.npy,0.606,0.2196,0.216,0.128,7,c0,0.5330499999999999,0.005138011937186061,0.5440526909399185,0.015023735383420217,0.43803333333333333,0.09855972244730041
i7_c1.npy,0.598,0.2184,0.2112,0.1281,7,c1,0.53055,0.0033490048273081465,0.5399190772613017,0.010920061261262166,0.4363333333333333,0.08562395822561711
i7_g.npy,0.25,0.1526,,,7,g,0.5383916666666666,0.0038188585409197353,0.5476386078741284,0.0129848881704468,0.4639166666666666,0.0916911921736337
i8_c0.npy,0.6162,0.2204,0.244,0.1419,8,c0,0.5372,0.00645858601656226,0.5475706899259335,0.016553463861981917,0.4611666666666667,0.09641040169792653
i8_c1.npy,0.6144,0.2221,0.262,0.1509,8,c1,0.5416833333333333,0.004673833782048987,0.5564207957633844,0.013159778322507375,0.42483333333333334,0.05883835672605264
i8_g.npy,0.2862,0.1683,,,8,g,0.5425916666666667,0.006229862001325186,0.553458395076713,0.014539135399900557,0.45865000000000006,0.06934238122053016
i9_c0.npy,0.6154,0.2243,0.2414,0.1455,9,c0,0.5372833333333332,0.005612906753387431,0.5444392323789508,0.012277583255843345,0.47819999999999996,0.08064407397116459
i9_c1.npy,0.62,0.2263,0.2618,0.1452,9,c1,0.5418,0.007356629663099818,0.5535294542840189,0.014844349432239824,0.44716666666666666,0.048690781696561665
i9_g.npy,0.2941,0.1743,,,9,g,0.5439083333333333,0.006145012657070405,0.5528076064039146,0.012805565354774534,0.4735333333333333,0.0559820705424712
i10_c0.npy,0.6214,0.2255,0.2636,0.1424,10,c0,0.5412666666666667,0.008772431564598018,0.5523313087317754,0.018716751108671024,0.4665333333333333,0.08052963567670118
i10_c1.npy,0.627,0.2255,0.258,0.1406,10,c1,0.5393333333333333,0.005294861240443943,0.5504394139388472,0.013436617172014121,0.45183333333333336,0.08565017350958619
i10_g.npy,0.296,0.1681,,,10,g,0.5436416666666667,0.0067893554349601,0.5521373779575772,0.014300933769496546,0.48325,0.0746569208669453
i11_c0.npy,0.6338,0.2246,0.2618,0.1397,11,c0,0.5452333333333333,0.004430826358843477,0.5645509304191783,0.015592025393540937,0.4121666666666666,0.0702900103539298
i11_c1.npy,0.624,0.2257,0.282,0.1603,11,c1,0.5390833333333334,0.008547010523504046,0.5515734598110426,0.016381044204806783,0.43993333333333334,0.07526067292343917
i11_g.npy,0.3197,0.1842,,,11,g,0.5478999999999999,0.006533822260616912,0.558461830465074,0.014841599274808331,0.47384999999999994,0.06394132075583049
i12_c0.npy,0.6406,0.2307,0.2806,0.1495,12,c0,0.5466666666666667,0.005132142719068603,0.5643260835990443,0.017440602096629582,0.42650000000000005,0.05974386997843376
i12_c1.npy,0.6324,0.2309,0.2972,0.1679,12,c1,0.5524333333333333,0.007862922837949982,0.5684190347395939,0.021980938022508497,0.46320000000000006,0.08283228034206631
i12_g.npy,0.3346,0.196,,,12,g,0.5502916666666666,0.006305118070971303,0.562396835064239,0.01726572804866948,0.4732166666666667,0.0713920961233727
i13_c0.npy,0.6508,0.236,0.2908,0.1626,13,c0,0.5466833333333333,0.00984571254686809,0.5589072926839967,0.021719889471256096,0.47363333333333335,0.07706252151482083
