,train_acc,test_acc,train_acc_outDP,test_acc_out_DP
i4_c5,0.2352,0.2103,0.1584,0.1578
i4_c6,0.2496,0.211,0.1776,0.1612
i4_c7,0.224,0.2039,0.168,0.1494
i4_c8,0.2224,0.2079,0.1376,0.1415
i4_c9,0.224,0.2099,0.1296,0.1495
i4_c10,0.2544,0.2066,0.2032,0.1801
i4_c11,0.2224,0.2103,0.1904,0.1807
i4_c12,0.2112,0.213,0.1744,0.1658
i4_c13,0.224,0.206,0.2048,0.1784
i4_c14,0.2,0.2097,0.1536,0.1567
i4_c15,0.2384,0.2052,0.1488,0.1586
i4_g,0.198,0.2069,,
i5_c0,0.24,0.231,0.1552,0.1611
i5_c1,0.2272,0.2276,0.16,0.151
i5_c2,0.2384,0.2272,0.1728,0.1509
i5_c3,0.2336,0.2308,0.2,0.1901
i5_c4,0.224,0.2239,0.168,0.1693
i5_c5,0.232,0.2278,0.1856,0.1728
i5_c6,0.248,0.2274,0.1824,0.1826
i5_c7,0.2528,0.2272,0.144,0.1485
i5_c8,0.2096,0.23,0.1744,0.165
i5_c9,0.2336,0.2272,0.1952,0.1935
i5_c10,0.2592,0.2243,0.1584,0.1693
i5_c11,0.2336,0.2284,0.1952,0.1833
i5_c12,0.2512,0.2236,0.1712,0.1501
i5_c13,0.2416,0.2254,0.16,0.1693
i5_c14,0.2048,0.2273,0.1904,0.1838
i5_c15,0.2384,0.2282,0.1712,0.1564
i5_g,0.2147,0.2124,,
i6_c0,0.2672,0.2335,0.1904,0.1834
i6_c1,0.2336,0.231,0.1856,0.1749
i6_c2,0.2448,0.2287,0.2336,0.1998
i6_c3,0.2512,0.2322,0.1584,0.168
i6_c4,0.224,0.2311,0.1856,0.159
i6_c5,0.2464,0.2338,0.144,0.1589
i6_c6,0.2704,0.2361,0.1952,0.1807
i6_c7,0.248,0.2293,0.2048,0.1862
i6_c8,0.208,0.2338,0.1664,0.1892
i6_c9,0.2496,0.2342,0.1824,0.1997
i6_c10,0.264,0.2327,0.1584,0.1404
i6_c11,0.2496,0.2328,0.192,0.1845
i6_c12,0.2688,0.2321,0.1728,0.1696
i6_c13,0.2496,0.2337,0.168,0.1743
i6_c14,0.2544,0.2342,0.1712,0.1912
i6_c15,0.2288,0.2324,0.1488,0.1671
i6_g,0.224,0.2227,,
i7_c0,0.2672,0.2408,0.1728,0.1686
i7_c1,0.2752,0.2392,0.1552,0.1614
i7_c2,0.2608,0.2398,0.2256,0.222
i7_c3,0.2656,0.2434,0.168,0.1987
i7_c4,0.224,0.2404,0.1456,0.1665
i7_c5,0.2384,0.2413,0.2048,0.1996
i7_c6,0.28,0.2421,0.1632,0.168
i7_c7,0.2688,0.2365,0.168,0.1905
i7_c8,0.264,0.2412,0.208,0.1807
i7_c9,0.2576,0.2416,0.1536,0.1485
i7_c10,0.2576,0.2396,0.1664,0.1563
i7_c11,0.264,0.2445,0.1568,0.1565
i7_c12,0.2432,0.2424,0.1472,0.1652
i7_c13,0.2384,0.2401,0.1776,0.1783
i7_c14,0.2592,0.2395,0.1888,0.1767
i7_c15,0.24,0.2381,0.152,0.1419
i7_g,0.2315,0.2269,,
i8_c0,0.2528,0.2446,0.1744,0.1739
i8_c1,0.2656,0.2442,0.1872,0.1903
i8_c2,0.2528,0.2425,0.1632,0.1414
i8_c3,0.2864,0.244,0.2064,0.192
i8_c4,0.2368,0.2408,0.1888,0.184
i8_c5,0.2512,0.2457,0.1792,0.1871
i8_c6,0.2896,0.2461,0.2128,0.2105
i8_c7,0.256,0.2426,0.2,0.2057
i8_c8,0.2592,0.2454,0.224,0.1848
i8_c9,0.2448,0.2488,0.128,0.1438
i8_c10,0.2768,0.2455,0.1936,0.165
i8_c11,0.256,0.2479,0.2,0.1788
i8_c12,0.2592,0.2457,0.1328,0.1334
i8_c13,0.2576,0.2439,0.1776,0.1877
i8_c14,0.2448,0.2457,0.2336,0.2294
i8_c15,0.2448,0.2437,0.1696,0.1759
i8_g,0.2435,0.2304,,
i9_c0,0.2752,0.2508,0.1984,0.1798
i9_c1,0.2624,0.2505,0.2016,0.1922
i9_c2,0.2816,0.2491,0.1712,0.1569
i9_c3,0.2944,0.2516,0.2032,0.1946
i9_c4,0.256,0.2468,0.176,0.1756
i9_c5,0.2592,0.2505,0.16,0.1583
i9_c6,0.3024,0.25,0.1424,0.1663
i9_c7,0.272,0.2462,0.1648,0.18
i9_c8,0.2864,0.2509,0.192,0.2066
i9_c9,0.2656,0.2512,0.184,0.195
i9_c10,0.3024,0.2495,0.2016,0.1738
i9_c11,0.2832,0.2525,0.1616,0.1702
i9_c12,0.2528,0.2493,0.152,0.1748
i9_c13,0.2752,0.2468,0.1424,0.1599
i9_c14,0.272,0.2497,0.1776,0.1616
i9_c15,0.2432,0.2494,0.1648,0.1852
i9_g,0.231,0.2286,,
