,train_acc,test_acc
i0_c0,0.7692307692307693,0.4055
i0_c1,0.7916666666666666,0.4309
i0_c2,0.7980769230769231,0.4123
i0_c3,0.7788461538461539,0.4153
i0_c4,0.8301282051282052,0.4035
i0_c5,0.7916666666666666,0.4255
i0_c6,0.7628205128205128,0.4119
i0_c7,0.7852564102564102,0.4178
i0_c8,0.7916666666666666,0.4101
i0_c9,0.7852564102564102,0.3982
i0_c10,0.7916666666666666,0.4132
i0_c11,0.7532051282051282,0.4135
i0_c12,0.7756410256410257,0.422
i0_c13,0.842948717948718,0.4107
i0_c14,0.8333333333333334,0.4143
i0_c15,0.7596153846153846,0.4054
i0_c16,0.782051282051282,0.4243
i0_c17,0.7339743589743589,0.4051
i0_c18,0.7852564102564102,0.4157
i0_c19,0.7692307692307693,0.4023
i0_c20,0.8076923076923077,0.4131
i0_c21,0.7756410256410257,0.3848
i0_c22,0.7724358974358975,0.4202
i0_c23,0.8012820512820513,0.4315
i0_c24,0.7596153846153846,0.4094
i0_c25,0.7435897435897436,0.4126
i0_c26,0.7884615384615384,0.4052
i0_c27,0.7916666666666666,0.405
i0_c28,0.7788461538461539,0.4044
i0_c29,0.7980769230769231,0.4315
i0_c30,0.7852564102564102,0.4217
i0_c31,0.7692307692307693,0.4112
i0_g,0.5458,0.5128
i1_c0,0.8301282051282052,0.4452
i1_c1,0.8076923076923077,0.4718
i1_c2,0.8301282051282052,0.4609
i1_c3,0.8301282051282052,0.4576
i1_c4,0.8525641025641025,0.4466
i1_c5,0.8044871794871795,0.4619
i1_c6,0.8076923076923077,0.4608
i1_c7,0.8108974358974359,0.4581
i1_c8,0.8237179487179487,0.4498
i1_c9,0.8237179487179487,0.4443
i1_c10,0.8365384615384616,0.4626
i1_c11,0.7724358974358975,0.4535
i1_c12,0.8076923076923077,0.4614
i1_c13,0.8685897435897436,0.4494
i1_c14,0.8621794871794872,0.4565
i1_c15,0.7756410256410257,0.4545
i1_c16,0.8205128205128205,0.4658
i1_c17,0.7788461538461539,0.4478
i1_c18,0.8301282051282052,0.4642
i1_c19,0.8205128205128205,0.4467
i1_c20,0.8493589743589743,0.4513
