,train_acc,test_acc,train_acc_outDP,test_acc_out_DP
i4_c9,1.0,0.3882,1.0,0.3467
i4_c10,1.0,0.4028,1.0,0.3654
i4_c11,1.0,0.3731,1.0,0.3298
i4_c12,1.0,0.3826,1.0,0.3493
i4_c13,1.0,0.3731,1.0,0.3456
i4_c14,1.0,0.4038,1.0,0.3546
i4_c15,1.0,0.3959,1.0,0.364
i4_c16,1.0,0.4117,1.0,0.3823
i4_c17,1.0,0.4094,1.0,0.3672
i4_c18,1.0,0.3997,1.0,0.3627
i4_c19,1.0,0.3983,1.0,0.3686
i4_c20,1.0,0.425,1.0,0.3832
i4_c21,1.0,0.4098,1.0,0.3654
i4_c22,1.0,0.3926,1.0,0.36
i4_c23,1.0,0.3946,1.0,0.3563
i4_c24,1.0,0.3952,1.0,0.3529
i4_c25,1.0,0.3881,1.0,0.3441
i4_c26,1.0,0.3965,1.0,0.3513
i4_c27,1.0,0.3852,1.0,0.3748
i4_c28,1.0,0.4072,1.0,0.373
i4_c29,1.0,0.3745,1.0,0.3151
i4_c30,1.0,0.4188,1.0,0.368
i4_c31,1.0,0.3983,1.0,0.3603
i4_g,0.7714,0.5012,,
i5_c0,1.0,0.4311,1.0,0.3882
i5_c1,1.0,0.4194,1.0,0.3975
i5_c2,1.0,0.3938,1.0,0.3691
i5_c3,1.0,0.4176,1.0,0.3796
i5_c4,1.0,0.4158,1.0,0.3795
i5_c5,1.0,0.4133,1.0,0.3664
i5_c6,1.0,0.4208,1.0,0.3852
i5_c7,1.0,0.4328,1.0,0.382
i5_c8,1.0,0.4018,1.0,0.3707
i5_c9,1.0,0.4052,1.0,0.3537
i5_c10,1.0,0.4168,1.0,0.3927
i5_c11,1.0,0.3945,1.0,0.3595
i5_c12,1.0,0.4095,1.0,0.374
i5_c13,1.0,0.3919,1.0,0.3448
i5_c14,1.0,0.4299,1.0,0.3863
i5_c15,1.0,0.4116,1.0,0.3651
i5_c16,1.0,0.4343,1.0,0.3871
i5_c17,1.0,0.426,1.0,0.3818
i5_c18,1.0,0.4187,1.0,0.3949
i5_c19,1.0,0.4154,1.0,0.3648
i5_c20,1.0,0.4435,1.0,0.3966
i5_c21,1.0,0.4317,1.0,0.3965
i5_c22,1.0,0.4103,1.0,0.3651
i5_c23,1.0,0.4155,1.0,0.379
i5_c24,1.0,0.4168,1.0,0.3831
i5_c25,1.0,0.415,1.0,0.377
i5_c26,1.0,0.4096,1.0,0.3892
i5_c27,1.0,0.416,1.0,0.3815
i5_c28,1.0,0.4341,1.0,0.3696
i5_c29,1.0,0.395,1.0,0.3445
i5_c30,1.0,0.4336,1.0,0.3964
i5_c31,1.0,0.4166,1.0,0.3805
i5_g,0.8071,0.5211,,
i6_c0,1.0,0.4501,1.0,0.4118
i6_c1,1.0,0.4337,1.0,0.4017
i6_c2,1.0,0.4109,1.0,0.3853
i6_c3,1.0,0.4256,1.0,0.3798
i6_c4,1.0,0.4305,1.0,0.369
i6_c5,1.0,0.4343,1.0,0.3825
i6_c6,1.0,0.4388,1.0,0.3965
i6_c7,1.0,0.4518,1.0,0.4026
i6_c8,1.0,0.4195,1.0,0.3722
i6_c9,1.0,0.4237,1.0,0.3982
i6_c10,1.0,0.4357,1.0,0.4058
i6_c11,1.0,0.4137,1.0,0.3625
i6_c12,1.0,0.4208,1.0,0.3992
i6_c13,1.0,0.4114,1.0,0.3808
i6_c14,1.0,0.4393,1.0,0.4018
i6_c15,1.0,0.4243,1.0,0.3916
i6_c16,1.0,0.4501,1.0,0.4221
i6_c17,1.0,0.4458,1.0,0.3942
i6_c18,1.0,0.4317,1.0,0.3781
i6_c19,1.0,0.433,1.0,0.4096
i6_c20,1.0,0.4597,1.0,0.4208
i6_c21,1.0,0.4441,1.0,0.4041
i6_c22,1.0,0.43,1.0,0.3987
i6_c23,1.0,0.4364,1.0,0.3817
i6_c24,1.0,0.4356,1.0,0.4081
i6_c25,1.0,0.4292,1.0,0.3991
i6_c26,1.0,0.4316,1.0,0.3967
i6_c27,1.0,0.4256,1.0,0.3894
i6_c28,1.0,0.4445,1.0,0.405
i6_c29,1.0,0.4137,1.0,0.3844
i6_c30,1.0,0.4547,1.0,0.4253
i6_c31,1.0,0.4368,1.0,0.3799
i6_g,0.8325,0.5295,,
i7_c0,1.0,0.4644,1.0,0.4189
i7_c1,1.0,0.4421,1.0,0.4201
i7_c2,1.0,0.4244,1.0,0.4023
i7_c3,1.0,0.4374,1.0,0.3961
i7_c4,1.0,0.4432,1.0,0.3928
i7_c5,1.0,0.4386,1.0,0.419
i7_c6,1.0,0.4516,1.0,0.4166
i7_c7,1.0,0.4662,1.0,0.4096
i7_c8,1.0,0.427,1.0,0.3973
i7_c9,1.0,0.4398,1.0,0.4014
i7_c10,1.0,0.4495,1.0,0.4301
i7_c11,1.0,0.4195,1.0,0.3621
i7_c12,1.0,0.4394,1.0,0.4089
i7_c13,1.0,0.4263,1.0,0.4061
i7_c14,1.0,0.4515,1.0,0.4288
i7_c15,1.0,0.4375,1.0,0.3986
i7_c16,1.0,0.4621,1.0,0.412
i7_c17,1.0,0.4559,1.0,0.4246
i7_c18,1.0,0.4464,1.0,0.3991
i7_c19,1.0,0.4412,1.0,0.3973
i7_c20,1.0,0.4686,1.0,0.4297
i7_c21,1.0,0.4575,1.0,0.4033
i7_c22,1.0,0.4371,1.0,0.4015
i7_c23,1.0,0.4449,1.0,0.4184
i7_c24,1.0,0.4469,1.0,0.427
i7_c25,1.0,0.4416,1.0,0.4091
i7_c26,1.0,0.4443,1.0,0.4058
i7_c27,1.0,0.4382,1.0,0.4181
i7_c28,1.0,0.4576,1.0,0.4271
i7_c29,1.0,0.4295,1.0,0.4123
i7_c30,1.0,0.4666,1.0,0.4271
i7_c31,1.0,0.4498,1.0,0.404
i7_g,0.8514,0.5317,,
i8_c0,1.0,0.4715,1.0,0.4492
i8_c1,1.0,0.4524,1.0,0.4174
i8_c2,1.0,0.4359,1.0,0.4149
i8_c3,1.0,0.4486,1.0,0.4202
i8_c4,1.0,0.4502,1.0,0.4061
i8_c5,1.0,0.4517,1.0,0.4132
i8_c6,1.0,0.4626,1.0,0.4055
i8_c7,1.0,0.472,1.0,0.4316
i8_c8,1.0,0.4368,1.0,0.4113
i8_c9,1.0,0.4425,1.0,0.4
i8_c10,1.0,0.4572,1.0,0.4262
i8_c11,1.0,0.4348,1.0,0.3959
i8_c12,1.0,0.4476,1.0,0.4131
i8_c13,1.0,0.4366,1.0,0.4135
i8_c14,1.0,0.4588,1.0,0.4147
i8_c15,1.0,0.445,1.0,0.4011
i8_c16,1.0,0.4736,1.0,0.4248
i8_c17,1.0,0.4667,1.0,0.4238
i8_c18,1.0,0.4569,1.0,0.4197
i8_c19,1.0,0.4543,1.0,0.4253
i8_c20,1.0,0.4714,1.0,0.4273
i8_c21,1.0,0.4653,1.0,0.4255
i8_c22,1.0,0.4457,1.0,0.4124
i8_c23,1.0,0.4498,1.0,0.4175
i8_c24,1.0,0.4558,1.0,0.4296
i8_c25,1.0,0.4459,1.0,0.4038
i8_c26,1.0,0.4509,1.0,0.4189
i8_c27,1.0,0.4498,1.0,0.4153
i8_c28,1.0,0.4653,1.0,0.4102
i8_c29,1.0,0.4378,1.0,0.3944
i8_c30,1.0,0.4752,1.0,0.4432
i8_c31,1.0,0.4556,1.0,0.3998
i8_g,0.8708,0.5376,,
i9_c0,1.0,0.4768,1.0,0.4437
i9_c1,1.0,0.4572,1.0,0.4423
i9_c2,1.0,0.4484,1.0,0.4175
i9_c3,1.0,0.4525,1.0,0.422
i9_c4,1.0,0.4565,1.0,0.4334
i9_c5,1.0,0.4612,1.0,0.4315
i9_c6,1.0,0.465,1.0,0.4116
i9_c7,1.0,0.4785,1.0,0.4349
i9_c8,1.0,0.4484,1.0,0.4056
i9_c9,1.0,0.4521,1.0,0.4356
i9_c10,1.0,0.4669,1.0,0.4448
i9_c11,1.0,0.4382,1.0,0.4001
i9_c12,1.0,0.4566,1.0,0.4221
i9_c13,1.0,0.447,1.0,0.4273
i9_c14,1.0,0.463,1.0,0.4224
i9_c15,1.0,0.4529,1.0,0.4322
i9_c16,1.0,0.4817,1.0,0.4528
i9_c17,1.0,0.4719,1.0,0.4293
i9_c18,1.0,0.4628,1.0,0.4255
i9_c19,1.0,0.463,1.0,0.4182
i9_c20,1.0,0.4797,1.0,0.4449
i9_c21,1.0,0.4694,1.0,0.4359
i9_c22,1.0,0.4541,1.0,0.4309
i9_c23,1.0,0.4572,1.0,0.4248
i9_c24,1.0,0.4637,1.0,0.4362
i9_c25,1.0,0.4552,1.0,0.4187
i9_c26,1.0,0.4559,1.0,0.4183
i9_c27,1.0,0.4581,1.0,0.4258
i9_c28,1.0,0.4757,1.0,0.44
i9_c29,1.0,0.4441,1.0,0.4125
i9_c30,1.0,0.4764,1.0,0.4359
i9_c31,1.0,0.4609,1.0,0.4265
i9_g,0.8823,0.5435,,
