,train_acc,test_acc,train_acc_outDP,test_acc_out_DP,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,0.9903846153846154,0.4353,0.1217948717948717,0.1528,0,c0,0.48664529914529914,0.0019987486040459017,0.45446989725647885,0.003258149915949706,0.1330128205128205,0.014062442928513018
i0_c1.npy,1.0,0.4519,0.1185897435897435,0.1497,0,c1,0.4943910256410257,0.0034308847699426165,0.47992749967738524,0.009488806152273288,0.12873931623931625,0.011764271124757078
i0_c2.npy,0.9967948717948718,0.4496,0.1217948717948717,0.1429,0,c2,0.485309829059829,0.0035130733007387436,0.4497195403552792,0.00651539176038922,0.1298076923076923,0.011666842771282881
i0_c3.npy,0.9967948717948718,0.4473,0.1474358974358974,0.1495,0,c3,0.5064102564102563,0.0022663678884184135,0.5212190587190587,0.00884644389874218,0.16506410256410256,0.016525329378480787
i0_c4.npy,1.0,0.4187,0.1346153846153846,0.1312,0,c4,0.5133547008547009,0.0015109119256122756,0.5501891105995295,0.009929485534127116,0.14957264957264957,0.01641270458946284
i0_c5.npy,0.967948717948718,0.4554,0.1538461538461538,0.1396,0,c5,0.5016025641025642,0.00555144489605409,0.5056271519921299,0.015224852100974134,0.16506410256410256,0.01610556990564245
i0_c6.npy,0.9839743589743588,0.4686,0.1506410256410256,0.157,0,c6,0.5018696581196581,0.0023437404880854943,0.5062864518318607,0.007313107134810093,0.16132478632478633,0.011205222736860587
i0_c7.npy,0.9967948717948718,0.4469,0.1185897435897435,0.1139,0,c7,0.5032051282051282,0.004626204080045062,0.5155339698719751,0.0186555408181163,0.12767094017094016,0.013139288329325687
i0_c8.npy,0.9967948717948718,0.4376,0.0961538461538461,0.1224,0,c8,0.4895833333333333,0.0036719356530094927,0.4551912069175496,0.01824580415643606,0.11164529914529914,0.017980804144985933
i0_c9.npy,0.9967948717948718,0.4493,0.1378205128205128,0.1262,0,c9,0.4951923076923077,0.0022663678884184395,0.4840032972369402,0.006558767496496475,0.1420940170940171,0.006320598058867109
i0_c10.npy,0.9839743589743588,0.4441,0.1794871794871795,0.1683,0,c10,0.4975961538461539,0.003430884769942597,0.4934735244147999,0.008223087490256787,0.19230769230769232,0.015482240113450261
i0_c11.npy,0.9935897435897436,0.4508,0.1378205128205128,0.1377,0,c11,0.5018696581196581,0.00438066759264334,0.5080437897776205,0.013985934983648394,0.14903846153846154,0.015231386142503474
i0_c12.npy,0.9871794871794872,0.4321,0.1442307692307692,0.1476,0,c12,0.4938568376068376,0.002343740488085508,0.4812711297840049,0.006750907059495083,0.1591880341880342,0.012228123015234616
i0_c13.npy,0.9967948717948718,0.4214,0.1538461538461538,0.1854,0,c13,0.47729700854700857,0.003260297974287854,0.43806282783951556,0.00911643705912767,0.16132478632478633,0.011944807572114259
i0_c14.npy,0.9967948717948718,0.4585,0.0993589743589743,0.1307,0,c14,0.48985042735042733,0.004777923028845688,0.4572610154185038,0.014408123007174247,0.10523504273504274,0.008361365300479985
i0_c15.npy,0.9967948717948718,0.4442,0.1282051282051282,0.1295,0,c15,0.49919871794871784,0.0036719356530094923,0.49852676762094256,0.011241192574519433,0.14369658119658116,0.013139288329325687
i0_c16.npy,0.9967948717948718,0.4468,0.1923076923076923,0.1611,0,c16,0.532051282051282,0.0022663678884184135,0.5927969614360641,0.013054268772584776,0.2067307692307692,0.012239785510031631
i0_c17.npy,0.9935897435897436,0.4478,0.1506410256410256,0.1437,0,c17,0.5112179487179488,0.002925868362741262,0.5392338870229828,0.012218099461606381,0.1591880341880342,0.013301174784176
i0_c18.npy,0.9839743589743588,0.4449,0.1794871794871795,0.1286,0,c18,0.5058760683760682,0.001998748604045902,0.5164168002615132,0.005888301645869739,0.19017094017094016,0.014052293202955028
i0_c19.npy,0.9967948717948718,0.4285,0.1057692307692307,0.0986,0,c19,0.5050747863247863,0.003513073300738744,0.5201382910030133,0.010441772616325198,0.125,0.027259296628574944
i0_c20.npy,0.9967948717948718,0.4342,0.1538461538461538,0.1403,0,c20,0.5208333333333334,0.0058517367254825635,0.5707999288850444,0.02242533830536958,0.17147435897435895,0.00686176953988522
i0_c21.npy,0.9935897435897436,0.4205,0.1378205128205128,0.1363,0,c21,0.5072115384615384,0.003430884769942597,0.525991345397325,0.011310370693444424,0.14636752136752137,0.012087295404898245
i0_c22.npy,0.9839743589743588,0.4391,0.1634615384615384,0.1509,0,c22,0.4829059829059829,0.0019987486040459017,0.45509510869565223,0.006116520265632485,0.1741452991452991,0.010737046603761643
i0_c23.npy,0.9935897435897436,0.4607,0.1153846153846153,0.1432,0,c23,0.48985042735042733,0.004206200787399476,0.46202372723553725,0.016570057333414576,0.12713675213675216,0.012641196117734222
i0_c24.npy,0.9903846153846154,0.4463,0.1121794871794871,0.1059,0,c24,0.4954594017094018,0.0019444737952138233,0.4829271206690562,0.0049215949254323215,0.12393162393162394,0.017027112660800457
i0_c25.npy,0.9967948717948718,0.4285,0.1858974358974359,0.162,0,c25,0.5074786324786325,0.0015109119256122756,0.5192734035624845,0.002454014810942829,0.19978632478632477,0.015222015864075868
i0_c26.npy,0.9967948717948718,0.4227,0.1538461538461538,0.1227,0,c26,0.5301816239316239,0.006949578969688911,0.6122476774162168,0.022641490941262235,0.1655982905982906,0.02352854224951414
i0_c27.npy,0.9935897435897436,0.4456,0.141025641025641,0.1407,0,c27,0.49813034188034183,0.000597240378605711,0.4943817557013434,0.0016092355437314237,0.16452991452991453,0.01682480314959788
