,0,1
i0_c0,0.873,0.3564
i0_c1,0.8792,0.3493
i0_g,0.7852,0.4446
i1_c0,0.8726,0.3646
i1_c1,0.8804,0.3501
i1_g,0.7871,0.447
i2_c0,0.8738,0.353
i2_c1,0.8728,0.3482
i2_g,0.781,0.4403
i3_c0,0.8754,0.3512
i3_c1,0.8654,0.3561
i3_g,0.7863,0.4442
i4_c0,0.8654,0.3545
i4_c1,0.8764,0.3475
i4_g,0.7888,0.4427
