,0,1
i0_c0,0.0624,0.0335
i0_c1,0.0656,0.0498
i0_c2,0.0976,0.0689
i0_c3,0.0448,0.0276
i0_g,0.0452,0.0409
i1_c0,0.0844,0.0531
i1_c1,0.0812,0.0647
i1_c2,0.0744,0.0533
i1_c3,0.056,0.0324
i1_g,0.053,0.0475
i2_c0,0.0776,0.043
i2_c1,0.0676,0.047
i2_c2,0.0708,0.0575
i2_c3,0.0568,0.0305
i2_g,0.0429,0.036
i3_c0,0.0948,0.0515
i3_c1,0.1068,0.0663
i3_c2,0.064,0.0548
i3_c3,0.062,0.0351
i3_g,0.0496,0.0454
i4_c0,0.1016,0.0628
i4_c1,0.09,0.0713
i4_c2,0.0884,0.0656
i4_c3,0.0584,0.0317
i4_g,0.0709,0.0632
