,0,1
i0_c0,1.0,0.3778
i0_c1,1.0,0.3834
i0_c2,1.0,0.3786
i0_c3,1.0,0.3806
i0_g,0.9204,0.5408
i1_c0,1.0,0.3803
i1_c1,1.0,0.3842
i1_c2,1.0,0.3789
i1_c3,1.0,0.3819
i1_g,0.9201,0.5383
i2_c0,1.0,0.3791
i2_c1,1.0,0.3833
i2_c2,1.0,0.3806
i2_c3,1.0,0.3816
i2_g,0.9229,0.5442
i3_c0,1.0,0.3791
i3_c1,1.0,0.3836
i3_c2,1.0,0.377
i3_c3,1.0,0.3811
i3_g,0.9198,0.5408
i4_c0,1.0,0.3786
i4_c1,1.0,0.3832
i4_c2,1.0,0.3789
i4_c3,1.0,0.3825
i4_g,0.9185,0.5395
