,train_acc,test_acc,train_acc_outDP,test_acc_out_DP
i0_c0,1.0,0.4398,0.1346153846153846,0.138
i0_c1,1.0,0.4541,0.15705128205128205,0.1658
i0_c2,1.0,0.4496,0.16987179487179488,0.1774
i0_c3,1.0,0.4501,0.1987179487179487,0.1706
i0_c4,1.0,0.4189,0.1794871794871795,0.1638
i0_c5,0.9967948717948718,0.465,0.14102564102564102,0.1226
i0_c6,0.9935897435897436,0.4633,0.1282051282051282,0.1337
i0_c7,1.0,0.4448,0.1346153846153846,0.128
i0_c8,1.0,0.4389,0.1987179487179487,0.1527
i0_c9,1.0,0.4521,0.11858974358974358,0.1615
i0_c10,1.0,0.4487,0.09935897435897435,0.1178
i0_c11,1.0,0.452,0.19230769230769232,0.1958
i0_c12,1.0,0.4303,0.125,0.1264
i0_c13,0.9967948717948718,0.4233,0.13782051282051283,0.144
i0_c14,1.0,0.4628,0.14423076923076922,0.1679
i0_c15,1.0,0.4469,0.13141025641025642,0.1305
i0_c16,1.0,0.4417,0.15384615384615385,0.141
i0_c17,1.0,0.4426,0.1794871794871795,0.1242
i0_c18,1.0,0.4482,0.1282051282051282,0.1354
i0_c19,1.0,0.4286,0.14102564102564102,0.1312
i0_c20,1.0,0.4372,0.14102564102564102,0.1378
i0_c21,1.0,0.4227,0.14423076923076922,0.1236
i0_c22,0.9967948717948718,0.4406,0.17307692307692307,0.1508
i0_c23,1.0,0.4644,0.1282051282051282,0.1511
i0_c24,1.0,0.4481,0.16025641025641027,0.1675
i0_c25,0.9967948717948718,0.4297,0.1955128205128205,0.1361
i0_c26,1.0,0.4205,0.16025641025641027,0.1415
i0_c27,1.0,0.4459,0.16025641025641027,0.1375
i0_c28,0.9967948717948718,0.4338,0.1346153846153846,0.1266
i0_c29,1.0,0.4551,0.18269230769230768,0.1571
i0_c30,0.9967948717948718,0.4777,0.1282051282051282,0.1318
i0_c31,1.0,0.4307,0.13782051282051283,0.1502
i0_g,0.1469,0.1413,,
i1_c0,0.3141025641025641,0.2113,0.1762820512820513,0.1613
i1_c1,0.3141025641025641,0.2243,0.20512820512820512,0.1965
i1_c2,0.3333333333333333,0.2053,0.16346153846153846,0.1414
i1_c3,0.34935897435897434,0.2095,0.17307692307692307,0.1506
i1_c4,0.36538461538461536,0.2139,0.20512820512820512,0.1806
i1_c5,0.3076923076923077,0.2151,0.15064102564102563,0.1448
i1_c6,0.3269230769230769,0.2052,0.1762820512820513,0.1338
i1_c7,0.2980769230769231,0.2053,0.16025641025641027,0.1525
i1_c8,0.3141025641025641,0.212,0.16346153846153846,0.1715
i1_c9,0.2948717948717949,0.1997,0.11217948717948718,0.1247
i1_c10,0.3108974358974359,0.2065,0.20512820512820512,0.1594
i1_c11,0.3173076923076923,0.2096,0.16025641025641027,0.1456
i1_c12,0.2916666666666667,0.2081,0.1282051282051282,0.1471
i1_c13,0.33653846153846156,0.2131,0.1794871794871795,0.1717
i1_c14,0.27884615384615385,0.2024,0.125,0.1292
i1_c15,0.2980769230769231,0.2101,0.16346153846153846,0.1425
i1_c16,0.28846153846153844,0.1947,0.1794871794871795,0.1588
i1_c17,0.26282051282051283,0.2048,0.11538461538461539,0.1339
i1_c18,0.2948717948717949,0.1995,0.21153846153846154,0.2128
i1_c19,0.3269230769230769,0.2085,0.17307692307692307,0.1631
i1_c20,0.3525641025641026,0.2118,0.13782051282051283,0.1496
i1_c21,0.2948717948717949,0.2012,0.16666666666666666,0.1586
i1_c22,0.34935897435897434,0.2207,0.20833333333333334,0.2036
i1_c23,0.3076923076923077,0.2083,0.16987179487179488,0.169
i1_c24,0.3525641025641026,0.2019,0.13141025641025642,0.1238
i1_c25,0.3173076923076923,0.211,0.13782051282051283,0.1292
i1_c26,0.30448717948717946,0.2033,0.16025641025641027,0.1493
i1_c27,0.30448717948717946,0.2099,0.14102564102564102,0.1443
i1_c28,0.32371794871794873,0.2048,0.16666666666666666,0.153
i1_c29,0.2980769230769231,0.205,0.14743589743589744,0.1677
i1_c30,0.2692307692307692,0.2135,0.13141025641025642,0.144
i1_c31,0.3173076923076923,0.2151,0.14102564102564102,0.1463
i1_g,0.2077,0.2003,,
i2_c0,0.3333333333333333,0.2433,0.1282051282051282,0.1302
i2_c1,0.33974358974358976,0.2403,0.22756410256410256,0.1857
i2_c2,0.33974358974358976,0.2354,0.14102564102564102,0.1353
i2_c3,0.3108974358974359,0.2384,0.15384615384615385,0.1407
i2_c4,0.3557692307692308,0.2485,0.13782051282051283,0.1322
i2_c5,0.32051282051282054,0.2456,0.21474358974358973,0.1775
i2_c6,0.34935897435897434,0.2408,0.16666666666666666,0.143
i2_c7,0.28205128205128205,0.2451,0.14102564102564102,0.156
i2_c8,0.2916666666666667,0.2425,0.18269230769230768,0.1712
i2_c9,0.28846153846153844,0.2369,0.16666666666666666,0.1665
i2_c10,0.28205128205128205,0.2485,0.11858974358974358,0.1357
i2_c11,0.3525641025641026,0.2442,0.15705128205128205,0.1412
i2_c12,0.3301282051282051,0.25,0.1762820512820513,0.154
i2_c13,0.34935897435897434,0.2502,0.19230769230769232,0.186
i2_c14,0.34935897435897434,0.2321,0.16346153846153846,0.1453
i2_c15,0.3141025641025641,0.2461,0.20833333333333334,0.1635
i2_c16,0.30128205128205127,0.2488,0.14743589743589744,0.143
i2_c17,0.28525641025641024,0.2502,0.10897435897435898,0.1557
i2_c18,0.3173076923076923,0.2373,0.1762820512820513,0.1493
i2_c19,0.3108974358974359,0.2444,0.18269230769230768,0.1914
i2_c20,0.33974358974358976,0.2526,0.15064102564102563,0.1347
i2_c21,0.30128205128205127,0.2437,0.14102564102564102,0.1738
i2_c22,0.3269230769230769,0.2514,0.16987179487179488,0.1698
i2_c23,0.3333333333333333,0.2416,0.14743589743589744,0.1197
i2_c24,0.3269230769230769,0.2506,0.1346153846153846,0.1317
i2_c25,0.3141025641025641,0.2392,0.15705128205128205,0.1461
i2_c26,0.32371794871794873,0.243,0.14102564102564102,0.1273
i2_c27,0.32371794871794873,0.2428,0.14423076923076922,0.1482
i2_c28,0.30448717948717946,0.2424,0.16987179487179488,0.1434
i2_c29,0.3525641025641026,0.2431,0.16666666666666666,0.17
i2_c30,0.3333333333333333,0.2427,0.16666666666666666,0.1703
i2_c31,0.34294871794871795,0.2534,0.1346153846153846,0.1279
i2_g,0.197,0.194,,
i3_c0,0.266025641025641,0.2334,0.1346153846153846,0.1419
i3_c1,0.3173076923076923,0.2377,0.17307692307692307,0.1503
i3_c2,0.32371794871794873,0.226,0.12179487179487179,0.1572
i3_c3,0.33653846153846156,0.2329,0.14423076923076922,0.1515
i3_c4,0.36217948717948717,0.2368,0.16025641025641027,0.1517
i3_c5,0.32051282051282054,0.2317,0.13782051282051283,0.1728
i3_c6,0.2916666666666667,0.2372,0.11538461538461539,0.1343
i3_c7,0.2948717948717949,0.2266,0.1891025641025641,0.1602
i3_c8,0.2564102564102564,0.2372,0.16025641025641027,0.1424
i3_c9,0.266025641025641,0.2258,0.17307692307692307,0.1616
i3_c10,0.32371794871794873,0.232,0.1762820512820513,0.1499
i3_c11,0.2948717948717949,0.2372,0.1762820512820513,0.1868
i3_c12,0.2980769230769231,0.2361,0.1955128205128205,0.1879
i3_c13,0.3301282051282051,0.2457,0.15384615384615385,0.1358
i3_c14,0.2980769230769231,0.216,0.14743589743589744,0.1728
i3_c15,0.2948717948717949,0.2288,0.13782051282051283,0.1396
i3_c16,0.2916666666666667,0.2368,0.21474358974358973,0.1923
i3_c17,0.24358974358974358,0.2357,0.1282051282051282,0.1312
i3_c18,0.2916666666666667,0.2375,0.15384615384615385,0.1504
i3_c19,0.28525641025641024,0.2363,0.125,0.15
i3_c20,0.3333333333333333,0.2315,0.15384615384615385,0.1435
i3_c21,0.32371794871794873,0.229,0.18269230769230768,0.1526
i3_c22,0.32051282051282054,0.2373,0.16987179487179488,0.156
i3_c23,0.3173076923076923,0.2313,0.1891025641025641,0.1517
i3_c24,0.3173076923076923,0.2331,0.11217948717948718,0.107
i3_c25,0.28525641025641024,0.2283,0.1955128205128205,0.1474
i3_c26,0.3076923076923077,0.2297,0.15384615384615385,0.1559
i3_c27,0.33974358974358976,0.2277,0.125,0.1491
i3_c28,0.3076923076923077,0.2313,0.15064102564102563,0.1388
i3_c29,0.30448717948717946,0.2302,0.14743589743589744,0.133
i3_c30,0.3269230769230769,0.229,0.15705128205128205,0.1812
i3_c31,0.3301282051282051,0.2319,0.1858974358974359,0.1822
i3_g,0.196,0.1917,,
i4_c0,0.2724358974358974,0.2357,0.09294871794871795,0.1296
i4_c1,0.32051282051282054,0.2331,0.1955128205128205,0.1933
i4_c2,0.2916666666666667,0.229,0.16346153846153846,0.1556
i4_c3,0.32371794871794873,0.2338,0.13782051282051283,0.1418
i4_c4,0.3333333333333333,0.2371,0.1987179487179487,0.1666
i4_c5,0.30448717948717946,0.2304,0.14743589743589744,0.1709
i4_c6,0.28205128205128205,0.2368,0.1762820512820513,0.1575
i4_c7,0.2532051282051282,0.2355,0.1762820512820513,0.1458
i4_c8,0.2980769230769231,0.2356,0.14743589743589744,0.1793
i4_c9,0.28846153846153844,0.2307,0.18269230769230768,0.1732
i4_c10,0.30448717948717946,0.2311,0.15064102564102563,0.1506
i4_c11,0.27884615384615385,0.2391,0.20512820512820512,0.1796
i4_c12,0.3141025641025641,0.2331,0.14743589743589744,0.1381
i4_c13,0.27564102564102566,0.2464,0.15384615384615385,0.1262
i4_c14,0.266025641025641,0.2259,0.1282051282051282,0.1559
i4_c15,0.2692307692307692,0.2347,0.15705128205128205,0.1572
i4_c16,0.266025641025641,0.2321,0.1794871794871795,0.1875
i4_c17,0.25,0.2339,0.1794871794871795,0.1475
i4_c18,0.2948717948717949,0.2313,0.19230769230769232,0.1727
i4_c19,0.27884615384615385,0.2355,0.1282051282051282,0.15
i4_c20,0.375,0.2324,0.1955128205128205,0.1762
i4_c21,0.3173076923076923,0.2339,0.21794871794871795,0.1771
i4_c22,0.3557692307692308,0.233,0.14743589743589744,0.1561
i4_c23,0.32051282051282054,0.2302,0.18269230769230768,0.1955
i4_c24,0.30448717948717946,0.2287,0.16666666666666666,0.131
i4_c25,0.27884615384615385,0.2309,0.15064102564102563,0.1345
i4_c26,0.3173076923076923,0.2359,0.14102564102564102,0.1592
i4_c27,0.2948717948717949,0.2339,0.18269230769230768,0.1681
i4_c28,0.2980769230769231,0.23,0.1987179487179487,0.1707
i4_c29,0.30128205128205127,0.2279,0.1794871794871795,0.1953
i4_c30,0.30448717948717946,0.2268,0.16666666666666666,0.174
i4_c31,0.30128205128205127,0.2303,0.15064102564102563,0.1492
i4_g,0.2109,0.2076,,
i5_c0,0.28205128205128205,0.2463,0.1794871794871795,0.1489
i5_c1,0.30128205128205127,0.2426,0.19230769230769232,0.1849
i5_c2,0.28205128205128205,0.2368,0.15705128205128205,0.1731
i5_c3,0.30448717948717946,0.2437,0.1282051282051282,0.1671
i5_c4,0.3717948717948718,0.2409,0.16987179487179488,0.1992
i5_c5,0.32051282051282054,0.2428,0.1987179487179487,0.157
i5_c6,0.28205128205128205,0.2424,0.1762820512820513,0.1585
i5_c7,0.27884615384615385,0.2379,0.2403846153846154,0.1922
i5_c8,0.3173076923076923,0.2358,0.1346153846153846,0.1503
i5_c9,0.2980769230769231,0.2327,0.1955128205128205,0.1649
i5_c10,0.2916666666666667,0.2373,0.1858974358974359,0.1664
i5_c11,0.28205128205128205,0.2433,0.1858974358974359,0.1691
i5_c12,0.27564102564102566,0.236,0.1762820512820513,0.1514
i5_c13,0.32051282051282054,0.2467,0.16025641025641027,0.148
i5_c14,0.25961538461538464,0.2327,0.16025641025641027,0.1788
i5_c15,0.2980769230769231,0.2378,0.16666666666666666,0.1776
i5_c16,0.27884615384615385,0.2447,0.1891025641025641,0.1696
i5_c17,0.2724358974358974,0.2381,0.13782051282051283,0.1465
i5_c18,0.3108974358974359,0.2438,0.14743589743589744,0.1641
i5_c19,0.28846153846153844,0.2486,0.16666666666666666,0.181
i5_c20,0.34615384615384615,0.2413,0.1762820512820513,0.1663
i5_c21,0.2948717948717949,0.2401,0.1794871794871795,0.172
i5_c22,0.3141025641025641,0.2382,0.25,0.1953
i5_c23,0.3141025641025641,0.2351,0.1891025641025641,0.1542
i5_c24,0.2916666666666667,0.2435,0.1955128205128205,0.1588
i5_c25,0.28846153846153844,0.2335,0.1762820512820513,0.1753
i5_c26,0.30448717948717946,0.2381,0.09294871794871795,0.1527
i5_c27,0.3141025641025641,0.2402,0.1762820512820513,0.1721
i5_c28,0.2948717948717949,0.2428,0.19230769230769232,0.1741
i5_c29,0.2916666666666667,0.2388,0.1762820512820513,0.1596
i5_c30,0.32371794871794873,0.2347,0.1891025641025641,0.1743
i5_c31,0.3173076923076923,0.238,0.15384615384615385,0.1466
i5_g,0.2323,0.2268,,
i6_c0,0.2980769230769231,0.2588,0.1346153846153846,0.1518
i6_c1,0.3269230769230769,0.2638,0.1858974358974359,0.1814
i6_c2,0.3333333333333333,0.2539,0.1891025641025641,0.1646
i6_c3,0.34294871794871795,0.2596,0.16346153846153846,0.161
i6_c4,0.3717948717948718,0.2651,0.15064102564102563,0.1654
i6_c5,0.3173076923076923,0.2547,0.1858974358974359,0.1573
i6_c6,0.32051282051282054,0.2593,0.16025641025641027,0.1903
i6_c7,0.30448717948717946,0.2576,0.16987179487179488,0.1871
i6_c8,0.3525641025641026,0.2591,0.10897435897435898,0.1387
