,train_acc,test_acc,train_acc_outDP,test_acc_out_DP
i0_c0,1.0,0.4378,0.16987179487179488,0.1756
i0_c1,1.0,0.4546,0.1762820512820513,0.1513
i0_c2,1.0,0.4496,0.125,0.1422
i0_c3,1.0,0.4495,0.1346153846153846,0.132
i0_c4,1.0,0.4185,0.1794871794871795,0.1463
i0_c5,1.0,0.4638,0.12179487179487179,0.1371
i0_c6,0.9935897435897436,0.4657,0.16987179487179488,0.1709
i0_c7,1.0,0.4468,0.11538461538461539,0.107
i0_c8,1.0,0.4382,0.1858974358974359,0.181
i0_c9,1.0,0.4514,0.1282051282051282,0.1231
i0_c10,1.0,0.4484,0.11217948717948718,0.0986
i0_c11,0.9935897435897436,0.4523,0.14743589743589744,0.1327
i0_c12,1.0,0.4321,0.10897435897435898,0.1128
i0_c13,1.0,0.4221,0.15384615384615385,0.1644
i0_c14,1.0,0.4612,0.10576923076923077,0.1268
i0_c15,1.0,0.4519,0.11538461538461539,0.1366
i0_c16,1.0,0.4419,0.15705128205128205,0.1336
i0_c17,0.9967948717948718,0.4455,0.10576923076923077,0.1209
i0_c18,1.0,0.4514,0.1346153846153846,0.1317
i0_c19,1.0,0.4289,0.10576923076923077,0.138
i0_c20,1.0,0.4387,0.16987179487179488,0.1393
i0_c21,1.0,0.4232,0.1346153846153846,0.1537
i0_c22,1.0,0.4402,0.1282051282051282,0.1114
i0_c23,1.0,0.4635,0.1858974358974359,0.1681
i0_c24,1.0,0.4489,0.12179487179487179,0.154
i0_c25,1.0,0.4319,0.09615384615384616,0.1188
i0_c26,1.0,0.4222,0.14102564102564102,0.1659
i0_c27,1.0,0.4446,0.16987179487179488,0.1458
i0_c28,1.0,0.4365,0.14743589743589744,0.1417
i0_c29,0.9967948717948718,0.4542,0.15705128205128205,0.1536
i0_c30,1.0,0.4813,0.15384615384615385,0.1639
i0_c31,1.0,0.4286,0.1346153846153846,0.1408
i0_g,0.1495,0.1584,,
i1_c0,0.4326923076923077,0.2643,0.14423076923076922,0.131
i1_c1,0.4519230769230769,0.2594,0.16025641025641027,0.1444
i1_c2,0.4423076923076923,0.2589,0.16346153846153846,0.1596
i1_c3,0.46153846153846156,0.2562,0.125,0.1383
