,0,1
i0_c0,1.0,0.4321
i0_c1,1.0,0.4341
i0_g,0.9652,0.519
i1_c0,1.0,0.4308
i1_c1,1.0,0.4314
i1_g,0.9628,0.5162
i2_c0,1.0,0.4374
i2_c1,0.9996,0.4356
i2_g,0.9641,0.5168
i3_c0,1.0,0.4315
i3_c1,1.0,0.4355
i3_g,0.9665,0.518
i4_c0,1.0,0.4309
i4_c1,1.0,0.4354
i4_g,0.9647,0.5146
