,train_acc,test_acc,train_acc_outDP,test_acc_out_DP,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,0.9488,0.5779,0.2592,0.2576,0,c0,0.48079999999999995,0.00046188021535169775,0.4659985889963423,0.0015293560864224206,0.2634666666666667,0.00819322213105986
i0_c1.npy,0.968,0.5663,0.2688,0.2302,0,c1,0.5169333333333332,0.0014907119849998612,0.5334160453878467,0.003327945758538967,0.27066666666666667,0.0026799668322989136
i0_c2.npy,0.952,0.5552,0.2944,0.2642,0,c2,0.5136,0.0051224993899463035,0.5241837147974432,0.009285702336763277,0.29733333333333334,0.003383620677453208
i0_c3.npy,0.96,0.5768,0.3376,0.2707,0,c3,0.5246666666666666,0.0024621580416825735,0.5398957592987442,0.004513249586451527,0.3344,0.0029211869733608885
i0_c4.npy,0.9616,0.569,0.264,0.2813,0,c4,0.49879999999999997,0.0034486712417006802,0.49787090843248777,0.006190202184667591,0.27066666666666667,0.000596284793999961
i0_c5.npy,0.9632,0.5697,0.2608,0.2655,0,c5,0.4984,0.0013856406460551094,0.4969791978200271,0.0025684372989622003,0.26133333333333325,0.0031552425509864678
i0_c6.npy,0.968,0.5433,0.288,0.2687,0,c6,0.5029333333333333,0.003742845026031507,0.5050352007768159,0.0063352684406762965,0.2896,0.007504665215717484
i0_c7.npy,0.9568,0.5713,0.2544,0.2873,0,c7,0.4725333333333333,0.0017074997966487493,0.45287699591901426,0.0034069373832160527,0.2642666666666666,0.007298097164482146
i0_c8.npy,0.944,0.5677,0.2848,0.2475,0,c8,0.5118666666666666,0.001753726191728797,0.5216488887818737,0.0033760692174957564,0.2864,0.002444040370643118
i0_c9.npy,0.9584,0.5571,0.304,0.2748,0,c9,0.526,0.004495924080023302,0.5458752690770847,0.008043030430498792,0.3096,0.005205125678918169
i0_c10.npy,0.9696,0.5339,0.3152,0.2582,0,c10,0.5361333333333334,0.0002981423969999805,0.5649869630849459,0.0003252685681555829,0.3141333333333334,0.0011925695879999015
i0_c11.npy,0.9424,0.5869,0.328,0.288,0,c11,0.5290666666666667,0.002099735433069792,0.5476345850013361,0.004173083978107949,0.33466666666666667,0.007751702321999264
i0_c12.npy,0.9552,0.5721,0.24,0.2184,0,c12,0.5115999999999999,0.0017126976771553394,0.5256581300061869,0.004300149183996139,0.23893333333333333,0.008035476892436996
i0_c13.npy,0.9456,0.5609,0.2256,0.2234,0,c13,0.5073333333333334,0.0009706813185707305,0.5165648849290592,0.0023282820542779186,0.22906666666666667,0.004173993557999614
i0_c14.npy,0.936,0.5889,0.288,0.2694,0,c14,0.5059999999999999,0.0026832815729997414,0.5101570531248175,0.004261547293256653,0.29919999999999997,0.008210562303115026
i0_c15.npy,0.9552,0.5547,0.2592,0.2265,0,c15,0.5127999999999999,0.003456395039150842,0.5259292354324063,0.006923603297066005,0.26,0.006897342483401366
i0_g.npy,0.4672,0.4542,,,0,g,0.5076833333333334,0.0001993043457183749,0.5084825301100703,5.456111632370125e-05,0.46054999999999996,0.010577137293867996
i1_c0.npy,0.984,0.6062,0.2608,0.2536,1,c0,0.5070666666666667,0.0040376010479271215,0.5128098908511134,0.006261340142645797,0.276,0.018283690364183425
i1_c1.npy,0.9808,0.5887,0.3024,0.2559,1,c1,0.5242666666666668,0.001768866554856225,0.5427231314797051,0.002243740522314207,0.308,0.008039900496896716
i1_c2.npy,0.9792,0.5855,0.3168,0.2946,1,c2,0.5002666666666666,0.000596284793999961,0.5004177002891546,0.0009396999250734094,0.31760000000000005,0.0015318833724101463
i1_c3.npy,0.984,0.6149,0.3232,0.2963,1,c3,0.5146666666666667,0.0007542472332656723,0.5234003950240675,0.0014471811415253202,0.3282666666666667,0.0029814239699997016
i1_c4.npy,0.9792,0.6054,0.2944,0.2743,1,c4,0.5059999999999999,0.004543126676640227,0.5105262208975067,0.007754637496572596,0.2962666666666667,0.002834705550062576
i1_c5.npy,0.984,0.6018,0.28,0.2666,1,c5,0.5088,0.0028095076674273935,0.516008383648625,0.005392657325362102,0.2869333333333333,0.007014904766915149
i1_c6.npy,0.984,0.5812,0.3248,0.3014,1,c6,0.5090666666666667,0.0010994948334980383,0.5144105923145029,0.001351949386507297,0.32293333333333335,0.009662757830396483
i1_c7.npy,0.9744,0.6097,0.3088,0.281,1,c7,0.5268,0.003055050463303899,0.5475464556961035,0.00653916131595216,0.3098666666666666,0.005962847939999445
i1_c8.npy,0.9664,0.6007,0.2976,0.2734,1,c8,0.4990666666666667,0.00029814239699995975,0.4984478225541067,0.0004765685121611844,0.2989333333333333,0.0023399905033045726
i1_c9.npy,0.9744,0.5889,0.288,0.2967,1,c9,0.4857333333333333,0.0011699952516522763,0.47634477307018713,0.0018400420635572047,0.28719999999999996,0.0017888543819998416
i1_c10.npy,0.9856,0.5703,0.2992,0.2812,1,c10,0.49439999999999995,0.00046188021535169775,0.4910596664187317,0.0007698944700081853,0.3077333333333333,0.003537733109712427
i1_c11.npy,0.9648,0.6156,0.3344,0.273,1,c11,0.5084,0.002683281572999783,0.5128431372549019,0.004165224663970173,0.3370666666666667,0.0023851391759997613
i1_c12.npy,0.9776,0.6115,0.2848,0.261,1,c12,0.5009333333333332,0.002588865045193015,0.5016619175320558,0.004453194229742018,0.28826666666666667,0.000596284793999961
i1_c13.npy,0.9744,0.5902,0.3168,0.2989,1,c13,0.5141333333333333,0.004173993557999602,0.5230908971169596,0.006857122123984041,0.32053333333333334,0.004679981006609135
i1_c14.npy,0.96,0.6126,0.2992,0.2897,1,c14,0.5115999999999999,0.0026832815729997423,0.5198795171396495,0.004055920708080295,0.3021333333333333,0.008783823515733662
i1_c15.npy,0.9744,0.5882,0.2832,0.2643,1,c15,0.5053333333333333,0.002796823595120405,0.5097031564200217,0.005055459148169332,0.2837333333333334,0.004096611065529921
i1_g.npy,0.5106,0.4911,,,1,g,0.509925,0.0006375408483645179,0.5101412713067847,0.00040482803397181747,0.4987500000000001,0.013483910164834733
i2_c0.npy,0.9856,0.6278,0.3408,0.3181,2,c0,0.5102666666666666,0.004037601047927119,0.5153023399582831,0.00572120934376703,0.34426666666666667,0.008783823515733664
i2_c1.npy,0.9936,0.6121,0.3312,0.284,2,c1,0.5138666666666666,0.0003771236166328362,0.5219603886573643,0.0006270094202022681,0.32959999999999995,0.0009237604307033955
i2_c2.npy,0.984,0.6047,0.3312,0.2897,2,c2,0.5082666666666666,0.000596284793999961,0.5127150662126817,0.000912072262282519,0.3333333333333333,0.001995550606279448
i2_c3.npy,0.984,0.6306,0.3088,0.2957,2,c3,0.5006666666666666,0.0014907119849998617,0.5011005579945401,0.0023685547650042905,0.31093333333333334,0.0028720878971384032
i2_c4.npy,0.9888,0.6237,0.3072,0.2955,2,c4,0.49253333333333327,0.0009977753031397167,0.48816180202234355,0.0015233317787690962,0.3077333333333333,0.0007542472332656723
