file_name,train_acc,test_acc,train_acc_outDP,test_acc_out_DP,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,1.0,0.4097,0.0148,0.0102,0,c0,0.4943,0.0031256999216175414,0.4913157404488178,0.004983370385727401,0.32266666666666666,0.08612507700367467
i0_c1.npy,1.0,0.4161,0.0068,0.0074,0,c1,0.5012666666666666,0.0036835972756110256,0.504284511151545,0.008908717141861013,0.3680666666666667,0.13091135253377464
i0_c2.npy,1.0,0.4119,0.0144,0.0121,0,c2,0.5025,0.005428013755816512,0.5013982248693846,0.012731957423170771,0.34746666666666665,0.1284223587317342
i0_c3.npy,1.0,0.4132,0.0108,0.0112,0,c3,0.5033,0.00866467925930711,0.5096709207140543,0.014964961153481888,0.35879999999999995,0.12214046558505226
i0_g.npy,0.0152,0.0159,,,0,g,0.5004583333333333,0.0015982846707920646,0.5016702906944345,0.003147337215965354,0.38666666666666666,0.1532481393760532
i1_c0.npy,0.01,0.0153,0.0136,0.0114,1,c0,0.5033,0.004312385264174194,0.5092665496560617,0.012067995767485693,0.2312666666666667,0.09314344970110472
i1_c1.npy,0.0148,0.0153,0.0104,0.0088,1,c1,0.5015000000000001,0.010809101103545424,0.49857927978222777,0.014546610150926448,0.3648666666666667,0.11078902873881011
i1_c2.npy,0.014,0.0148,0.008,0.0086,1,c2,0.5024666666666667,0.0052973788067516995,0.5026707736373072,0.007544121950364307,0.288,0.09381115782961712
i1_c3.npy,0.0168,0.0152,0.0132,0.0098,1,c3,0.4998666666666666,0.003446092795552024,0.4985820362501367,0.009179885191760086,0.22239999999999996,0.08947968111998016
i1_g.npy,0.0083,0.0089,,,1,g,0.5021583333333334,0.001102427876199728,0.5060339180019383,0.003731675953696247,0.19471666666666665,0.083862137198831
i2_c0.npy,0.01,0.013,0.0172,0.0181,2,c0,0.5005000000000001,0.005145548237716427,0.5059354289937134,0.011490037561530133,0.34026666666666666,0.23044879884453484
i2_c1.npy,0.0132,0.0133,0.0104,0.0108,2,c1,0.4990666666666667,0.005678810517079166,0.49691606336166666,0.006531398131930062,0.36800000000000005,0.12794540502365323
i2_c2.npy,0.01,0.0128,0.0112,0.0106,2,c2,0.5040666666666668,0.004353797831268178,0.5061248471182014,0.006979625278722355,0.23593333333333336,0.10930896069805479
i2_c3.npy,0.0128,0.0125,0.0136,0.0109,2,c3,0.49146666666666655,0.004204230673447348,0.4886011196450431,0.006446788601035261,0.39033333333333337,0.11291540589702051
i2_g.npy,0.0135,0.0125,,,2,g,0.501475,0.003178672416801284,0.5017698646259955,0.005174565235925315,0.32226666666666665,0.1144850305595549
i3_c0.npy,0.0152,0.0125,0.018,0.014,3,c0,0.4949666666666666,0.002588221182373895,0.49108292451478097,0.004753837780766077,0.3096666666666667,0.08383202782283684
i3_c1.npy,0.014,0.0122,0.008,0.0096,3,c1,0.5062,0.002402776172125344,0.5155562804335254,0.011752334218015088,0.2946666666666667,0.1526836671757075
i3_c2.npy,0.0136,0.0126,0.008,0.0106,3,c2,0.49596666666666667,0.009853200269737546,0.48465517742857195,0.022893726033203155,0.2876666666666666,0.13577381518131135
i3_c3.npy,0.0164,0.0125,0.0112,0.0121,3,c3,0.49323333333333336,0.0036339449026581987,0.48537817578912273,0.010154376644829273,0.2736,0.10689034880037893
i3_g.npy,0.0129,0.0118,,,3,g,0.5008416666666667,0.003592981197959295,0.4999768728459675,0.0065222605981051516,0.3012333333333333,0.12137364714888575
i4_c0.npy,0.0136,0.0133,0.014,0.016,4,c0,0.49573333333333336,0.0022110831935702843,0.4901742861094796,0.005205032388710838,0.25053333333333333,0.0796805845583198
i4_c1.npy,0.0128,0.0132,0.012,0.013,4,c1,0.5059666666666667,0.006674745105412037,0.5059225642538613,0.009458990517439049,0.3423333333333333,0.16348299265944727
i4_c2.npy,0.0148,0.0137,0.0136,0.0123,4,c2,0.5019999999999999,0.0025560386016907724,0.5016497488301991,0.00284985708699337,0.40219999999999995,0.16002745597761237
i4_c3.npy,0.0176,0.0131,0.0128,0.0092,4,c3,0.5045999999999999,0.006775445864787538,0.5056493957005963,0.00808211928589293,0.3575333333333333,0.10184129265130566
i4_g.npy,0.011,0.0129,,,4,g,0.4996416666666667,0.002871761461000723,0.49747332551252077,0.006262112065951477,0.3345,0.1361561113819966
i5_c0.npy,0.0104,0.0131,0.0096,0.0083,5,c0,0.5020333333333333,0.0035541837631476313,0.5030233077162514,0.004747007623792459,0.3024666666666667,0.12151672952954072
i5_c1.npy,0.0124,0.0129,0.0124,0.0092,5,c1,0.5044333333333333,0.003325490774139805,0.5051513177803281,0.0035787861289319073,0.3930666666666666,0.11323101263444667
i5_c2.npy,0.0124,0.013,0.0076,0.0095,5,c2,0.49146666666666666,0.0052162140378716115,0.4899035286663412,0.0062885899729833005,0.4051333333333333,0.09204416814165299
i5_c3.npy,0.0156,0.0128,0.014,0.0107,5,c3,0.48963333333333336,0.008638994283029848,0.47808007896599314,0.018410403274346024,0.23526666666666665,0.08328118368248351
i5_g.npy,0.0089,0.0097,,,5,g,0.49766666666666665,0.0022291004663067457,0.4962064310540486,0.0036054917107155126,0.3463,0.11222437346672957
i6_c0.npy,0.01,0.0101,0.0072,0.0078,6,c0,0.49463333333333326,0.0035952128665150806,0.4908224404174706,0.008939283888723257,0.3539333333333334,0.09490104788087901
i6_c1.npy,0.0064,0.0103,0.01,0.0126,6,c1,0.49369999999999997,0.0032470499431535285,0.4864661137676923,0.009247531630400574,0.2684,0.11017827977116604
i6_c2.npy,0.0088,0.0104,0.0092,0.0069,6,c2,0.4901333333333333,0.005760401220594107,0.483431589236676,0.011087496566972116,0.32853333333333334,0.08768296426457206
i6_c3.npy,0.0124,0.0103,0.006,0.0091,6,c3,0.49253333333333343,0.0027968235951203986,0.48884874984057064,0.0045418899664016075,0.34900000000000003,0.10771511809707432
i6_g.npy,0.0082,0.0095,,,6,g,0.5022916666666667,0.0011997974366070815,0.5033382443325429,0.0019721349046518425,0.34463333333333335,0.09599504616848148
i7_c0.npy,0.0092,0.0113,0.0056,0.008,7,c0,0.49033333333333334,0.005896514978263779,0.48758096087561237,0.007804120962341524,0.36800000000000005,0.11311917019969103
i7_c1.npy,0.0084,0.0114,0.0068,0.0076,7,c1,0.49479999999999996,0.006410408203331012,0.4924626448391392,0.008694167203058451,0.4198666666666666,0.08880200197943487
i7_c2.npy,0.0084,0.0115,0.0056,0.0099,7,c2,0.49879999999999997,0.003380335289089915,0.4970693605351575,0.0071666307613015385,0.318,0.07325462442740391
i7_c3.npy,0.0108,0.0113,0.0068,0.0106,7,c3,0.4933666666666667,0.002536182608216959,0.4904733096251767,0.004217715114423162,0.36346666666666666,0.0960082403870742
i7_g.npy,0.0088,0.0105,,,7,g,0.5015583333333333,0.0035673772656610835,0.5023765598801835,0.005174065145190856,0.3537166666666667,0.08502320108195306
i8_c0.npy,0.0112,0.0113,0.0092,0.0107,8,c0,0.5014,0.0039715656022950695,0.5020294847097938,0.006181485425933965,0.3357333333333334,0.08992550002949971
i8_c1.npy,0.0076,0.0113,0.0156,0.0146,8,c1,0.5004000000000001,0.004393935214209081,0.4990767149147592,0.008141928427371697,0.2954,0.09189000671092223
i8_c2.npy,0.0088,0.0107,0.012,0.009,8,c2,0.49976666666666664,0.004385455759920776,0.49865574094188436,0.005902712430168127,0.4152666666666666,0.13436694368614463
i8_c3.npy,0.0116,0.011,0.0096,0.01,8,c3,0.4981333333333333,0.0030037014202850057,0.4955316083853523,0.008446906695286534,0.22986666666666666,0.0777838600796392
i8_g.npy,0.0121,0.0125,,,8,g,0.498875,0.002940627767444681,0.49710974558532484,0.0045368979712353385,0.31215,0.08157313181025559
i9_c0.npy,0.0124,0.0124,0.0096,0.0088,9,c0,0.494,0.004038151392242082,0.4909642370164793,0.007813306803681667,0.34686666666666666,0.12148183220364911
i9_c1.npy,0.01,0.0124,0.0128,0.0154,9,c1,0.49766666666666665,0.0048161764456418725,0.4941129874887043,0.0122071553564033,0.2557333333333333,0.06475828561315962
i9_c2.npy,0.0112,0.0126,0.0124,0.0105,9,c2,0.4990666666666666,0.004449219656923611,0.497089541022881,0.00920532362750515,0.27,0.07673156673321178
i9_c3.npy,0.0144,0.0123,0.0108,0.0096,9,c3,0.49843333333333334,0.0031483681840315633,0.49742460118869264,0.006890946109267311,0.23486666666666664,0.07942977331510451
i9_g.npy,0.0125,0.0121,,,9,g,0.49829166666666663,0.0011659819419223127,0.49629170120862187,0.0026595196657417065,0.26591666666666663,0.08118073286740449
