,train_acc,test_acc,train_acc_outDP,test_acc_out_DP
i0_c0,0.9808,0.5937,0.9792,0.5929
i0_c1,0.9888,0.5676,0.984,0.5652
i0_c2,0.9824,0.5694,0.984,0.5673
i0_c3,0.9744,0.5873,0.9728,0.5891
i0_c4,0.9888,0.5824,0.9808,0.5818
i0_c5,0.9904,0.5764,0.9856,0.5752
i0_c6,0.9872,0.5545,0.9856,0.5558
i0_c7,0.976,0.5856,0.9744,0.5869
i0_c8,0.9792,0.5779,0.9776,0.5751
i0_c9,0.9792,0.5683,0.9808,0.5688
i0_c10,0.984,0.5427,0.984,0.5429
i0_c11,0.976,0.5965,0.9712,0.5945
i0_c12,0.9888,0.5831,0.9904,0.5822
i0_c13,0.9872,0.5703,0.9856,0.5665
i0_c14,0.9664,0.6004,0.9632,0.5997
i0_c15,0.9744,0.5711,0.9744,0.5699
i0_g,0.77,0.7355,,
i1_c0,0.9904,0.6318,0.9952,0.6323
i1_c1,0.9952,0.6114,0.992,0.6117
i1_c2,0.9888,0.5889,0.9888,0.5899
i1_c3,0.9792,0.6297,0.9808,0.6267
i1_c4,0.992,0.6184,0.9888,0.6188
i1_c5,0.9968,0.6042,0.9952,0.6076
i1_c6,0.9968,0.5968,0.9952,0.5949
i1_c7,0.9888,0.6234,0.9872,0.622
i1_c8,0.9792,0.6184,0.9792,0.6173
i1_c9,0.984,0.6101,0.984,0.6067
i1_c10,0.9936,0.585,0.9952,0.5852
i1_c11,0.992,0.6233,0.9872,0.6228
i1_c12,0.9888,0.624,0.9888,0.6204
i1_c13,0.992,0.602,0.9904,0.6013
i1_c14,0.984,0.633,0.9808,0.632
i1_c15,0.992,0.6019,0.9904,0.6007
i1_g,0.8025,0.7666,,
i2_c0,0.9952,0.6456,0.9936,0.6456
i2_c1,0.9968,0.6232,0.9968,0.6223
i2_c2,1.0,0.6131,0.9984,0.6133
i2_c3,0.984,0.6467,0.9808,0.6471
i2_c4,0.9952,0.6344,0.9936,0.6357
i2_c5,0.9984,0.6267,0.9984,0.6245
i2_c6,0.9968,0.6167,0.9952,0.6171
i2_c7,0.9888,0.6423,0.9904,0.6413
i2_c8,0.9888,0.6259,0.9856,0.6262
i2_c9,0.9856,0.6187,0.984,0.6188
i2_c10,0.992,0.6057,0.9936,0.6086
i2_c11,0.9952,0.6385,0.9936,0.6382
i2_c12,0.9936,0.6358,0.9936,0.6349
i2_c13,0.992,0.6181,0.9904,0.6202
i2_c14,0.9888,0.6463,0.992,0.6478
i2_c15,0.9968,0.6224,0.9968,0.6221
i2_g,0.8176,0.7794,,
i3_c0,0.9984,0.6583,0.9968,0.6584
i3_c1,0.9968,0.6295,0.9968,0.6296
i3_c2,0.9984,0.6332,0.9984,0.6318
i3_c3,0.992,0.6552,0.9952,0.6555
i3_c4,0.9936,0.6409,0.9952,0.6396
i3_c5,1.0,0.6406,1.0,0.64
i3_c6,0.9984,0.624,0.9968,0.6223
i3_c7,0.9936,0.652,0.9936,0.6481
i3_c8,0.984,0.6288,0.9856,0.6291
i3_c9,0.9904,0.6258,0.9936,0.6277
i3_c10,0.9984,0.6192,0.9984,0.6191
i3_c11,0.9904,0.6423,0.9888,0.6409
i3_c12,0.9984,0.65,0.9968,0.6515
i3_c13,0.9952,0.6287,0.9952,0.6274
i3_c14,0.9904,0.6582,0.9904,0.656
