file_name,train_acc,test_acc,train_acc_outDP,test_acc_out_DP,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,0.801,0.423,0.799,0.4235,0,c0,0.68,0.008865100112237873,0.7939267041764032,0.012815755558175539,0.4862666666666667,0.015709303683557135
i0_c1.npy,0.8114,0.4232,0.8054,0.4199,0,c1,0.6742166666666667,0.009675125609290862,0.8061430969659132,0.01138005343756792,0.45859999999999995,0.01663810886689549
i0_g.npy,0.708,0.4729,,,0,g,0.57525,0.005791732613533406,0.7124683014772756,0.017717735470796043,0.25271666666666665,0.011332169057843932
i1_c0.npy,0.9264,0.5236,0.9256,0.5214,1,c0,0.7375166666666667,0.008927376745469824,0.6899709073277909,0.007921387625834444,0.863,0.022348750897235103
i1_c1.npy,0.9256,0.5297,0.9258,0.5326,1,c1,0.7430333333333333,0.010198801672527786,0.6985926924319238,0.007321126757014876,0.8550666666666666,0.026035531277254328
i1_g.npy,0.8645,0.5522,,,1,g,0.6823083333333333,0.0103337802322717,0.6619235002800161,0.00853934794132223,0.7455166666666667,0.02880106575960149
i2_c0.npy,0.9504,0.5355,0.9496,0.535,2,c0,0.7155,0.006791170738539866,0.648067947146397,0.006594127988809934,0.9436666666666667,0.010789295106210057
i2_c1.npy,0.9576,0.545,0.9592,0.5449,2,c1,0.7197333333333334,0.00651707159867238,0.6523367481752266,0.005423847726293966,0.9411999999999999,0.014584466622631994
i2_g.npy,0.9106,0.5536,,,2,g,0.6861666666666667,0.006583924024132981,0.6325477979721866,0.005509695679644836,0.8887666666666667,0.017902575854390965
i3_c0.npy,0.9714,0.5491,0.9716,0.5489,3,c0,0.6977000000000001,0.005737014322217896,0.6283075232838801,0.0051927228412980385,0.9685,0.008744331497223413
i3_c1.npy,0.9718,0.5582,0.9722,0.5573,3,c1,0.6967166666666667,0.004571803680046748,0.6279288655904071,0.00430899591539297,0.9658666666666669,0.007877111709813991
i3_g.npy,0.9403,0.5599,,,3,g,0.6788333333333333,0.005153208277913425,0.6180155858862195,0.00465613518915478,0.9369000000000001,0.012633817053184407
i4_c0.npy,0.981,0.55,0.9806,0.5468,4,c0,0.6905,0.005483004042797481,0.6203435698542116,0.004546994911875259,0.9822666666666667,0.005712753762902405
i4_c1.npy,0.9778,0.5578,0.9776,0.5583,4,c1,0.6846666666666668,0.004688164767677075,0.6165612431012165,0.003851869868950266,0.9770333333333334,0.006851196164823236
i4_g.npy,0.9575,0.561,,,4,g,0.6749083333333333,0.0048389407128236455,0.6113212240613222,0.0040157611295849995,0.9607833333333334,0.008414554190343197
