,0,1
i0_c0,1.0,0.4715
i0_c1,1.0,0.4706
i0_g,0.9696,0.5501
i1_c0,1.0,0.4694
i1_c1,1.0,0.4717
i1_g,0.9703,0.5505
i2_c0,1.0,0.4705
i2_c1,1.0,0.4723
i2_g,0.9714,0.5504
i3_c0,1.0,0.472
i3_c1,1.0,0.4678
i3_g,0.9699,0.5519
i4_c0,1.0,0.4706
i4_c1,1.0,0.4698
i4_g,0.9698,0.551
