file_name,train_acc,test_acc,train_acc_outDP,test_acc_out_DP,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,0.8636,0.7946,0.8636,0.7944,0,c0,0.5330333333333334,0.0011115554667022014,0.5202722160185851,0.001658330269632984,0.8505999999999999,0.033458232669005876
i0_c1.npy,0.8582,0.8019,0.8584,0.8017,0,c1,0.5313833333333334,0.0006914156170897231,0.5193128518830729,0.0013213167351351538,0.8462,0.03327601738990609
i0_g.npy,0.865,0.8284,,,0,g,0.5191166666666667,0.00021147629234080206,0.5114552476759223,0.0005965780228846976,0.8553166666666666,0.0348915183899405
i1_c0.npy,0.8794,0.81,0.88,0.8098,1,c0,0.5369666666666667,0.0004921607686744289,0.5222242804283378,0.0006165313581807136,0.8694666666666667,0.031067811137717574
i1_c1.npy,0.8628,0.7966,0.863,0.7965,1,c1,0.5322499999999999,0.0011912878185672499,0.5196767719597055,0.0015974306203579128,0.8543333333333334,0.030740563140941698
i1_g.npy,0.8669,0.8294,,,1,g,0.5190333333333333,0.0009208993189027587,0.5113614542104686,0.0010266310863863894,0.8594333333333334,0.02993379732379812
i2_c0.npy,0.883,0.8106,0.883,0.811,2,c0,0.5356,0.0005477225575051869,0.5211619737391482,0.0004580484760417445,0.8773,0.028223099286459167
i2_c1.npy,0.87,0.8085,0.8706,0.8089,2,c1,0.5325833333333333,0.0003023059524536231,0.5197210238995594,0.0008856769926824834,0.86,0.029339847761477342
i2_g.npy,0.8728,0.8348,,,2,g,0.5199416666666666,0.0004799450199993849,0.5117685967828828,0.00015324380296240797,0.8675166666666666,0.029394013940861424
i3_c0.npy,0.8854,0.8132,0.8856,0.8129,3,c0,0.54005,0.0008751190395216991,0.5238723885307462,0.0014455856225836304,0.8806666666666668,0.028563535417653673
i3_c1.npy,0.8804,0.8194,0.8806,0.8195,3,c1,0.5308666666666667,0.000531245915016997,0.5183520334318291,0.00033310217317028583,0.8723333333333335,0.028860738421291703
i3_g.npy,0.8776,0.8401,,,3,g,0.5191333333333333,0.0006011562932290226,0.5111829499719726,4.272621412916484e-05,0.8746333333333333,0.028192118678019858
i4_c0.npy,0.8836,0.8143,0.8832,0.8142,4,c0,0.5360666666666667,0.00046067583203616324,0.5214837050393277,0.0004662549436274114,0.8760333333333333,0.027295034143391166
i4_c1.npy,0.884,0.8221,0.8836,0.8222,4,c1,0.5342333333333333,0.0008279828232249515,0.5203247935203765,0.0002101160734496344,0.8766666666666666,0.02883346820777702
i4_g.npy,0.8771,0.8408,,,4,g,0.5173333333333333,0.0005451809077932001,0.5101444441982738,7.81004402571306e-05,0.8716333333333335,0.0257306345735109
i5_c0.npy,0.8848,0.81,0.885,0.8102,5,c0,0.5413666666666667,0.0018660713336371218,0.5246413486911179,0.00035366009086507534,0.8803666666666667,0.028519330676266275
i5_c1.npy,0.8748,0.8179,0.8746,0.8185,5,c1,0.5301833333333333,0.00010671873729053573,0.5179680633742941,0.0005967949361827678,0.8709999999999999,0.027283939109544516
i5_g.npy,0.8802,0.8449,,,5,g,0.5202916666666667,0.0015420269849202406,0.5118198509997748,0.000566390728624137,0.8774000000000001,0.02799910712862108
i6_c0.npy,0.8838,0.8116,0.8834,0.8115,6,c0,0.5411666666666667,0.0007652160188832515,0.5244824614467763,0.0013134289074024131,0.8833666666666667,0.02664142555411696
i6_c1.npy,0.877,0.8144,0.8774,0.8144,6,c1,0.5344333333333333,0.0016377491328717503,0.5205219444966261,0.00036624629958416876,0.8729333333333332,0.027965852193145985
i6_g.npy,0.8763,0.8414,,,6,g,0.5198,0.00025980762113534214,0.5115881718235774,0.0002449018295651417,0.8746833333333334,0.027497479682488873
i7_c0.npy,0.8894,0.8181,0.8894,0.818,7,c0,0.5358,0.0006403124237432952,0.5211677226853567,0.001118765829201746,0.8828666666666667,0.026686492629959587
i7_c1.npy,0.8762,0.8158,0.8772,0.8163,7,c1,0.5310999999999999,0.0009416297927883833,0.5184641933476885,0.0012049011588691184,0.875,0.025583327904451118
i7_g.npy,0.8815,0.8414,,,7,g,0.5218833333333334,8.975274678556518e-05,0.5127744938528416,0.00038427827483211626,0.8792333333333332,0.027565779913186244
i8_c0.npy,0.8798,0.8088,0.8798,0.8092,8,c0,0.5358833333333334,0.0007380529941828154,0.5215075957268666,0.0012249007097787108,0.8716666666666667,0.027133660931683255
i8_c1.npy,0.8782,0.8113,0.8782,0.8115,8,c1,0.5357999999999999,0.0012096831541082611,0.5215022620822881,0.0015084124288233837,0.8701666666666666,0.025836257898972557
i8_g.npy,0.8724,0.8327,,,8,g,0.5207333333333334,0.0007586537784493989,0.5122461548160283,0.00012600436804289557,0.86715,0.027395057340087244
i9_c0.npy,0.8804,0.8115,0.8804,0.8116,9,c0,0.5354666666666666,0.0014114610239826801,0.5211205429062132,0.00027927842595323497,0.8748666666666667,0.026683744531497494
i9_c1.npy,0.873,0.813,0.8728,0.8129,9,c1,0.5308499999999999,0.00037305048809332426,0.518552038181508,0.0008677073758930732,0.8635666666666667,0.02700034979197284
i9_g.npy,0.8742,0.8397,,,9,g,0.5179,0.000718795288428264,0.5104980671152136,0.00011201319132600797,0.8701833333333333,0.02691780183364821
