,0,1
i0_c0,0.9872,0.3007
i0_c1,0.9856,0.2868
i0_c2,0.9936,0.3089
i0_c3,0.9832,0.2987
i0_c4,0.9896,0.3038
i0_c5,0.9864,0.2894
i0_c6,0.9832,0.3046
i0_c7,0.992,0.3087
i0_g,0.668,0.4493
