,0,1
i0_c0,0.4748,0.2697
i0_c1,0.5108,0.2851
i0_g,0.4247,0.303
i1_c0,0.5008,0.2781
i1_c1,0.4976,0.2859
i1_g,0.4232,0.3028
i2_c0,0.5006,0.2806
i2_c1,0.5186,0.2964
i2_g,0.4393,0.3105
i3_c0,0.525,0.2896
i3_c1,0.4994,0.2898
i3_g,0.4376,0.3124
i4_c0,0.516,0.2957
i4_c1,0.5016,0.2922
i4_g,0.4397,0.3177
